Time,CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID::Des Heat Load [W],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID::Des Heat Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Heat Load [W],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Heat Load [W],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Heat Load [W],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Heat Load [W],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
20:35:00,0.000000E+00,3.499166E+04,0.000000E+00,3.061128E+00,0.000000E+00,2.439350E+04,0.000000E+00,2.133983E+00,3.839059E+03,2.401454E+04,1.542971E-01,2.100831E+00,2.366257E+03,1.541048E+04,9.510292E-02,4.718445E+00,1.572244E+03,3.910973E+03,6.319051E-02,3.421403E-01,2.394718E+03,6.219185E+03,9.624681E-02,5.440676E-01,1.569389E+03,4.482266E+03,6.307577E-02,3.921182E-01,0.000000E+00,1.425659E+04,0.000000E+00,4.365128E+00,0.000000E+00,3.063529E+03,0.000000E+00,2.680034E-01,0.000000E+00,4.894080E+03,0.000000E+00,4.281434E-01,0.000000E+00,3.629356E+03,0.000000E+00,3.175028E-01,1.269856E+03,6.174633E+03,5.103718E-02,5.401696E-01,8.796024E+02,3.992625E+03,3.535238E-02,3.492831E-01,1.307404E+03,6.069424E+03,5.254628E-02,5.309658E-01,8.788805E+02,4.577629E+03,3.532336E-02,4.004604E-01 
20:36:00,0.000000E+00,3.498769E+04,0.000000E+00,3.060781E+00,0.000000E+00,2.438859E+04,0.000000E+00,2.133554E+00,3.839222E+03,2.399546E+04,1.543036E-01,2.099161E+00,2.366296E+03,1.540031E+04,9.510451E-02,4.715330E+00,1.572269E+03,3.906200E+03,6.319151E-02,3.417228E-01,2.394757E+03,6.212196E+03,9.624838E-02,5.434562E-01,1.569414E+03,4.473448E+03,6.307677E-02,3.913468E-01,0.000000E+00,1.425061E+04,0.000000E+00,4.363297E+00,0.000000E+00,3.060929E+03,0.000000E+00,2.677759E-01,0.000000E+00,4.890486E+03,0.000000E+00,4.278290E-01,0.000000E+00,3.622719E+03,0.000000E+00,3.169222E-01,1.269880E+03,6.169692E+03,5.103815E-02,5.397373E-01,8.796179E+02,3.989777E+03,3.535300E-02,3.490340E-01,1.307428E+03,6.065551E+03,5.254724E-02,5.306269E-01,8.788958E+02,4.570721E+03,3.532398E-02,3.998561E-01 
20:37:00,0.000000E+00,3.498373E+04,0.000000E+00,3.060435E+00,0.000000E+00,2.438370E+04,0.000000E+00,2.133126E+00,3.839384E+03,2.397647E+04,1.543101E-01,2.097500E+00,2.366335E+03,1.539018E+04,9.510608E-02,4.712230E+00,1.572293E+03,3.901446E+03,6.319250E-02,3.413069E-01,2.394796E+03,6.205236E+03,9.624993E-02,5.428473E-01,1.569438E+03,4.464689E+03,6.307776E-02,3.905805E-01,0.000000E+00,1.424465E+04,0.000000E+00,4.361473E+00,0.000000E+00,3.058335E+03,0.000000E+00,2.675490E-01,0.000000E+00,4.886903E+03,0.000000E+00,4.275155E-01,0.000000E+00,3.616129E+03,0.000000E+00,3.163457E-01,1.269904E+03,6.164769E+03,5.103912E-02,5.393066E-01,8.796333E+02,3.986936E+03,3.535362E-02,3.487855E-01,1.307451E+03,6.061687E+03,5.254820E-02,5.302889E-01,8.789112E+02,4.563860E+03,3.532460E-02,3.992558E-01 
20:38:00,0.000000E+00,3.497979E+04,0.000000E+00,3.060090E+00,0.000000E+00,2.437882E+04,0.000000E+00,2.132699E+00,3.839544E+03,2.395758E+04,1.543165E-01,2.095848E+00,2.366374E+03,1.538010E+04,9.510765E-02,4.709143E+00,1.572318E+03,3.896711E+03,6.319348E-02,3.408927E-01,2.394834E+03,6.198305E+03,9.625147E-02,5.422410E-01,1.569463E+03,4.455995E+03,6.307873E-02,3.898200E-01,0.000000E+00,1.423872E+04,0.000000E+00,4.359657E+00,0.000000E+00,3.055749E+03,0.000000E+00,2.673228E-01,0.000000E+00,4.883330E+03,0.000000E+00,4.272029E-01,0.000000E+00,3.609592E+03,0.000000E+00,3.157738E-01,1.269928E+03,6.159865E+03,5.104009E-02,5.388777E-01,8.796486E+02,3.984102E+03,3.535424E-02,3.485376E-01,1.307475E+03,6.057833E+03,5.254915E-02,5.299518E-01,8.789265E+02,4.557051E+03,3.532521E-02,3.986602E-01 
20:39:00,0.000000E+00,3.497587E+04,0.000000E+00,3.059747E+00,0.000000E+00,2.437395E+04,0.000000E+00,2.132273E+00,3.839704E+03,2.393880E+04,1.543229E-01,2.094205E+00,2.366413E+03,1.537007E+04,9.510919E-02,4.706072E+00,1.572342E+03,3.891997E+03,6.319446E-02,3.404803E-01,2.394872E+03,6.191405E+03,9.625300E-02,5.416373E-01,1.569487E+03,4.447368E+03,6.307971E-02,3.890653E-01,0.000000E+00,1.423281E+04,0.000000E+00,4.357848E+00,0.000000E+00,3.053171E+03,0.000000E+00,2.670972E-01,0.000000E+00,4.879768E+03,0.000000E+00,4.268914E-01,0.000000E+00,3.603109E+03,0.000000E+00,3.152067E-01,1.269952E+03,6.154982E+03,5.104106E-02,5.384505E-01,8.796639E+02,3.981276E+03,3.535485E-02,3.482903E-01,1.307499E+03,6.053990E+03,5.255010E-02,5.296156E-01,8.789417E+02,4.550297E+03,3.532582E-02,3.980694E-01 
20:40:00,0.000000E+00,3.497196E+04,0.000000E+00,3.059404E+00,0.000000E+00,2.436909E+04,0.000000E+00,2.131848E+00,3.839862E+03,2.392011E+04,1.543293E-01,2.092570E+00,2.366451E+03,1.536008E+04,9.511073E-02,4.703014E+00,1.572366E+03,3.887302E+03,6.319542E-02,3.400695E-01,2.394910E+03,6.184533E+03,9.625452E-02,5.410362E-01,1.569511E+03,4.438801E+03,6.308067E-02,3.883158E-01,0.000000E+00,1.422693E+04,0.000000E+00,4.356047E+00,0.000000E+00,3.050600E+03,0.000000E+00,2.668723E-01,0.000000E+00,4.876217E+03,0.000000E+00,4.265807E-01,0.000000E+00,3.596674E+03,0.000000E+00,3.146438E-01,1.269976E+03,6.150118E+03,5.104202E-02,5.380250E-01,8.796792E+02,3.978457E+03,3.535546E-02,3.480437E-01,1.307522E+03,6.050156E+03,5.255105E-02,5.292802E-01,8.789569E+02,4.543590E+03,3.532644E-02,3.974826E-01 
20:41:00,0.000000E+00,3.496806E+04,0.000000E+00,3.059063E+00,0.000000E+00,2.436423E+04,0.000000E+00,2.131423E+00,3.840018E+03,2.390152E+04,1.543356E-01,2.090944E+00,2.366489E+03,1.535014E+04,9.511225E-02,4.699970E+00,1.572390E+03,3.882624E+03,6.319638E-02,3.396604E-01,2.394947E+03,6.177689E+03,9.625602E-02,5.404374E-01,1.569535E+03,4.430290E+03,6.308163E-02,3.875713E-01,0.000000E+00,1.422106E+04,0.000000E+00,4.354252E+00,0.000000E+00,3.048036E+03,0.000000E+00,2.666480E-01,0.000000E+00,4.872675E+03,0.000000E+00,4.262709E-01,0.000000E+00,3.590284E+03,0.000000E+00,3.140847E-01,1.270000E+03,6.145271E+03,5.104298E-02,5.376010E-01,8.796944E+02,3.975644E+03,3.535608E-02,3.477977E-01,1.307546E+03,6.046331E+03,5.255200E-02,5.289456E-01,8.789721E+02,4.536928E+03,3.532705E-02,3.968998E-01 
20:42:00,0.000000E+00,3.496418E+04,0.000000E+00,3.058724E+00,0.000000E+00,2.435939E+04,0.000000E+00,2.130999E+00,3.840174E+03,2.388302E+04,1.543419E-01,2.089325E+00,2.366527E+03,1.534024E+04,9.511377E-02,4.696938E+00,1.572414E+03,3.877965E+03,6.319733E-02,3.392528E-01,2.394984E+03,6.170872E+03,9.625751E-02,5.398411E-01,1.569558E+03,4.421836E+03,6.308257E-02,3.868316E-01,0.000000E+00,1.421522E+04,0.000000E+00,4.352464E+00,0.000000E+00,3.045478E+03,0.000000E+00,2.664242E-01,0.000000E+00,4.869143E+03,0.000000E+00,4.259619E-01,0.000000E+00,3.583938E+03,0.000000E+00,3.135296E-01,1.270024E+03,6.140442E+03,5.104394E-02,5.371785E-01,8.797096E+02,3.972838E+03,3.535669E-02,3.475522E-01,1.307570E+03,6.042516E+03,5.255294E-02,5.286118E-01,8.789872E+02,4.530309E+03,3.532765E-02,3.963208E-01 
20:43:00,0.000000E+00,3.496030E+04,0.000000E+00,3.058385E+00,0.000000E+00,2.435456E+04,0.000000E+00,2.130577E+00,3.840329E+03,2.386461E+04,1.543481E-01,2.087715E+00,2.366564E+03,1.533038E+04,9.511527E-02,4.693920E+00,1.572437E+03,3.873324E+03,6.319828E-02,3.388467E-01,2.395021E+03,6.164083E+03,9.625899E-02,5.392472E-01,1.569582E+03,4.413436E+03,6.308352E-02,3.860968E-01,0.000000E+00,1.420941E+04,0.000000E+00,4.350682E+00,0.000000E+00,3.042927E+03,0.000000E+00,2.662010E-01,0.000000E+00,4.865621E+03,0.000000E+00,4.256538E-01,0.000000E+00,3.577635E+03,0.000000E+00,3.129782E-01,1.270048E+03,6.135630E+03,5.104490E-02,5.367575E-01,8.797248E+02,3.970038E+03,3.535730E-02,3.473072E-01,1.307593E+03,6.038709E+03,5.255389E-02,5.282788E-01,8.790024E+02,4.523734E+03,3.532826E-02,3.957456E-01 
20:44:00,0.000000E+00,3.495645E+04,0.000000E+00,3.058048E+00,0.000000E+00,2.434973E+04,0.000000E+00,2.130155E+00,3.840482E+03,2.384630E+04,1.543542E-01,2.086113E+00,2.366601E+03,1.532057E+04,9.511676E-02,4.690916E+00,1.572460E+03,3.868702E+03,6.319921E-02,3.384424E-01,2.395058E+03,6.157323E+03,9.626046E-02,5.386558E-01,1.569605E+03,4.405098E+03,6.308445E-02,3.853674E-01,0.000000E+00,1.420361E+04,0.000000E+00,4.348908E+00,0.000000E+00,3.040383E+03,0.000000E+00,2.659785E-01,0.000000E+00,4.862110E+03,0.000000E+00,4.253466E-01,0.000000E+00,3.571382E+03,0.000000E+00,3.124312E-01,1.270072E+03,6.130837E+03,5.104585E-02,5.363383E-01,8.797399E+02,3.967246E+03,3.535790E-02,3.470629E-01,1.307616E+03,6.034912E+03,5.255482E-02,5.279466E-01,8.790174E+02,4.517208E+03,3.532887E-02,3.951746E-01 
20:45:00,0.000000E+00,3.495261E+04,0.000000E+00,3.057712E+00,0.000000E+00,2.434492E+04,0.000000E+00,2.129734E+00,3.840635E+03,2.382810E+04,1.543604E-01,2.084520E+00,2.366638E+03,1.531081E+04,9.511823E-02,4.687927E+00,1.572484E+03,3.864100E+03,6.320014E-02,3.380398E-01,2.395094E+03,6.150593E+03,9.626192E-02,5.380670E-01,1.569628E+03,4.396823E+03,6.308538E-02,3.846434E-01,0.000000E+00,1.419784E+04,0.000000E+00,4.347142E+00,0.000000E+00,3.037847E+03,0.000000E+00,2.657567E-01,0.000000E+00,4.858609E+03,0.000000E+00,4.250403E-01,0.000000E+00,3.565179E+03,0.000000E+00,3.118885E-01,1.270095E+03,6.126064E+03,5.104681E-02,5.359207E-01,8.797550E+02,3.964461E+03,3.535851E-02,3.468193E-01,1.307640E+03,6.031126E+03,5.255576E-02,5.276153E-01,8.790325E+02,4.510732E+03,3.532947E-02,3.946081E-01 
20:46:00,0.000000E+00,3.494878E+04,0.000000E+00,3.057377E+00,0.000000E+00,2.434012E+04,0.000000E+00,2.129313E+00,3.840786E+03,2.380998E+04,1.543664E-01,2.082936E+00,2.366674E+03,1.530109E+04,9.511970E-02,4.684951E+00,1.572507E+03,3.859516E+03,6.320107E-02,3.376388E-01,2.395130E+03,6.143891E+03,9.626336E-02,5.374807E-01,1.569651E+03,4.388604E+03,6.308630E-02,3.839244E-01,0.000000E+00,1.419210E+04,0.000000E+00,4.345382E+00,0.000000E+00,3.035318E+03,0.000000E+00,2.655354E-01,0.000000E+00,4.855118E+03,0.000000E+00,4.247349E-01,0.000000E+00,3.559021E+03,0.000000E+00,3.113498E-01,1.270119E+03,6.121309E+03,5.104776E-02,5.355047E-01,8.797700E+02,3.961682E+03,3.535911E-02,3.465762E-01,1.307663E+03,6.027348E+03,5.255670E-02,5.272849E-01,8.790474E+02,4.504300E+03,3.533007E-02,3.940454E-01 
20:47:00,0.000000E+00,3.494497E+04,0.000000E+00,3.057044E+00,0.000000E+00,2.433532E+04,0.000000E+00,2.128894E+00,3.840936E+03,2.379196E+04,1.543725E-01,2.081359E+00,2.366710E+03,1.529141E+04,9.512115E-02,4.681988E+00,1.572529E+03,3.854950E+03,6.320198E-02,3.372394E-01,2.395166E+03,6.137215E+03,9.626480E-02,5.368967E-01,1.569674E+03,4.380437E+03,6.308721E-02,3.832100E-01,0.000000E+00,1.418637E+04,0.000000E+00,4.343629E+00,0.000000E+00,3.032796E+03,0.000000E+00,2.653148E-01,0.000000E+00,4.851637E+03,0.000000E+00,4.244304E-01,0.000000E+00,3.552905E+03,0.000000E+00,3.108147E-01,1.270143E+03,6.116571E+03,5.104870E-02,5.350902E-01,8.797850E+02,3.958910E+03,3.535972E-02,3.463337E-01,1.307686E+03,6.023579E+03,5.255763E-02,5.269552E-01,8.790624E+02,4.497910E+03,3.533067E-02,3.934864E-01 
20:48:00,0.000000E+00,3.494117E+04,0.000000E+00,3.056711E+00,0.000000E+00,2.433053E+04,0.000000E+00,2.128475E+00,3.841085E+03,2.377402E+04,1.543785E-01,2.079790E+00,2.366746E+03,1.528177E+04,9.512260E-02,4.679037E+00,1.572552E+03,3.850402E+03,6.320289E-02,3.368415E-01,2.395201E+03,6.130566E+03,9.626622E-02,5.363151E-01,1.569696E+03,4.372324E+03,6.308812E-02,3.825002E-01,0.000000E+00,1.418067E+04,0.000000E+00,4.341882E+00,0.000000E+00,3.030280E+03,0.000000E+00,2.650946E-01,0.000000E+00,4.848165E+03,0.000000E+00,4.241267E-01,0.000000E+00,3.546830E+03,0.000000E+00,3.102833E-01,1.270166E+03,6.111849E+03,5.104965E-02,5.346772E-01,8.798000E+02,3.956144E+03,3.536032E-02,3.460917E-01,1.307709E+03,6.019819E+03,5.255856E-02,5.266262E-01,8.790773E+02,4.491560E+03,3.533127E-02,3.929309E-01 
20:49:00,0.000000E+00,3.493738E+04,0.000000E+00,3.056380E+00,0.000000E+00,2.432575E+04,0.000000E+00,2.128057E+00,3.841233E+03,2.375618E+04,1.543844E-01,2.078229E+00,2.366782E+03,1.527218E+04,9.512403E-02,4.676099E+00,1.572574E+03,3.845871E+03,6.320379E-02,3.364451E-01,2.395236E+03,6.123944E+03,9.626764E-02,5.357358E-01,1.569719E+03,4.364263E+03,6.308901E-02,3.817950E-01,0.000000E+00,1.417498E+04,0.000000E+00,4.340142E+00,0.000000E+00,3.027770E+03,0.000000E+00,2.648751E-01,0.000000E+00,4.844703E+03,0.000000E+00,4.238238E-01,0.000000E+00,3.540795E+03,0.000000E+00,3.097554E-01,1.270190E+03,6.107145E+03,5.105059E-02,5.342656E-01,8.798150E+02,3.953384E+03,3.536092E-02,3.458503E-01,1.307732E+03,6.016068E+03,5.255949E-02,5.262981E-01,8.790922E+02,4.485251E+03,3.533187E-02,3.923790E-01 
20:50:00,0.000000E+00,3.493361E+04,0.000000E+00,3.056050E+00,0.000000E+00,2.432098E+04,0.000000E+00,2.127640E+00,3.841380E+03,2.373843E+04,1.543903E-01,2.076676E+00,2.366817E+03,1.526263E+04,9.512545E-02,4.673176E+00,1.572597E+03,3.841359E+03,6.320469E-02,3.360504E-01,2.395271E+03,6.117351E+03,9.626904E-02,5.351589E-01,1.569741E+03,4.356259E+03,6.308991E-02,3.810948E-01,0.000000E+00,1.416932E+04,0.000000E+00,4.338409E+00,0.000000E+00,3.025268E+03,0.000000E+00,2.646562E-01,0.000000E+00,4.841251E+03,0.000000E+00,4.235218E-01,0.000000E+00,3.534806E+03,0.000000E+00,3.092315E-01,1.270213E+03,6.102459E+03,5.105154E-02,5.338557E-01,8.798299E+02,3.950632E+03,3.536152E-02,3.456095E-01,1.307755E+03,6.012326E+03,5.256042E-02,5.259707E-01,8.791071E+02,4.478987E+03,3.533247E-02,3.918310E-01 
20:51:00,0.000000E+00,3.492985E+04,0.000000E+00,3.055721E+00,0.000000E+00,2.431622E+04,0.000000E+00,2.127223E+00,3.841526E+03,2.372077E+04,1.543962E-01,2.075132E+00,2.366853E+03,1.525312E+04,9.512687E-02,4.670266E+00,1.572619E+03,3.836867E+03,6.320557E-02,3.356574E-01,2.395306E+03,6.110786E+03,9.627043E-02,5.345847E-01,1.569763E+03,4.348314E+03,6.309079E-02,3.803998E-01,0.000000E+00,1.416369E+04,0.000000E+00,4.336684E+00,0.000000E+00,3.022773E+03,0.000000E+00,2.644380E-01,0.000000E+00,4.837810E+03,0.000000E+00,4.232208E-01,0.000000E+00,3.528865E+03,0.000000E+00,3.087117E-01,1.270236E+03,6.097792E+03,5.105247E-02,5.334474E-01,8.798448E+02,3.947886E+03,3.536212E-02,3.453693E-01,1.307778E+03,6.008594E+03,5.256134E-02,5.256443E-01,8.791219E+02,4.472770E+03,3.533307E-02,3.912871E-01 
20:52:00,0.000000E+00,3.492610E+04,0.000000E+00,3.055393E+00,0.000000E+00,2.431147E+04,0.000000E+00,2.126808E+00,3.841671E+03,2.370321E+04,1.544020E-01,2.073595E+00,2.366887E+03,1.524366E+04,9.512827E-02,4.667369E+00,1.572641E+03,3.832392E+03,6.320646E-02,3.352660E-01,2.395340E+03,6.104249E+03,9.627182E-02,5.340127E-01,1.569785E+03,4.340422E+03,6.309167E-02,3.797094E-01,0.000000E+00,1.415807E+04,0.000000E+00,4.334964E+00,0.000000E+00,3.020285E+03,0.000000E+00,2.642203E-01,0.000000E+00,4.834378E+03,0.000000E+00,4.229205E-01,0.000000E+00,3.522964E+03,0.000000E+00,3.081955E-01,1.270260E+03,6.093141E+03,5.105341E-02,5.330406E-01,8.798596E+02,3.945147E+03,3.536271E-02,3.451297E-01,1.307801E+03,6.004871E+03,5.256226E-02,5.253186E-01,8.791367E+02,4.466594E+03,3.533366E-02,3.907468E-01 
20:53:00,0.000000E+00,3.492236E+04,0.000000E+00,3.055066E+00,0.000000E+00,2.430673E+04,0.000000E+00,2.126393E+00,3.841815E+03,2.368574E+04,1.544078E-01,2.072067E+00,2.366922E+03,1.523424E+04,9.512966E-02,4.664485E+00,1.572662E+03,3.827935E+03,6.320733E-02,3.348760E-01,2.395374E+03,6.097737E+03,9.627319E-02,5.334431E-01,1.569806E+03,4.332580E+03,6.309254E-02,3.790234E-01,0.000000E+00,1.415248E+04,0.000000E+00,4.333252E+00,0.000000E+00,3.017804E+03,0.000000E+00,2.640032E-01,0.000000E+00,4.830955E+03,0.000000E+00,4.226211E-01,0.000000E+00,3.517103E+03,0.000000E+00,3.076827E-01,1.270283E+03,6.088508E+03,5.105435E-02,5.326352E-01,8.798744E+02,3.942415E+03,3.536331E-02,3.448907E-01,1.307824E+03,6.001157E+03,5.256318E-02,5.249936E-01,8.791515E+02,4.460457E+03,3.533425E-02,3.902099E-01 
20:54:00,0.000000E+00,3.491863E+04,0.000000E+00,3.054740E+00,0.000000E+00,2.430200E+04,0.000000E+00,2.125978E+00,3.841958E+03,2.366835E+04,1.544136E-01,2.070546E+00,2.366956E+03,1.522486E+04,9.513104E-02,4.661613E+00,1.572684E+03,3.823495E+03,6.320820E-02,3.344876E-01,2.395408E+03,6.091252E+03,9.627455E-02,5.328757E-01,1.569828E+03,4.324788E+03,6.309341E-02,3.783417E-01,0.000000E+00,1.414690E+04,0.000000E+00,4.331545E+00,0.000000E+00,3.015328E+03,0.000000E+00,2.637867E-01,0.000000E+00,4.827542E+03,0.000000E+00,4.223225E-01,0.000000E+00,3.511281E+03,0.000000E+00,3.071734E-01,1.270306E+03,6.083890E+03,5.105528E-02,5.322313E-01,8.798892E+02,3.939688E+03,3.536390E-02,3.446521E-01,1.307847E+03,5.997451E+03,5.256410E-02,5.246694E-01,8.791662E+02,4.454357E+03,3.533484E-02,3.896764E-01 
20:55:00,0.000000E+00,3.491491E+04,0.000000E+00,3.054414E+00,0.000000E+00,2.429727E+04,0.000000E+00,2.125565E+00,3.842100E+03,2.365105E+04,1.544193E-01,2.069032E+00,2.366990E+03,1.521553E+04,9.513241E-02,4.658753E+00,1.572706E+03,3.819071E+03,6.320906E-02,3.341006E-01,2.395442E+03,6.084792E+03,9.627590E-02,5.323107E-01,1.569849E+03,4.317044E+03,6.309427E-02,3.776642E-01,0.000000E+00,1.414135E+04,0.000000E+00,4.329845E+00,0.000000E+00,3.012859E+03,0.000000E+00,2.635707E-01,0.000000E+00,4.824137E+03,0.000000E+00,4.220247E-01,0.000000E+00,3.505496E+03,0.000000E+00,3.066673E-01,1.270329E+03,6.079289E+03,5.105621E-02,5.318287E-01,8.799040E+02,3.936967E+03,3.536450E-02,3.444141E-01,1.307870E+03,5.993753E+03,5.256502E-02,5.243459E-01,8.791809E+02,4.448296E+03,3.533544E-02,3.891461E-01 
20:56:00,0.000000E+00,3.491120E+04,0.000000E+00,3.054090E+00,0.000000E+00,2.429255E+04,0.000000E+00,2.125152E+00,3.842241E+03,2.363384E+04,1.544249E-01,2.067526E+00,2.367024E+03,1.520623E+04,9.513377E-02,4.655907E+00,1.572727E+03,3.814667E+03,6.320992E-02,3.337153E-01,2.395475E+03,6.078360E+03,9.627724E-02,5.317480E-01,1.569871E+03,4.309355E+03,6.309512E-02,3.769916E-01,0.000000E+00,1.413582E+04,0.000000E+00,4.328152E+00,0.000000E+00,3.010398E+03,0.000000E+00,2.633553E-01,0.000000E+00,4.820743E+03,0.000000E+00,4.217277E-01,0.000000E+00,3.499754E+03,0.000000E+00,3.061650E-01,1.270353E+03,6.074705E+03,5.105714E-02,5.314277E-01,8.799187E+02,3.934253E+03,3.536509E-02,3.441767E-01,1.307893E+03,5.990065E+03,5.256593E-02,5.240232E-01,8.791956E+02,4.442277E+03,3.533603E-02,3.886195E-01 
