Time,PACU_VAV_BOT:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:Des Heat Cap [W],PACU_VAV_BOT:Des Sens Cool Cap [W],PACU_VAV_MID:Des Heat Mass Flow [kg/s],PACU_VAV_MID:Des Cool Mass Flow [kg/s],PACU_VAV_MID:Des Heat Cap [W],PACU_VAV_MID:Des Sens Cool Cap [W],PACU_VAV_TOP:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:Des Heat Cap [W],PACU_VAV_TOP:Des Sens Cool Cap [W] 
06:13:00,8.624333E-01,1.105780E+01,3.553156E+03,7.941257E+04,8.624333E-01,3.356408E+00,3.553156E+03,4.365359E+04,8.624333E-01,1.076515E+01,3.553156E+03,7.209609E+04 
06:14:00,8.624333E-01,1.089046E+01,3.553156E+03,7.877117E+04,8.624333E-01,3.354903E+00,3.553156E+03,4.364642E+04,8.624333E-01,1.058439E+01,3.553156E+03,7.140874E+04 
06:15:00,8.624333E-01,1.080520E+01,3.553156E+03,7.844398E+04,8.624333E-01,3.352909E+00,3.553156E+03,4.363326E+04,8.624333E-01,1.049084E+01,3.553156E+03,7.105316E+04 
06:16:00,8.624333E-01,1.072642E+01,3.553156E+03,7.814408E+04,8.624333E-01,3.350888E+00,3.553156E+03,4.361977E+04,8.624333E-01,1.040517E+01,3.553156E+03,7.073139E+04 
06:17:00,8.624333E-01,1.065332E+01,3.553156E+03,7.786570E+04,8.624333E-01,3.348488E+00,3.553156E+03,4.360164E+04,8.624333E-01,1.032533E+01,3.553156E+03,7.042811E+04 
06:18:00,8.624333E-01,1.058433E+01,3.553156E+03,7.759930E+04,8.624333E-01,3.346065E+00,3.553156E+03,4.358321E+04,8.624333E-01,1.025033E+01,3.553156E+03,7.014109E+04 
06:19:00,8.624333E-01,1.051931E+01,3.553156E+03,7.734673E+04,8.624333E-01,3.343851E+00,3.553156E+03,4.356737E+04,8.624333E-01,1.017978E+01,3.553156E+03,6.987035E+04 
06:20:00,8.624333E-01,1.045872E+01,3.553156E+03,7.711209E+04,8.624333E-01,3.342020E+00,3.553156E+03,4.355620E+04,8.624333E-01,1.011401E+01,3.553156E+03,6.961850E+04 
06:21:00,8.624333E-01,1.040244E+01,3.553156E+03,7.689461E+04,8.624333E-01,3.340665E+00,3.553156E+03,4.355088E+04,8.624333E-01,1.005303E+01,3.553156E+03,6.938648E+04 
06:22:00,8.624333E-01,1.034909E+01,3.553156E+03,7.668870E+04,8.624333E-01,3.340181E+00,3.553156E+03,4.355624E+04,8.624333E-01,9.998258E+00,3.553156E+03,6.917770E+04 
06:23:00,8.624333E-01,1.030131E+01,3.553156E+03,7.650515E+04,8.624333E-01,3.339799E+00,3.553156E+03,4.356283E+04,8.624333E-01,9.945904E+00,3.553156E+03,6.897827E+04 
06:24:00,8.624333E-01,1.025567E+01,3.553156E+03,7.633046E+04,8.624333E-01,3.339546E+00,3.553156E+03,4.357102E+04,8.624333E-01,9.895885E+00,3.553156E+03,6.878797E+04 
06:25:00,8.624333E-01,1.021213E+01,3.553156E+03,7.616439E+04,8.624333E-01,3.339613E+00,3.553156E+03,4.358313E+04,8.624333E-01,9.848393E+00,3.553156E+03,6.860890E+04 
06:26:00,8.624333E-01,1.017121E+01,3.553156E+03,7.601038E+04,8.624333E-01,3.339995E+00,3.553156E+03,4.359910E+04,8.624333E-01,9.803646E+00,3.553156E+03,6.844180E+04 
06:27:00,8.624333E-01,1.013288E+01,3.553156E+03,7.586812E+04,8.624333E-01,3.340585E+00,3.553156E+03,4.361761E+04,8.624333E-01,9.761548E+00,3.553156E+03,6.828553E+04 
06:28:00,8.624333E-01,1.009636E+01,3.553156E+03,7.573366E+04,8.624333E-01,3.341310E+00,3.553156E+03,4.363780E+04,8.624333E-01,9.721355E+00,3.553156E+03,6.813706E+04 
06:29:00,8.624333E-01,1.006136E+01,3.553156E+03,7.560574E+04,8.624333E-01,3.342149E+00,3.553156E+03,4.365936E+04,8.624333E-01,9.682771E+00,3.553156E+03,6.799518E+04 
06:30:00,8.624333E-01,1.002779E+01,3.553156E+03,7.548398E+04,8.624333E-01,3.343087E+00,3.553156E+03,4.368215E+04,8.624333E-01,9.645693E+00,3.553156E+03,6.785953E+04 
06:31:00,8.624333E-01,9.995546E+00,3.553156E+03,7.536805E+04,8.624333E-01,3.344291E+00,3.553156E+03,4.370820E+04,8.624333E-01,9.610841E+00,3.553156E+03,6.773269E+04 
06:32:00,8.624333E-01,9.969671E+00,3.553156E+03,7.528560E+04,8.624333E-01,3.346930E+00,3.553156E+03,4.375184E+04,8.624333E-01,9.581277E+00,3.553156E+03,6.763103E+04 
06:33:00,8.624333E-01,9.945309E+00,3.553156E+03,7.520677E+04,8.624333E-01,3.349996E+00,3.553156E+03,4.380071E+04,8.624333E-01,9.553852E+00,3.553156E+03,6.754012E+04 
06:34:00,8.624333E-01,9.922408E+00,3.553156E+03,7.513592E+04,8.624333E-01,3.353233E+00,3.553156E+03,4.385169E+04,8.624333E-01,9.527809E+00,3.553156E+03,6.745553E+04 
06:35:00,8.624333E-01,9.900617E+00,3.553156E+03,7.507037E+04,8.624333E-01,3.356573E+00,3.553156E+03,4.390391E+04,8.624333E-01,9.502908E+00,3.553156E+03,6.737597E+04 
06:36:00,8.624333E-01,9.879837E+00,3.553156E+03,7.500941E+04,8.624333E-01,3.360004E+00,3.553156E+03,4.395726E+04,8.624333E-01,9.479088E+00,3.553156E+03,6.730115E+04 
06:37:00,8.624333E-01,9.860016E+00,3.553156E+03,7.495281E+04,8.624333E-01,3.363521E+00,3.553156E+03,4.401167E+04,8.624333E-01,9.456300E+00,3.553156E+03,6.723090E+04 
06:38:00,8.624333E-01,9.841354E+00,3.553156E+03,7.490142E+04,8.624333E-01,3.367153E+00,3.553156E+03,4.406747E+04,8.624333E-01,9.434759E+00,3.553156E+03,6.716613E+04 
06:39:00,8.624333E-01,9.823908E+00,3.553156E+03,7.485550E+04,8.624333E-01,3.370907E+00,3.553156E+03,4.412478E+04,8.624333E-01,9.414522E+00,3.553156E+03,6.710708E+04 
06:40:00,8.624333E-01,9.803360E+00,3.553156E+03,7.478992E+04,8.624333E-01,3.373294E+00,3.553156E+03,4.416533E+04,8.624333E-01,9.391629E+00,3.553156E+03,6.703281E+04 
06:41:00,8.624333E-01,9.783811E+00,3.553156E+03,7.473176E+04,8.624333E-01,3.375724E+00,3.553156E+03,4.420641E+04,8.624333E-01,9.369404E+00,3.553156E+03,6.696167E+04 
06:42:00,8.624333E-01,9.765004E+00,3.553156E+03,7.467747E+04,8.624333E-01,3.378193E+00,3.553156E+03,4.424797E+04,8.624333E-01,9.347913E+00,3.553156E+03,6.689379E+04 
06:43:00,8.624333E-01,9.746708E+00,3.553156E+03,7.462449E+04,8.624333E-01,3.380708E+00,3.553156E+03,4.429009E+04,8.624333E-01,9.327146E+00,3.553156E+03,6.682918E+04 
06:44:00,8.624333E-01,9.729192E+00,3.553156E+03,7.457495E+04,8.624333E-01,3.383292E+00,3.553156E+03,4.433305E+04,8.624333E-01,9.307259E+00,3.553156E+03,6.676856E+04 
06:45:00,8.624333E-01,9.712518E+00,3.553156E+03,7.452927E+04,8.624333E-01,3.385650E+00,3.553156E+03,4.437325E+04,8.624333E-01,9.287997E+00,3.553156E+03,6.670875E+04 
06:46:00,8.624333E-01,9.696454E+00,3.553156E+03,7.448643E+04,8.624333E-01,3.387993E+00,3.553156E+03,4.441325E+04,8.624333E-01,9.269347E+00,3.553156E+03,6.665139E+04 
06:47:00,8.624333E-01,9.680905E+00,3.553156E+03,7.444601E+04,8.624333E-01,3.390354E+00,3.553156E+03,4.445349E+04,8.624333E-01,9.251260E+00,3.553156E+03,6.659658E+04 
06:48:00,8.624333E-01,9.665573E+00,3.553156E+03,7.440471E+04,8.624333E-01,3.392908E+00,3.553156E+03,4.449610E+04,8.624333E-01,9.233896E+00,3.553156E+03,6.654621E+04 
06:49:00,8.624333E-01,9.650668E+00,3.553156E+03,7.436505E+04,8.624333E-01,3.395518E+00,3.553156E+03,4.453937E+04,8.624333E-01,9.217102E+00,3.553156E+03,6.649868E+04 
06:50:00,8.624333E-01,9.636336E+00,3.553156E+03,7.432796E+04,8.624333E-01,3.398167E+00,3.553156E+03,4.458314E+04,8.624333E-01,9.200965E+00,3.553156E+03,6.645421E+04 
06:51:00,8.624333E-01,9.622766E+00,3.553156E+03,7.429538E+04,8.624333E-01,3.400744E+00,3.553156E+03,4.462602E+04,8.624333E-01,9.185404E+00,3.553156E+03,6.641162E+04 
06:52:00,8.624333E-01,9.609663E+00,3.553156E+03,7.426508E+04,8.624333E-01,3.403313E+00,3.553156E+03,4.466880E+04,8.624333E-01,9.170326E+00,3.553156E+03,6.637110E+04 
06:53:00,8.624333E-01,9.596945E+00,3.553156E+03,7.423652E+04,8.624333E-01,3.406183E+00,3.553156E+03,4.471527E+04,8.624333E-01,9.155977E+00,3.553156E+03,6.633588E+04 
06:54:00,8.624333E-01,9.584597E+00,3.553156E+03,7.420963E+04,8.624333E-01,3.409114E+00,3.553156E+03,4.476250E+04,8.624333E-01,9.142111E+00,3.553156E+03,6.630325E+04 
06:55:00,8.624333E-01,9.572502E+00,3.553156E+03,7.418317E+04,8.624333E-01,3.412060E+00,3.553156E+03,4.480990E+04,8.624333E-01,9.128669E+00,3.553156E+03,6.627265E+04 
06:56:00,8.624333E-01,9.561113E+00,3.553156E+03,7.416169E+04,8.624333E-01,3.415029E+00,3.553156E+03,4.485758E+04,8.624333E-01,9.115745E+00,3.553156E+03,6.624447E+04 
06:57:00,8.624333E-01,9.550151E+00,3.553156E+03,7.414233E+04,8.624333E-01,3.417980E+00,3.553156E+03,4.490505E+04,8.624333E-01,9.103277E+00,3.553156E+03,6.621828E+04 
06:58:00,8.624333E-01,9.539542E+00,3.553156E+03,7.412462E+04,8.624333E-01,3.420942E+00,3.553156E+03,4.495265E+04,8.624333E-01,9.091215E+00,3.553156E+03,6.619403E+04 
06:59:00,8.624333E-01,9.529235E+00,3.553156E+03,7.410832E+04,8.624333E-01,3.424019E+00,3.553156E+03,4.500166E+04,8.624333E-01,9.079620E+00,3.553156E+03,6.617272E+04 
07:00:00,8.624333E-01,9.519223E+00,3.553156E+03,7.409340E+04,8.624333E-01,3.427123E+00,3.553156E+03,4.505100E+04,8.624333E-01,9.068394E+00,3.553156E+03,6.615333E+04 
07:01:00,8.624333E-01,1.107132E+01,3.553156E+03,9.209790E+04,8.624333E-01,5.224358E+00,3.553156E+03,6.711073E+04,8.624333E-01,1.062231E+01,3.553156E+03,8.400193E+04 
07:02:00,8.624333E-01,1.061627E+01,3.553156E+03,8.646879E+04,8.624333E-01,4.810958E+00,3.553156E+03,6.168544E+04,8.624333E-01,1.027675E+01,3.553156E+03,7.975286E+04 
07:03:00,8.624333E-01,1.074879E+01,3.553156E+03,8.753627E+04,8.624333E-01,4.831631E+00,3.553156E+03,6.148550E+04,8.624333E-01,1.021054E+01,3.553156E+03,7.862908E+04 
07:04:00,8.624333E-01,1.104305E+01,3.553156E+03,9.042693E+04,8.624333E-01,5.254467E+00,3.553156E+03,6.610775E+04,8.624333E-01,1.059251E+01,3.553156E+03,8.257395E+04 
07:05:00,8.624333E-01,1.118841E+01,3.553156E+03,9.159007E+04,8.624333E-01,5.417567E+00,3.553156E+03,6.757254E+04,8.624333E-01,1.070714E+01,3.553156E+03,8.348057E+04 
07:06:00,8.624333E-01,1.135448E+01,3.553156E+03,9.294711E+04,8.624333E-01,5.620066E+00,3.553156E+03,6.945444E+04,8.624333E-01,1.086454E+01,3.553156E+03,8.482791E+04 
07:07:00,8.624333E-01,1.152025E+01,3.553156E+03,9.426122E+04,8.624333E-01,5.821971E+00,3.553156E+03,7.127863E+04,8.624333E-01,1.102161E+01,3.553156E+03,8.613430E+04 
07:08:00,8.624333E-01,1.168522E+01,3.553156E+03,9.552655E+04,8.624333E-01,6.022603E+00,3.553156E+03,7.303760E+04,8.624333E-01,1.117799E+01,3.553156E+03,8.739543E+04 
07:09:00,8.624333E-01,1.028739E+01,3.553156E+03,8.002886E+04,8.624333E-01,4.427613E+00,3.553156E+03,5.454671E+04,8.624333E-01,9.768678E+00,3.553156E+03,7.202616E+04 
07:10:00,8.624333E-01,1.089605E+01,3.553156E+03,8.654964E+04,8.624333E-01,5.041811E+00,3.553156E+03,6.144217E+04,8.624333E-01,1.025833E+01,3.553156E+03,7.723606E+04 
07:11:00,8.624333E-01,1.091658E+01,3.553156E+03,8.689437E+04,8.624333E-01,5.220521E+00,3.553156E+03,6.353525E+04,8.624333E-01,1.046811E+01,3.553156E+03,7.961167E+04 
07:12:00,8.624333E-01,1.077465E+01,3.553156E+03,8.546689E+04,8.624333E-01,4.995668E+00,3.553156E+03,6.103306E+04,8.624333E-01,1.022909E+01,3.553156E+03,7.717382E+04 
07:13:00,8.624333E-01,1.078093E+01,3.553156E+03,8.562112E+04,8.624333E-01,5.029213E+00,3.553156E+03,6.143809E+04,8.624333E-01,1.025684E+01,3.553156E+03,7.755824E+04 
07:14:00,8.624333E-01,1.076596E+01,3.553156E+03,8.554742E+04,8.624333E-01,5.022178E+00,3.553156E+03,6.138635E+04,8.624333E-01,1.024141E+01,3.553156E+03,7.748467E+04 
07:15:00,8.624333E-01,1.075081E+01,3.553156E+03,8.547080E+04,8.624333E-01,5.014643E+00,3.553156E+03,6.132898E+04,8.624333E-01,1.022595E+01,3.553156E+03,7.740951E+04 
07:16:00,8.624333E-01,1.073601E+01,3.553156E+03,8.539700E+04,8.624333E-01,5.007309E+00,3.553156E+03,6.127388E+04,8.624333E-01,1.021084E+01,3.553156E+03,7.733702E+04 
07:17:00,8.624333E-01,1.072172E+01,3.553156E+03,8.532797E+04,8.624333E-01,5.000227E+00,3.553156E+03,6.122160E+04,8.624333E-01,1.019608E+01,3.553156E+03,7.726742E+04 
07:18:00,8.624333E-01,1.070792E+01,3.553156E+03,8.526349E+04,8.624333E-01,4.993524E+00,3.553156E+03,6.117360E+04,8.624333E-01,1.018181E+01,3.553156E+03,7.720208E+04 
07:19:00,8.624333E-01,1.069460E+01,3.553156E+03,8.520340E+04,8.624333E-01,4.987219E+00,3.553156E+03,6.113007E+04,8.624333E-01,1.016805E+01,3.553156E+03,7.714120E+04 
07:20:00,8.624333E-01,1.068187E+01,3.553156E+03,8.514863E+04,8.624333E-01,4.981395E+00,3.553156E+03,6.109195E+04,8.624333E-01,1.015491E+01,3.553156E+03,7.708570E+04 
07:21:00,8.624333E-01,1.066978E+01,3.553156E+03,8.509947E+04,8.624333E-01,4.976072E+00,3.553156E+03,6.105948E+04,8.624333E-01,1.014244E+01,3.553156E+03,7.703590E+04 
07:22:00,8.624333E-01,1.065793E+01,3.553156E+03,8.505197E+04,8.624333E-01,4.971071E+00,3.553156E+03,6.103063E+04,8.624333E-01,1.013040E+01,3.553156E+03,7.698981E+04 
07:23:00,8.624333E-01,1.064638E+01,3.553156E+03,8.500697E+04,8.624333E-01,4.966319E+00,3.553156E+03,6.100457E+04,8.624333E-01,1.011874E+01,3.553156E+03,7.694676E+04 
07:24:00,8.624333E-01,1.063514E+01,3.553156E+03,8.496470E+04,8.624333E-01,4.961807E+00,3.553156E+03,6.098122E+04,8.624333E-01,1.010743E+01,3.553156E+03,7.690666E+04 
07:25:00,8.624333E-01,1.062423E+01,3.553156E+03,8.492511E+04,8.624333E-01,4.957723E+00,3.553156E+03,6.096269E+04,8.624333E-01,1.009667E+01,3.553156E+03,7.687149E+04 
07:26:00,8.624333E-01,1.061371E+01,3.553156E+03,8.488881E+04,8.624333E-01,4.953967E+00,3.553156E+03,6.094784E+04,8.624333E-01,1.008639E+01,3.553156E+03,7.684029E+04 
07:27:00,8.624333E-01,1.060362E+01,3.553156E+03,8.485597E+04,8.624333E-01,4.950521E+00,3.553156E+03,6.093648E+04,8.624333E-01,1.007659E+01,3.553156E+03,7.681292E+04 
07:28:00,8.624333E-01,1.059382E+01,3.553156E+03,8.482553E+04,8.624333E-01,4.947285E+00,3.553156E+03,6.092749E+04,8.624333E-01,1.006713E+01,3.553156E+03,7.678826E+04 
07:29:00,8.624333E-01,1.058427E+01,3.553156E+03,8.479706E+04,8.624333E-01,4.944222E+00,3.553156E+03,6.092044E+04,8.624333E-01,1.005796E+01,3.553156E+03,7.676590E+04 
07:30:00,8.624333E-01,1.057515E+01,3.553156E+03,8.477248E+04,8.624333E-01,4.941325E+00,3.553156E+03,6.091526E+04,8.624333E-01,1.004908E+01,3.553156E+03,7.674576E+04 
07:31:00,8.624333E-01,1.056630E+01,3.553156E+03,8.475015E+04,8.624333E-01,4.938587E+00,3.553156E+03,6.091187E+04,8.624333E-01,1.004047E+01,3.553156E+03,7.672779E+04 
07:32:00,8.624333E-01,1.055775E+01,3.553156E+03,8.473022E+04,8.624333E-01,4.936048E+00,3.553156E+03,6.091071E+04,8.624333E-01,1.003222E+01,3.553156E+03,7.671250E+04 
07:33:00,8.624333E-01,1.054952E+01,3.553156E+03,8.471281E+04,8.624333E-01,4.933718E+00,3.553156E+03,6.091191E+04,8.624333E-01,1.002433E+01,3.553156E+03,7.670004E+04 
07:34:00,8.624333E-01,1.054153E+01,3.553156E+03,8.469718E+04,8.624333E-01,4.931531E+00,3.553156E+03,6.091473E+04,8.624333E-01,1.001671E+01,3.553156E+03,7.668961E+04 
07:35:00,8.624333E-01,1.053373E+01,3.553156E+03,8.468306E+04,8.624333E-01,4.929463E+00,3.553156E+03,6.091887E+04,8.624333E-01,1.000932E+01,3.553156E+03,7.668095E+04 
07:36:00,8.624333E-01,1.052612E+01,3.553156E+03,8.467039E+04,8.624333E-01,4.927509E+00,3.553156E+03,6.092431E+04,8.624333E-01,1.000217E+01,3.553156E+03,7.667400E+04 
07:37:00,8.624333E-01,1.051869E+01,3.553156E+03,8.465912E+04,8.624333E-01,4.925666E+00,3.553156E+03,6.093099E+04,8.624333E-01,9.995233E+00,3.553156E+03,7.666873E+04 
07:38:00,8.624333E-01,1.051150E+01,3.553156E+03,8.464962E+04,8.624333E-01,4.923963E+00,3.553156E+03,6.093924E+04,8.624333E-01,9.988578E+00,3.553156E+03,7.666554E+04 
07:39:00,8.624333E-01,1.050456E+01,3.553156E+03,8.464201E+04,8.624333E-01,4.922285E+00,3.553156E+03,6.094778E+04,8.624333E-01,9.982098E+00,3.553156E+03,7.666326E+04 
07:40:00,8.624333E-01,1.049779E+01,3.553156E+03,8.463572E+04,8.624333E-01,4.920683E+00,3.553156E+03,6.095717E+04,8.624333E-01,9.975811E+00,3.553156E+03,7.666233E+04 
07:41:00,8.624333E-01,1.049117E+01,3.553156E+03,8.463053E+04,8.624333E-01,4.919159E+00,3.553156E+03,6.096744E+04,8.624333E-01,9.969711E+00,3.553156E+03,7.666275E+04 
07:42:00,8.624333E-01,1.048471E+01,3.553156E+03,8.462644E+04,8.624333E-01,4.917712E+00,3.553156E+03,6.097858E+04,8.624333E-01,9.963795E+00,3.553156E+03,7.666449E+04 
07:43:00,8.624333E-01,1.047838E+01,3.553156E+03,8.462339E+04,8.624333E-01,4.916339E+00,3.553156E+03,6.099055E+04,8.624333E-01,9.958058E+00,3.553156E+03,7.666753E+04 
07:44:00,8.624333E-01,1.047224E+01,3.553156E+03,8.462169E+04,8.624333E-01,4.915065E+00,3.553156E+03,6.100362E+04,8.624333E-01,9.952548E+00,3.553156E+03,7.667220E+04 
07:45:00,8.624333E-01,1.046629E+01,3.553156E+03,8.462142E+04,8.624333E-01,4.913894E+00,3.553156E+03,6.101787E+04,8.624333E-01,9.947279E+00,3.553156E+03,7.667861E+04 
07:46:00,8.624333E-01,1.046049E+01,3.553156E+03,8.462215E+04,8.624333E-01,4.912792E+00,3.553156E+03,6.103289E+04,8.624333E-01,9.942188E+00,3.553156E+03,7.668628E+04 
07:47:00,8.624333E-01,1.045480E+01,3.553156E+03,8.462372E+04,8.624333E-01,4.911871E+00,3.553156E+03,6.104994E+04,8.624333E-01,9.937376E+00,3.553156E+03,7.669635E+04 
07:48:00,8.624333E-01,1.044923E+01,3.553156E+03,8.462610E+04,8.624333E-01,4.911029E+00,3.553156E+03,6.106789E+04,8.624333E-01,9.932741E+00,3.553156E+03,7.670776E+04 
07:49:00,8.624333E-01,1.044365E+01,3.553156E+03,8.462801E+04,8.624333E-01,4.910245E+00,3.553156E+03,6.108648E+04,8.624333E-01,9.928261E+00,3.553156E+03,7.672028E+04 
07:50:00,8.624333E-01,1.043817E+01,3.553156E+03,8.463046E+04,8.624333E-01,4.909512E+00,3.553156E+03,6.110566E+04,8.624333E-01,9.923952E+00,3.553156E+03,7.673393E+04 
07:51:00,8.624333E-01,1.043282E+01,3.553156E+03,8.463367E+04,8.624333E-01,4.908832E+00,3.553156E+03,6.112542E+04,8.624333E-01,9.919819E+00,3.553156E+03,7.674875E+04 
07:52:00,8.624333E-01,1.043051E+01,3.553156E+03,8.465616E+04,8.624333E-01,4.909742E+00,3.553156E+03,6.116308E+04,8.624333E-01,9.918726E+00,3.553156E+03,7.678264E+04 
07:53:00,8.624333E-01,1.042836E+01,3.553156E+03,8.467951E+04,8.624333E-01,4.910719E+00,3.553156E+03,6.120150E+04,8.624333E-01,9.917847E+00,3.553156E+03,7.681785E+04 
07:54:00,8.624333E-01,1.042629E+01,3.553156E+03,8.470335E+04,8.624333E-01,4.911730E+00,3.553156E+03,6.124029E+04,8.624333E-01,9.917087E+00,3.553156E+03,7.685388E+04 
07:55:00,8.624333E-01,1.042431E+01,3.553156E+03,8.472776E+04,8.624333E-01,4.912778E+00,3.553156E+03,6.127951E+04,8.624333E-01,9.916468E+00,3.553156E+03,7.689081E+04 
07:56:00,8.624333E-01,1.042247E+01,3.553156E+03,8.475301E+04,8.624333E-01,4.913887E+00,3.553156E+03,6.131941E+04,8.624333E-01,9.916035E+00,3.553156E+03,7.692895E+04 
07:57:00,8.624333E-01,1.042090E+01,3.553156E+03,8.478046E+04,8.624333E-01,4.915062E+00,3.553156E+03,6.136006E+04,8.624333E-01,9.915800E+00,3.553156E+03,7.696840E+04 
07:58:00,8.624333E-01,1.041948E+01,3.553156E+03,8.480904E+04,8.624333E-01,4.916305E+00,3.553156E+03,6.140147E+04,8.624333E-01,9.915740E+00,3.553156E+03,7.700908E+04 
07:59:00,8.624333E-01,1.041818E+01,3.553156E+03,8.483851E+04,8.624333E-01,4.917613E+00,3.553156E+03,6.144360E+04,8.624333E-01,9.915844E+00,3.553156E+03,7.705092E+04 
08:00:00,8.624333E-01,1.041403E+01,3.553156E+03,8.484996E+04,8.624333E-01,4.917417E+00,3.553156E+03,6.146882E+04,8.624333E-01,9.913192E+00,3.553156E+03,7.707559E+04 
08:01:00,8.624333E-01,1.040992E+01,3.553156E+03,8.486498E+04,8.624333E-01,4.917240E+00,3.553156E+03,6.149747E+04,8.624333E-01,9.910604E+00,3.553156E+03,7.710403E+04 
08:02:00,8.624333E-01,1.040595E+01,3.553156E+03,8.488087E+04,8.624333E-01,4.917124E+00,3.553156E+03,6.152680E+04,8.624333E-01,9.908198E+00,3.553156E+03,7.713368E+04 
08:03:00,8.624333E-01,1.040210E+01,3.553156E+03,8.489757E+04,8.624333E-01,4.917064E+00,3.553156E+03,6.155678E+04,8.624333E-01,9.905955E+00,3.553156E+03,7.716448E+04 
08:04:00,8.624333E-01,1.039831E+01,3.553156E+03,8.491478E+04,8.624333E-01,4.917038E+00,3.553156E+03,6.158713E+04,8.624333E-01,9.903828E+00,3.553156E+03,7.719609E+04 
08:05:00,8.624333E-01,1.039459E+01,3.553156E+03,8.493239E+04,8.624333E-01,4.917037E+00,3.553156E+03,6.161777E+04,8.624333E-01,9.901800E+00,3.553156E+03,7.722839E+04 
08:06:00,8.624333E-01,1.039093E+01,3.553156E+03,8.495040E+04,8.624333E-01,4.917062E+00,3.553156E+03,6.164869E+04,8.624333E-01,9.899870E+00,3.553156E+03,7.726138E+04 
08:07:00,8.624333E-01,1.038733E+01,3.553156E+03,8.496879E+04,8.624333E-01,4.917111E+00,3.553156E+03,6.167988E+04,8.624333E-01,9.898038E+00,3.553156E+03,7.729506E+04 
08:08:00,8.624333E-01,1.038380E+01,3.553156E+03,8.498772E+04,8.624333E-01,4.917195E+00,3.553156E+03,6.171148E+04,8.624333E-01,9.896331E+00,3.553156E+03,7.732960E+04 
08:09:00,8.624333E-01,1.038035E+01,3.553156E+03,8.500714E+04,8.624333E-01,4.917309E+00,3.553156E+03,6.174341E+04,8.624333E-01,9.894741E+00,3.553156E+03,7.736497E+04 
08:10:00,8.624333E-01,1.037695E+01,3.553156E+03,8.502688E+04,8.624333E-01,4.917442E+00,3.553156E+03,6.177554E+04,8.624333E-01,9.893240E+00,3.553156E+03,7.740096E+04 
08:11:00,8.624333E-01,1.037359E+01,3.553156E+03,8.504690E+04,8.624333E-01,4.917588E+00,3.553156E+03,6.180783E+04,8.624333E-01,9.891818E+00,3.553156E+03,7.743749E+04 
08:12:00,8.624333E-01,1.037028E+01,3.553156E+03,8.506716E+04,8.624333E-01,4.917748E+00,3.553156E+03,6.184028E+04,8.624333E-01,9.890474E+00,3.553156E+03,7.747456E+04 
08:13:00,8.624333E-01,1.036700E+01,3.553156E+03,8.508768E+04,8.624333E-01,4.917920E+00,3.553156E+03,6.187287E+04,8.624333E-01,9.889208E+00,3.553156E+03,7.751215E+04 
08:14:00,8.624333E-01,1.036378E+01,3.553156E+03,8.510857E+04,8.624333E-01,4.918114E+00,3.553156E+03,6.190569E+04,8.624333E-01,9.888042E+00,3.553156E+03,7.755043E+04 
08:15:00,8.624333E-01,1.036063E+01,3.553156E+03,8.512987E+04,8.624333E-01,4.918333E+00,3.553156E+03,6.193879E+04,8.624333E-01,9.886983E+00,3.553156E+03,7.758944E+04 
08:16:00,8.624333E-01,1.035752E+01,3.553156E+03,8.515143E+04,8.624333E-01,4.918564E+00,3.553156E+03,6.197204E+04,8.624333E-01,9.886005E+00,3.553156E+03,7.762899E+04 
08:17:00,8.624333E-01,1.035445E+01,3.553156E+03,8.517320E+04,8.624333E-01,4.918805E+00,3.553156E+03,6.200540E+04,8.624333E-01,9.885099E+00,3.553156E+03,7.766902E+04 
08:18:00,8.624333E-01,1.035142E+01,3.553156E+03,8.519516E+04,8.624333E-01,4.919054E+00,3.553156E+03,6.203885E+04,8.624333E-01,9.884262E+00,3.553156E+03,7.770950E+04 
08:19:00,8.624333E-01,1.034842E+01,3.553156E+03,8.521732E+04,8.624333E-01,4.919312E+00,3.553156E+03,6.207239E+04,8.624333E-01,9.883495E+00,3.553156E+03,7.775044E+04 
08:20:00,8.624333E-01,1.034547E+01,3.553156E+03,8.523977E+04,8.624333E-01,4.919585E+00,3.553156E+03,6.210611E+04,8.624333E-01,9.882817E+00,3.553156E+03,7.779197E+04 
08:21:00,8.624333E-01,1.034258E+01,3.553156E+03,8.526256E+04,8.624333E-01,4.919876E+00,3.553156E+03,6.214003E+04,8.624333E-01,9.882235E+00,3.553156E+03,7.783414E+04 
08:22:00,8.624333E-01,1.033972E+01,3.553156E+03,8.528553E+04,8.624333E-01,4.920176E+00,3.553156E+03,6.217405E+04,8.624333E-01,9.881724E+00,3.553156E+03,7.787677E+04 
08:23:00,8.624333E-01,1.033690E+01,3.553156E+03,8.530866E+04,8.624333E-01,4.920481E+00,3.553156E+03,6.220813E+04,8.624333E-01,9.881277E+00,3.553156E+03,7.791980E+04 
08:24:00,8.624333E-01,1.033411E+01,3.553156E+03,8.533194E+04,8.624333E-01,4.920790E+00,3.553156E+03,6.224225E+04,8.624333E-01,9.880893E+00,3.553156E+03,7.796322E+04 
