Time,BASEMENT::Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],BASEMENT::Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
16:20:00,0.000000E+00,3.252710E+04,0.000000E+00,3.187166E+00,2.610951E+03,6.806238E+04,1.049376E-01,6.669364E+00,1.289327E+05,7.449242E+05,5.181983E+00,7.299424E+01,5.463145E+04,1.446698E+05,2.195521E+00,1.417677E+01,1.010163E+04,1.502405E+04,4.059800E-01,1.472213E+00,6.895472E+03,1.004660E+04,2.771256E-01,9.844672E-01,1.032351E+04,1.373773E+04,4.148974E-01,1.346164E+00,6.881069E+03,1.949796E+04,2.765468E-01,1.910596E+00,1.315970E+05,1.641021E+05,5.288835E+00,1.608041E+01,8.700414E+04,1.127345E+05,3.496659E+00,1.104683E+01,1.327528E+05,1.516845E+05,5.335283E+00,1.486357E+01,8.842455E+04,2.130072E+05,3.553744E+00,2.087245E+01,2.021921E+04,2.979553E+04,8.125534E-01,1.459808E+01,1.318530E+04,1.194470E+04,5.298800E-01,1.170512E+00,2.029593E+04,1.660077E+04,8.156366E-01,1.626785E+00,1.337889E+04,2.199252E+04,5.376599E-01,2.155131E+00
16:30:00,0.000000E+00,3.245788E+04,0.000000E+00,3.180384E+00,2.611118E+03,6.792396E+04,1.049444E-01,6.655801E+00,1.289331E+05,7.429893E+05,5.181999E+00,7.280465E+01,5.451358E+04,1.472446E+05,2.190789E+00,1.442910E+01,1.010164E+04,1.519441E+04,4.059805E-01,1.488907E+00,6.895480E+03,9.961593E+03,2.771259E-01,9.761372E-01,1.032352E+04,1.365158E+04,4.148979E-01,1.337722E+00,6.881077E+03,1.970466E+04,2.765471E-01,1.930849E+00,1.315969E+05,1.657955E+05,5.288831E+00,1.624635E+01,8.700406E+04,1.115688E+05,3.496656E+00,1.093261E+01,1.327526E+05,1.506658E+05,5.335279E+00,1.476376E+01,8.842447E+04,2.158490E+05,3.553741E+00,2.115091E+01,2.022620E+04,2.999418E+04,8.128346E-01,1.469540E+01,1.318971E+04,1.185206E+04,5.300572E-01,1.161434E+00,2.030290E+04,1.653595E+04,8.159168E-01,1.620434E+00,1.338330E+04,2.230342E+04,5.378371E-01,2.185595E+00
16:40:00,0.000000E+00,3.239064E+04,0.000000E+00,3.173795E+00,2.611282E+03,6.778824E+04,1.049510E-01,6.642501E+00,1.289335E+05,7.411029E+05,5.182015E+00,7.261980E+01,5.437514E+04,1.498622E+05,2.185230E+00,1.468562E+01,1.010166E+04,1.539611E+04,4.059811E-01,1.508673E+00,6.895488E+03,9.875211E+03,2.771263E-01,9.676728E-01,1.032354E+04,1.356347E+04,4.148984E-01,1.329088E+00,6.881085E+03,1.986299E+04,2.765474E-01,1.946363E+00,1.315968E+05,1.678213E+05,5.288827E+00,1.644487E+01,8.700399E+04,1.104035E+05,3.496653E+00,1.081843E+01,1.327525E+05,1.496257E+05,5.335274E+00,1.466184E+01,8.842440E+04,2.181885E+05,3.553739E+00,2.138014E+01,2.023209E+04,3.022955E+04,8.130710E-01,1.481072E+01,1.319343E+04,1.175954E+04,5.302065E-01,1.152368E+00,2.030875E+04,1.646924E+04,8.161520E-01,1.613897E+00,1.338702E+04,2.256403E+04,5.379864E-01,2.211131E+00
16:50:00,0.000000E+00,3.232538E+04,0.000000E+00,3.167401E+00,2.611444E+03,6.765485E+04,1.049575E-01,6.629431E+00,1.289339E+05,7.392602E+05,5.182031E+00,7.243925E+01,5.422111E+04,1.525114E+05,2.179044E+00,1.494524E+01,1.010167E+04,1.561471E+04,4.059816E-01,1.530094E+00,6.895496E+03,9.780656E+03,2.771266E-01,9.584073E-01,1.032355E+04,1.346301E+04,4.148989E-01,1.319244E+00,6.881093E+03,1.998397E+04,2.765477E-01,1.958216E+00,1.315967E+05,1.700381E+05,5.288823E+00,1.666209E+01,8.700392E+04,1.091683E+05,3.496650E+00,1.069739E+01,1.327524E+05,1.484601E+05,5.335270E+00,1.454762E+01,8.842433E+04,2.201313E+05,3.553736E+00,2.157050E+01,2.023695E+04,3.048539E+04,8.132665E-01,1.493607E+01,1.319651E+04,1.165980E+04,5.303302E-01,1.142594E+00,2.031359E+04,1.638972E+04,8.163464E-01,1.606104E+00,1.339010E+04,2.278469E+04,5.381102E-01,2.232752E+00
17:00:00,0.000000E+00,3.226207E+04,0.000000E+00,3.161198E+00,2.611605E+03,6.752335E+04,1.049639E-01,6.616546E+00,1.289343E+05,7.374557E+05,5.182046E+00,7.226243E+01,5.405429E+04,1.551860E+05,2.172343E+00,1.520733E+01,1.010168E+04,1.584514E+04,4.059821E-01,1.552674E+00,6.895504E+03,9.680203E+03,2.771269E-01,9.485640E-01,1.032356E+04,1.335316E+04,4.148994E-01,1.308481E+00,6.881101E+03,2.005131E+04,2.765480E-01,1.964813E+00,1.315966E+05,1.723956E+05,5.288819E+00,1.689311E+01,8.700386E+04,1.078854E+05,3.496647E+00,1.057168E+01,1.327523E+05,1.471997E+05,5.335266E+00,1.442412E+01,8.842427E+04,2.215061E+05,3.553733E+00,2.170521E+01,2.024094E+04,3.075597E+04,8.134269E-01,1.506864E+01,1.319904E+04,1.155489E+04,5.304320E-01,1.132313E+00,2.031755E+04,1.630018E+04,8.165055E-01,1.597330E+00,1.339263E+04,2.294814E+04,5.382119E-01,2.248768E+00
17:10:00,0.000000E+00,3.220069E+04,0.000000E+00,3.155183E+00,2.611768E+03,6.739568E+04,1.049705E-01,6.604036E+00,1.289347E+05,7.357085E+05,5.182062E+00,7.209123E+01,5.387790E+04,1.596232E+05,2.165257E+00,1.564215E+01,1.010170E+04,1.607891E+04,4.059827E-01,1.575582E+00,6.895512E+03,9.575285E+03,2.771272E-01,9.382831E-01,1.032357E+04,1.323572E+04,4.148999E-01,1.296972E+00,6.881109E+03,2.002377E+04,2.765484E-01,1.962114E+00,1.315965E+05,1.748186E+05,5.288815E+00,1.713054E+01,8.700379E+04,1.065688E+05,3.496645E+00,1.044266E+01,1.327522E+05,1.458630E+05,5.335262E+00,1.429314E+01,8.842420E+04,2.218817E+05,3.553731E+00,2.174200E+01,2.024425E+04,3.103305E+04,8.135600E-01,1.520440E+01,1.320115E+04,1.144616E+04,5.305167E-01,1.121659E+00,2.032083E+04,1.620247E+04,8.166376E-01,1.587755E+00,1.339474E+04,2.301157E+04,5.382966E-01,2.254982E+00
17:20:00,0.000000E+00,3.214113E+04,0.000000E+00,3.149347E+00,2.611932E+03,6.727725E+04,1.049771E-01,6.592432E+00,1.289351E+05,7.340730E+05,5.182078E+00,7.193097E+01,5.369378E+04,1.642409E+05,2.157859E+00,1.609467E+01,1.010171E+04,1.630518E+04,4.059832E-01,1.597754E+00,6.895520E+03,9.465895E+03,2.771276E-01,9.275639E-01,1.032359E+04,1.311033E+04,4.149005E-01,1.284685E+00,6.881117E+03,1.990333E+04,2.765487E-01,1.950311E+00,1.315965E+05,1.771997E+05,5.288811E+00,1.736387E+01,8.700373E+04,1.052173E+05,3.496642E+00,1.031023E+01,1.327522E+05,1.444466E+05,5.335259E+00,1.415434E+01,8.842414E+04,2.212708E+05,3.553728E+00,2.168211E+01,2.024706E+04,3.130578E+04,8.136727E-01,1.533801E+01,1.320293E+04,1.133393E+04,5.305886E-01,1.110660E+00,2.032361E+04,1.609688E+04,8.167492E-01,1.577408E+00,1.339652E+04,2.297678E+04,5.383685E-01,2.251570E+00
17:30:00,0.000000E+00,3.208321E+04,0.000000E+00,3.143673E+00,2.612097E+03,6.717358E+04,1.049837E-01,6.582274E+00,1.289355E+05,7.326043E+05,5.182094E+00,7.178706E+01,5.350226E+04,1.689348E+05,2.150164E+00,1.655466E+01,1.010172E+04,1.651152E+04,4.059838E-01,1.617973E+00,6.895529E+03,9.351858E+03,2.771279E-01,9.163895E-01,1.032360E+04,1.297635E+04,4.149010E-01,1.271556E+00,6.881126E+03,1.969876E+04,2.765491E-01,1.930263E+00,1.315964E+05,1.794141E+05,5.288808E+00,1.758086E+01,8.700367E+04,1.038284E+05,3.496640E+00,1.017413E+01,1.327521E+05,1.429437E+05,5.335255E+00,1.400707E+01,8.842408E+04,2.197537E+05,3.553726E+00,2.153344E+01,2.024941E+04,3.156083E+04,8.137673E-01,1.546298E+01,1.320444E+04,1.121799E+04,5.306492E-01,1.099299E+00,2.032594E+04,1.598288E+04,8.168428E-01,1.566236E+00,1.339803E+04,2.285196E+04,5.384290E-01,2.239336E+00
17:40:00,0.000000E+00,3.202665E+04,0.000000E+00,3.138131E+00,2.612261E+03,6.708810E+04,1.049903E-01,6.573897E+00,1.289359E+05,7.313363E+05,5.182110E+00,7.166282E+01,5.330380E+04,1.736952E+05,2.142190E+00,1.702116E+01,1.010174E+04,1.668366E+04,4.059844E-01,1.634840E+00,6.895538E+03,9.232846E+03,2.771283E-01,9.047275E-01,1.032362E+04,1.283284E+04,4.149016E-01,1.257493E+00,6.881135E+03,1.941293E+04,2.765494E-01,1.902254E+00,1.315963E+05,1.813180E+05,5.288805E+00,1.776741E+01,8.700362E+04,1.023976E+05,3.496638E+00,1.003393E+01,1.327520E+05,1.413443E+05,5.335252E+00,1.385034E+01,8.842403E+04,2.173469E+05,3.553723E+00,2.129759E+01,2.025137E+04,3.178235E+04,8.138459E-01,1.557150E+01,1.320569E+04,1.109772E+04,5.306996E-01,1.087514E+00,2.032787E+04,1.585913E+04,8.169205E-01,1.554109E+00,1.339928E+04,2.263842E+04,5.384794E-01,2.218409E+00
17:50:00,0.000000E+00,3.197104E+04,0.000000E+00,3.132682E+00,2.612424E+03,6.702188E+04,1.049969E-01,6.567410E+00,1.289363E+05,7.302791E+05,5.182126E+00,7.155923E+01,5.309899E+04,1.785130E+05,2.133961E+00,1.749328E+01,1.010175E+04,1.681067E+04,4.059849E-01,1.647285E+00,6.895547E+03,9.113689E+03,2.771286E-01,8.930513E-01,1.032363E+04,1.268626E+04,4.149022E-01,1.243131E+00,6.881143E+03,1.903546E+04,2.765498E-01,1.865265E+00,1.315962E+05,1.827992E+05,5.288801E+00,1.791254E+01,8.700356E+04,1.009732E+05,3.496635E+00,9.894356E+00,1.327519E+05,1.397134E+05,5.335249E+00,1.369053E+01,8.842397E+04,2.139301E+05,3.553721E+00,2.096276E+01,2.025297E+04,3.195802E+04,8.139105E-01,1.565757E+01,1.320673E+04,1.097777E+04,5.307412E-01,1.075759E+00,2.032946E+04,1.573193E+04,8.169842E-01,1.541644E+00,1.340032E+04,2.232364E+04,5.385209E-01,2.187561E+00
18:00:00,0.000000E+00,3.191588E+04,0.000000E+00,3.127277E+00,2.612587E+03,6.697344E+04,1.050034E-01,6.562664E+00,1.289367E+05,7.294164E+05,5.182142E+00,7.147470E+01,5.288838E+04,1.833806E+05,2.125498E+00,1.797027E+01,1.010177E+04,1.687123E+04,4.059855E-01,1.653218E+00,6.895555E+03,8.991036E+03,2.771290E-01,8.810326E-01,1.032364E+04,1.253112E+04,4.149027E-01,1.227928E+00,6.881152E+03,1.857543E+04,2.765501E-01,1.820186E+00,1.315961E+05,1.836383E+05,5.288798E+00,1.799475E+01,8.700351E+04,9.952023E+04,3.496633E+00,9.751979E+00,1.327518E+05,1.379948E+05,5.335246E+00,1.352213E+01,8.842392E+04,2.095799E+05,3.553719E+00,2.053649E+01,2.025428E+04,3.206361E+04,8.139628E-01,1.570930E+01,1.320757E+04,1.085437E+04,5.307750E-01,1.063667E+00,2.033074E+04,1.559513E+04,8.170358E-01,1.528238E+00,1.340116E+04,2.191478E+04,5.385547E-01,2.147493E+00
18:10:00,0.000000E+00,3.186066E+04,0.000000E+00,3.121866E+00,2.612752E+03,6.693687E+04,1.050100E-01,6.559081E+00,1.289371E+05,7.286878E+05,5.182158E+00,7.140331E+01,5.919860E+04,1.718596E+05,2.379096E+00,1.684128E+01,1.047282E+04,1.684011E+04,4.208982E-01,1.650167E+00,7.144170E+03,8.861286E+03,2.871207E-01,8.683185E-01,1.069470E+04,1.236144E+04,4.298154E-01,1.211302E+00,7.129767E+03,1.806025E+04,2.865418E-01,1.769703E+00,1.353216E+05,1.835735E+05,5.438524E+00,1.798840E+01,8.949963E+04,9.800105E+04,3.596951E+00,9.603116E+00,1.364773E+05,1.361292E+05,5.484971E+00,1.333931E+01,9.092004E+04,2.045669E+05,3.654037E+00,2.004525E+01,2.122943E+04,3.206618E+04,8.531514E-01,1.571055E+01,1.384552E+04,1.072134E+04,5.564123E-01,1.050631E+00,2.130587E+04,1.543850E+04,8.562237E-01,1.512890E+00,1.403910E+04,2.143530E+04,5.641920E-01,2.100506E+00
18:20:00,0.000000E+00,3.180480E+04,0.000000E+00,3.116393E+00,2.612919E+03,6.690013E+04,1.050168E-01,6.555481E+00,1.289375E+05,7.279706E+05,5.182174E+00,7.133304E+01,6.565313E+04,1.589933E+05,2.638465E+00,1.558032E+01,1.084408E+04,1.669259E+04,4.358179E-01,1.635710E+00,7.392910E+03,8.722831E+03,2.971169E-01,8.547513E-01,1.106595E+04,1.217429E+04,4.447349E-01,1.192962E+00,7.378507E+03,1.747415E+04,2.965381E-01,1.712271E+00,1.390485E+05,1.823482E+05,5.588302E+00,1.786830E+01,9.199675E+04,9.639841E+04,3.697305E+00,9.446074E+00,1.402042E+05,1.340846E+05,5.634748E+00,1.313896E+01,9.341714E+04,1.987230E+05,3.754390E+00,1.947260E+01,2.220598E+04,3.192647E+04,8.923922E-01,1.564210E+01,1.448434E+04,1.057117E+04,5.820822E-01,1.035915E+00,2.228241E+04,1.524984E+04,8.954638E-01,1.494402E+00,1.467793E+04,2.086146E+04,5.898618E-01,2.044273E+00
18:30:00,0.000000E+00,3.174778E+04,0.000000E+00,3.110806E+00,2.613089E+03,6.684881E+04,1.050236E-01,6.550453E+00,1.289379E+05,7.271183E+05,5.182192E+00,7.124953E+01,7.215178E+04,1.456647E+05,2.899593E+00,1.427406E+01,1.121559E+04,1.638206E+04,4.507470E-01,1.605279E+00,7.641838E+03,8.573835E+03,3.071197E-01,8.401512E-01,1.143747E+04,1.196662E+04,4.596640E-01,1.172613E+00,7.627435E+03,1.679538E+04,3.065409E-01,1.645759E+00,1.427789E+05,1.794691E+05,5.738199E+00,1.758617E+01,9.449619E+04,9.469310E+04,3.797739E+00,9.278971E+00,1.439346E+05,1.318292E+05,5.784645E+00,1.291795E+01,9.591661E+04,1.918313E+05,3.854825E+00,1.879729E+01,2.318502E+04,3.158746E+04,9.317227E-01,1.547600E+01,1.512475E+04,1.039932E+04,6.078088E-01,1.019075E+00,2.326144E+04,1.502182E+04,9.347938E-01,1.472056E+00,1.531834E+04,2.016858E+04,6.155885E-01,1.976375E+00
18:40:00,0.000000E+00,3.168909E+04,0.000000E+00,3.105055E+00,2.613264E+03,6.676894E+04,1.050306E-01,6.542626E+00,1.289384E+05,7.259894E+05,5.182211E+00,7.113892E+01,7.868654E+04,1.319543E+05,3.162154E+00,1.293046E+01,1.158746E+04,1.588126E+04,4.656883E-01,1.556203E+00,7.891005E+03,8.410775E+03,3.171309E-01,8.241729E-01,1.180934E+04,1.173369E+04,4.746055E-01,1.149788E+00,7.876602E+03,1.597017E+04,3.165520E-01,1.564897E+00,1.465132E+05,1.746426E+05,5.888227E+00,1.711319E+01,9.699828E+04,9.284871E+04,3.898260E+00,9.098240E+00,1.476690E+05,1.293142E+05,5.934674E+00,1.267151E+01,9.841875E+04,1.833427E+05,3.955347E+00,1.796549E+01,2.416670E+04,3.101680E+04,9.711460E-01,1.519641E+01,1.576683E+04,1.020242E+04,6.335939E-01,9.997793E-01,2.424311E+04,1.474985E+04,9.742167E-01,1.445404E+00,1.596043E+04,1.930214E+04,6.413738E-01,1.891468E+00
18:50:00,0.000000E+00,3.162826E+04,0.000000E+00,3.099095E+00,2.613448E+03,6.664663E+04,1.050380E-01,6.530642E+00,1.289390E+05,7.244432E+05,5.182236E+00,7.098740E+01,8.524984E+04,1.179115E+05,3.425847E+00,1.155432E+01,1.195960E+04,1.520246E+04,4.806388E-01,1.489684E+00,8.140357E+03,8.234012E+03,3.271482E-01,8.068518E-01,1.218149E+04,1.147769E+04,4.895562E-01,1.124701E+00,8.125953E+03,1.497177E+04,3.265693E-01,1.467063E+00,1.502505E+05,1.679820E+05,6.038351E+00,1.646049E+01,9.950236E+04,9.086833E+04,3.998846E+00,8.904182E+00,1.514063E+05,1.265612E+05,6.084799E+00,1.240174E+01,1.009229E+05,1.729840E+05,4.055934E+00,1.695044E+01,2.515050E+04,3.022648E+04,1.010645E+00,1.480919E+01,1.641026E+04,9.981979E+03,6.594268E-01,9.781771E-01,2.522690E+04,1.443770E+04,1.013715E+00,1.414815E+00,1.660387E+04,1.823616E+04,6.672068E-01,1.787008E+00
19:00:00,0.000000E+00,3.156486E+04,0.000000E+00,3.092882E+00,2.613644E+03,6.646983E+04,1.050459E-01,6.513317E+00,1.289398E+05,7.223571E+05,5.182267E+00,7.078299E+01,9.183732E+04,1.035595E+05,3.690501E+00,1.014790E+01,1.233194E+04,1.439925E+04,4.955962E-01,1.410975E+00,8.389846E+03,8.048246E+03,3.371701E-01,7.886483E-01,1.255384E+04,1.120794E+04,5.045138E-01,1.098268E+00,8.375441E+03,1.384866E+04,3.365912E-01,1.357010E+00,1.539899E+05,1.600206E+05,6.188546E+00,1.568032E+01,1.020079E+05,8.879909E+04,4.099477E+00,8.701416E+00,1.551457E+05,1.236640E+05,6.234994E+00,1.211784E+01,1.034284E+05,1.612529E+05,4.156567E+00,1.580091E+01,2.613595E+04,2.927605E+04,1.050206E+00,1.434353E+01,1.705473E+04,9.744029E+03,6.852986E-01,9.548589E-01,2.621235E+04,1.409673E+04,1.053276E+00,1.381401E+00,1.724835E+04,1.702211E+04,6.930786E-01,1.668037E+00
19:10:00,0.000000E+00,3.149844E+04,0.000000E+00,3.086374E+00,2.613850E+03,6.623577E+04,1.050542E-01,6.490381E+00,1.289408E+05,7.197023E+05,5.182307E+00,7.052284E+01,9.215705E+04,9.941222E+04,3.703256E+00,9.741488E+00,1.233339E+04,1.356521E+04,4.956468E-01,1.329245E+00,8.390829E+03,7.864602E+03,3.372041E-01,7.706529E-01,1.255530E+04,1.094291E+04,5.045645E-01,1.072298E+00,8.376423E+03,1.271717E+04,3.366252E-01,1.246134E+00,1.540053E+05,1.516913E+05,6.189062E+00,1.486411E+01,1.020182E+05,8.675399E+04,4.099822E+00,8.501016E+00,1.551611E+05,1.208068E+05,6.235511E+00,1.183786E+01,1.034388E+05,1.493482E+05,4.156913E+00,1.463437E+01,2.614857E+04,2.827529E+04,1.050669E+00,1.385321E+01,1.706273E+04,9.502684E+03,6.855916E-01,9.312081E-01,2.622496E+04,1.375047E+04,1.053739E+00,1.347468E+00,1.725636E+04,1.578407E+04,6.933717E-01,1.546716E+00
19:20:00,0.000000E+00,3.142865E+04,0.000000E+00,3.079536E+00,2.614070E+03,6.595444E+04,1.050630E-01,6.462811E+00,1.289420E+05,7.165779E+05,5.182355E+00,7.021666E+01,9.236677E+04,9.586934E+04,3.711613E+00,9.394374E+00,1.233476E+04,1.276237E+04,4.956944E-01,1.250574E+00,8.391762E+03,7.689030E+03,3.372362E-01,7.534486E-01,1.255668E+04,1.069265E+04,5.046124E-01,1.047775E+00,8.377356E+03,1.164571E+04,3.366573E-01,1.141143E+00,1.540203E+05,1.436039E+05,6.189564E+00,1.407161E+01,1.020282E+05,8.479319E+04,4.100157E+00,8.308878E+00,1.551762E+05,1.180938E+05,6.236014E+00,1.157202E+01,1.034489E+05,1.379801E+05,4.157249E+00,1.352042E+01,2.616078E+04,2.730073E+04,1.051120E+00,1.337573E+01,1.707049E+04,9.268534E+03,6.858769E-01,9.082626E-01,2.623716E+04,1.341632E+04,1.054189E+00,1.314723E+00,1.726413E+04,1.459906E+04,6.936570E-01,1.430593E+00
19:30:00,0.000000E+00,3.135529E+04,0.000000E+00,3.072347E+00,2.614301E+03,6.564182E+04,1.050723E-01,6.432177E+00,1.289434E+05,7.131437E+05,5.182411E+00,6.988014E+01,9.255015E+04,9.240519E+04,3.718923E+00,9.054970E+00,1.233595E+04,1.205879E+04,4.957356E-01,1.181630E+00,8.392563E+03,7.526179E+03,3.372637E-01,7.374911E-01,1.255788E+04,1.046481E+04,5.046538E-01,1.025449E+00,8.378156E+03,1.067513E+04,3.366848E-01,1.046037E+00,1.540327E+05,1.364454E+05,6.189976E+00,1.337015E+01,1.020365E+05,8.296299E+04,4.100431E+00,8.129540E+00,1.551885E+05,1.156031E+05,6.236425E+00,1.132795E+01,1.034572E+05,1.275639E+05,4.157522E+00,1.249976E+01,2.617134E+04,2.642972E+04,1.051514E+00,1.294899E+01,1.707719E+04,9.048462E+03,6.861266E-01,8.866970E-01,2.624770E+04,1.310571E+04,1.054583E+00,1.284286E+00,1.727083E+04,1.351154E+04,6.939065E-01,1.324024E+00
