Time,TSupCor.T,flo.temAirPer5.T,VSupCor_flow.V_flow
144438,287.87,298.299,3.48904
144438,287.87,298.299,3.48904
144440,287.865,298.278,3.47627
144440,287.865,298.278,3.47627
144444,300.396,298.299,3.44003
144444,300.396,298.299,3.44003
144450,300.959,298.326,3.39588
144450,300.959,298.326,3.39588
144451,299.423,298.329,3.38573
144451,299.423,298.329,3.38573
144460,298.681,298.344,3.30302
144460,298.681,298.344,3.30302
144470,295.657,298.325,3.09033
144470,295.657,298.325,3.09033
144480,298.124,298.334,2.7998
144480,298.124,298.334,2.7998
144481,300.568,298.34,2.77098
144481,300.568,298.34,2.77098
144490,303.829,298.4,2.57959
144490,303.829,298.4,2.57959
144500,302.205,298.452,2.61154
144500,302.205,298.452,2.61154
144510,303.162,298.517,2.86233
144510,303.162,298.517,2.86233
144511,299.66,298.514,2.87714
144511,299.66,298.514,2.87714
144520,290.95,298.449,2.9256
144520,290.95,298.449,2.9256
144521,297.456,298.456,2.91586
144521,297.456,298.456,2.91586
144522,300.642,298.465,2.9079
144522,300.642,298.465,2.9079
144530,303.116,298.511,2.89956
144530,303.116,298.511,2.89956
144531,299.618,298.508,2.90151
144531,299.618,298.508,2.90151
144540,292.092,298.457,3.05964
144540,292.092,298.457,3.05964
144541,293.233,298.454,3.07961
144541,293.233,298.454,3.07961
144550,294.35,298.427,3.28858
144550,294.35,298.427,3.28858
144560,295.258,298.407,3.50058
144560,295.258,298.407,3.50058
144570,300.348,298.446,3.44042
144570,300.348,298.446,3.44042
144580,297.253,298.445,3.41445
144580,297.253,298.445,3.41445
144590,297.885,298.457,3.57215
144590,297.885,298.457,3.57215
144600,295.411,298.432,3.60963
144600,295.411,298.432,3.60963
144610,298.931,298.453,3.58873
144610,298.931,298.453,3.58873
144620,299.981,298.486,3.58127
144620,299.981,298.486,3.58127
144630,297.736,298.487,3.49945
144630,297.736,298.487,3.49945
144640,290.05,298.394,3.54996
144640,290.05,298.394,3.54996
144650,300.509,298.436,3.45365
144650,300.509,298.436,3.45365
144660,295.031,298.408,3.30726
144660,295.031,298.408,3.30726
144670,296.995,298.406,3.17608
144670,296.995,298.406,3.17608
144680,299.519,298.434,3.05539
144680,299.519,298.434,3.05539
144690,294.604,298.406,2.8874
144690,294.604,298.406,2.8874
144700,293.286,298.371,2.80608
144700,293.286,298.371,2.80608
144702,300.931,298.387,2.80482
144702,300.931,298.387,2.80482
144710,303.383,298.44,2.76516
144710,303.383,298.44,2.76516
144711,299.94,298.437,2.7603
144711,299.94,298.437,2.7603
144720,293.441,298.406,2.70924
144720,293.441,298.406,2.70924
144730,300.791,298.449,2.75995
144730,300.791,298.449,2.75995
144730,300.937,298.45,2.76183
144730,300.937,298.45,2.76183
144740,302.142,298.502,2.77572
144740,302.142,298.502,2.77572
144740,299.925,298.5,2.77427
144740,299.925,298.5,2.77427
144750,290.003,298.431,2.75575
144750,290.003,298.431,2.75575
144755,300.901,298.455,2.75234
144755,300.901,298.455,2.75234
144760,301.343,298.477,2.74663
144760,301.343,298.477,2.74663
144761,299.891,298.477,2.74631
144761,299.891,298.477,2.74631
144770,296.999,298.478,2.82085
144770,296.999,298.478,2.82085
144780,295.58,298.463,2.79
144780,295.58,298.463,2.79
144783,298.828,298.47,2.75958
144783,298.828,298.47,2.75958
144790,299.486,298.488,2.74295
144790,299.486,298.488,2.74295
144800,296.812,298.489,2.89989
144800,296.812,298.489,2.89989
144810,296.166,298.485,3.22349
144810,296.166,298.485,3.22349
144820,297.085,298.49,3.56471
144820,297.085,298.49,3.56471
144829,300.557,298.526,3.59777
144829,300.557,298.526,3.59777
144830,300.61,298.531,3.57536
144830,300.61,298.531,3.57536
144831,299.54,298.532,3.55977
144831,299.54,298.532,3.55977
144840,298.759,298.542,3.42898
144840,298.759,298.542,3.42898
144850,296.506,298.529,3.48348
144850,296.506,298.529,3.48348
144858,293.971,298.493,3.65076
144858,293.971,298.493,3.65076
144860,293.888,298.483,3.69648
144860,293.888,298.483,3.69648
144870,299.82,298.511,3.64973
144870,299.82,298.511,3.64973
144880,295.625,298.481,3.48461
144880,295.625,298.481,3.48461
144890,298.199,298.489,3.47655
144890,298.199,298.489,3.47655
144900,290.599,298.401,3.37742
144900,290.599,298.401,3.37742
144901,294.77,298.404,3.36248
144901,294.77,298.404,3.36248
144905,300.328,298.421,3.26994
144905,300.328,298.421,3.26994
144910,300.738,298.439,3.18373
144910,300.738,298.439,3.18373
144910,299.362,298.437,3.18098
144910,299.362,298.437,3.18098
144920,287.529,298.328,3.09385
144920,287.529,298.328,3.09385
144930,293.229,298.288,2.94258
144930,293.229,298.288,2.94258
144934,300.497,298.306,2.85703
144934,300.497,298.306,2.85703
144940,301.559,298.336,2.72698
144940,301.559,298.336,2.72698
144941,299.529,298.335,2.71636
144941,299.529,298.335,2.71636
144945,294.911,298.325,2.65506
144945,294.911,298.325,2.65506
144950,294.704,298.317,2.63008
144950,294.704,298.317,2.63008
144952,300.579,298.33,2.62413
144952,300.579,298.33,2.62413
144960,303.107,298.38,2.59527
144960,303.107,298.38,2.59527
144961,302.637,298.385,2.59153
144961,302.637,298.385,2.59153
144970,302.104,298.429,2.55115
144970,302.104,298.429,2.55115
144971,299.509,298.427,2.54859
144971,299.509,298.427,2.54859
144980,292.655,298.388,2.50015
144980,292.655,298.388,2.50015
144984,300.423,298.404,2.47003
144984,300.423,298.404,2.47003
144990,301.603,298.428,2.40072
144990,301.603,298.428,2.40072
145000,301.522,298.464,2.29676
145000,301.522,298.464,2.29676
145000,299.374,298.462,2.29389
145000,299.374,298.462,2.29389
145010,289.951,298.404,2.44869
145010,289.951,298.404,2.44869
145013,300.364,298.42,2.51598
145013,300.364,298.42,2.51598
145020,303.039,298.463,2.6109
145020,303.039,298.463,2.6109
145030,299.59,298.485,2.64376
145030,299.59,298.485,2.64376
145030,299.372,298.484,2.64384
145030,299.372,298.484,2.64384
145039,293.573,298.451,2.69971
145039,293.573,298.451,2.69971
145040,293.557,298.449,2.70421
145040,293.557,298.449,2.70421
145050,299.801,298.477,2.82879
145050,299.801,298.477,2.82879
145050,300.286,298.479,2.83282
145050,300.286,298.479,2.83282
145060,302.517,298.53,2.87656
145060,302.517,298.53,2.87656
145070,299.28,298.548,2.97435
145070,299.28,298.548,2.97435
145070,299.111,298.548,2.97619
145070,299.111,298.548,2.97619
145080,296.432,298.535,3.18061
145080,296.432,298.535,3.18061
145082,299.585,298.542,3.21899
145082,299.585,298.542,3.21899
145085,300.046,298.548,3.22985
145085,300.046,298.548,3.22985
145090,300.257,298.561,3.19697
145090,300.257,298.561,3.19697
145090,299.084,298.559,3.1954
145090,299.084,298.559,3.1954
145100,287.572,298.439,3.30858
145100,287.572,298.439,3.30858
145110,299.093,298.46,3.47669
145110,299.093,298.46,3.47669
145111,300.252,298.465,3.48359
145111,300.252,298.465,3.48359
145120,301.354,298.502,3.32417
145120,301.354,298.502,3.32417
145122,299.338,298.502,3.27865
145122,299.338,298.502,3.27865
145130,298.885,298.509,3.06054
145130,298.885,298.509,3.06054
145140,299.517,298.524,2.87344
145140,299.517,298.524,2.87344
145148,299.217,298.539,2.94588
145148,299.217,298.539,2.94588
145150,299.073,298.542,2.99824
145150,299.073,298.542,2.99824
145160,300.419,298.573,3.10804
145160,300.419,298.573,3.10804
145170,299.983,298.6,3.23237
145170,299.983,298.6,3.23237
145180,294.9,298.566,3.44642
145180,294.9,298.566,3.44642
145190,300.388,298.597,3.42519
145190,300.388,298.597,3.42519
145200,298.426,298.601,3.30477
145200,298.426,298.601,3.30477
145203,300.881,298.613,3.29536
145203,300.881,298.613,3.29536
145210,301.037,298.641,3.35379
145210,301.037,298.641,3.35379
145210,299.909,298.64,3.35689
145210,299.909,298.64,3.35689
145220,294.22,298.596,3.34371
145220,294.22,298.596,3.34371
145230,298.915,298.607,3.194
145230,298.915,298.607,3.194
145240,300.562,298.637,3.08996
145240,300.562,298.637,3.08996
145250,289.741,298.548,3.23942
145250,289.741,298.548,3.23942
145260,300.659,298.588,3.32209
145260,300.659,298.588,3.32209
145260,297.066,298.583,3.31992
145260,297.066,298.583,3.31992
145268,286.734,298.481,3.20576
145268,286.734,298.481,3.20576
145270,286.722,298.458,3.1663
145270,286.722,298.458,3.1663
145280,291.637,298.395,3.07654
145280,291.637,298.395,3.07654
145290,295.273,298.376,2.94467
145290,295.273,298.376,2.94467
145300,297.47,298.381,2.81933
145300,297.47,298.381,2.81933
145308,295.624,298.372,2.86925
145308,295.624,298.372,2.86925
145310,295.543,298.37,2.89914
145310,295.543,298.37,2.89914
145320,297.729,298.38,2.96164
145320,297.729,298.38,2.96164
145330,299.63,298.407,2.87229
145330,299.63,298.407,2.87229
145340,290.612,298.34,2.96445
145340,290.612,298.34,2.96445
145350,298.241,298.354,2.95454
145350,298.241,298.354,2.95454
145360,290.062,298.281,2.92916
145360,290.062,298.281,2.92916
145370,293.461,298.248,3.00479
145370,293.461,298.248,3.00479
145380,294.164,298.224,3.09484
145380,294.164,298.224,3.09484
145381,296.179,298.226,3.10385
145381,296.179,298.226,3.10385
145390,298.339,298.248,3.28416
145390,298.339,298.248,3.28416
145393,300.294,298.261,3.32609
145393,300.294,298.261,3.32609
145400,300.673,298.295,3.29684
145400,300.673,298.295,3.29684
145410,300.132,298.33,3.18791
145410,300.132,298.33,3.18791
145410,299.376,298.329,3.18648
145410,299.376,298.329,3.18648
145420,293.613,298.292,3.242
145420,293.613,298.292,3.242
145423,300.441,298.309,3.29245
145423,300.441,298.309,3.29245
145430,300.846,298.343,3.41617
145430,300.846,298.343,3.41617
145440,299.945,298.375,3.3271
145440,299.945,298.375,3.3271
145440,299.52,298.375,3.31793
145440,299.52,298.375,3.31793
145449,298.259,298.385,3.28692
145449,298.259,298.385,3.28692
145450,298.226,298.386,3.30122
145450,298.226,298.386,3.30122
145460,290.165,298.302,3.44053
145460,290.165,298.302,3.44053
145470,295.775,298.289,3.47945
145470,295.775,298.289,3.47945
145480,292.404,298.23,3.29395
145480,292.404,298.23,3.29395
145490,297.024,298.229,2.95915
145490,297.024,298.229,2.95915
145500,300.293,298.262,2.65016
145500,300.293,298.262,2.65016
145510,295.689,298.255,2.70085
145510,295.689,298.255,2.70085
145520,293.218,298.225,3.07781
145520,293.218,298.225,3.07781
145523,299.41,298.239,3.21108
145523,299.41,298.239,3.21108
145530,299.493,298.265,3.4528
145530,299.493,298.265,3.4528
145540,299.204,298.293,3.51552
145540,299.204,298.293,3.51552
145550,294.744,298.259,3.25188
145550,294.744,298.259,3.25188
145560,288.509,298.163,2.9374
145560,288.509,298.163,2.9374
145570,297.083,298.173,2.97896
145570,297.083,298.173,2.97896
145574,300.48,298.191,3.03715
145574,300.48,298.191,3.03715
145580,300.751,298.222,3.04272
145580,300.751,298.222,3.04272
145580,299.501,298.221,3.04136
145580,299.501,298.221,3.04136
145587,292.79,298.193,3.05254
145587,292.79,298.193,3.05254
145590,292.659,298.179,3.08162
145590,292.659,298.179,3.08162
145592,300.535,298.195,3.09533
145592,300.535,298.195,3.09533
145599,302.408,298.24,3.05439
145599,302.408,298.24,3.05439
145600,302.439,298.245,3.04506
145600,302.439,298.245,3.04506
145601,299.553,298.243,3.03798
145601,299.553,298.243,3.03798
145610,294.744,298.225,3.17528
145610,294.744,298.225,3.17528
145620,300.483,298.274,3.36139
145620,300.483,298.274,3.36139
145626,298.069,298.283,3.36619
145626,298.069,298.283,3.36619
145630,298.122,298.288,3.33142
145630,298.122,298.288,3.33142
145640,295.487,298.269,3.15875
145640,295.487,298.269,3.15875
145650,293.327,298.233,3.18299
145650,293.327,298.233,3.18299
145654,300.701,298.255,3.2369
145654,300.701,298.255,3.2369
145660,301.025,298.288,3.2838
145660,301.025,298.288,3.2838
145670,300.51,298.331,3.25683
145670,300.51,298.331,3.25683
145670,299.704,298.33,3.25557
145670,299.704,298.33,3.25557
145680,293.471,298.287,3.06728
145680,293.471,298.287,3.06728
145690,299.5,298.313,2.88101
145690,299.5,298.313,2.88101
145700,291.11,298.254,3.00111
145700,291.11,298.254,3.00111
145710,296.742,298.254,3.01843
145710,296.742,298.254,3.01843
145719,293.047,298.217,2.8839
145719,293.047,298.217,2.8839
145720,293.063,298.214,2.87379
145720,293.063,298.214,2.87379
145730,299.144,298.246,2.97148
145730,299.144,298.246,2.97148
145740,297.371,298.256,3.03492
145740,297.371,298.256,3.03492
145750,296.518,298.255,2.99256
145750,296.518,298.255,2.99256
145760,298.129,298.271,2.89732
145760,298.129,298.271,2.89732
145770,289.291,298.195,2.77202
145770,289.291,298.195,2.77202
145780,289.307,298.128,2.70807
145780,289.307,298.128,2.70807
145790,290.392,298.077,2.83741
145790,290.392,298.077,2.83741
145800,295.688,298.083,3.14727
145800,295.688,298.083,3.14727
145810,297.022,298.102,3.38618
145810,297.022,298.102,3.38618
145814,300.823,298.124,3.40311
145814,300.823,298.124,3.40311
145820,301.331,298.165,3.30323
145820,301.331,298.165,3.30323
145821,299.829,298.166,3.28906
145821,299.829,298.166,3.28906
145830,297.708,298.178,3.02291
145830,297.708,298.178,3.02291
145840,297.46,298.191,2.9196
145840,297.46,298.191,2.9196
145850,286.996,298.095,3.03682
145850,286.996,298.095,3.03682
145854,300.774,298.122,3.06366
145854,300.774,298.122,3.06366
145860,301.821,298.161,3.00212
145860,301.821,298.161,3.00212
145870,300.613,298.21,3.0048
145870,300.613,298.21,3.0048
145880,300.881,298.261,3.07817
145880,300.881,298.261,3.07817
145890,301.545,298.312,2.95703
145890,301.545,298.312,2.95703
145899,299.651,298.34,2.963
145899,299.651,298.34,2.963
145900,299.622,298.342,2.97363
145900,299.622,298.342,2.97363
145910,298.404,298.357,2.94419
145910,298.404,298.357,2.94419
145920,297.366,298.362,2.96105
145920,297.366,298.362,2.96105
145921,299.492,298.367,2.97318
145921,299.492,298.367,2.97318
145923,300.645,298.375,2.97981
145923,300.645,298.375,2.97981
145930,301.397,298.407,2.91526
145930,301.397,298.407,2.91526
145940,303.124,298.468,2.89103
145940,303.124,298.468,2.89103
145950,299.541,298.49,2.97209
145950,299.541,298.49,2.97209
145950,299.514,298.49,2.97233
145950,299.514,298.49,2.97233
145960,298.193,298.494,2.92666
145960,298.193,298.494,2.92666
145961,300.496,298.501,2.91027
145961,300.496,298.501,2.91027
145970,302.328,298.541,2.84393
145970,302.328,298.541,2.84393
145971,299.491,298.538,2.84128
145971,299.491,298.538,2.84128
145980,292.065,298.48,2.72781
145980,292.065,298.48,2.72781
145981,292.558,298.478,2.72031
145981,292.558,298.478,2.72031
145990,293.473,298.443,2.86667
145990,293.473,298.443,2.86667
146000,296.224,298.433,2.97757
146000,296.224,298.433,2.97757
146010,295.891,298.419,3.03109
146010,295.891,298.419,3.03109
146020,294.296,298.387,3.07826
146020,294.296,298.387,3.07826
146030,290.694,298.317,3.08499
146030,290.694,298.317,3.08499
146040,297.607,298.327,3.0838
146040,297.607,298.327,3.0838
146050,292.966,298.284,3.05544
146050,292.966,298.284,3.05544
146060,291.775,298.231,2.92344
146060,291.775,298.231,2.92344
146064,294.747,298.226,2.90224
146064,294.747,298.226,2.90224
146070,294.787,298.218,2.9989
146070,294.787,298.218,2.9989
146080,296.44,298.221,3.08052
146080,296.44,298.221,3.08052
146090,299.029,298.251,3.11399
146090,299.029,298.251,3.11399
146091,300.546,298.258,3.11945
146091,300.546,298.258,3.11945
146100,302.219,298.314,3.07221
146100,302.219,298.314,3.07221
146101,299.5,298.313,3.0637
146101,299.5,298.313,3.0637
146110,295.628,298.298,2.95601
146110,295.628,298.298,2.95601
146112,300.462,298.31,2.93047
146112,300.462,298.31,2.93047
146120,302.422,298.354,2.8142
146120,302.422,298.354,2.8142
146121,299.445,298.352,2.80558
146121,299.445,298.352,2.80558
146130,292.909,298.313,2.76312
146130,292.909,298.313,2.76312
146132,291.339,298.301,2.77082
146132,291.339,298.301,2.77082
146140,290.406,298.249,2.87746
146140,290.406,298.249,2.87746
146150,291.009,298.192,2.98426
146150,291.009,298.192,2.98426
146160,290.15,298.126,3.12276
146160,290.15,298.126,3.12276
146164,300.429,298.149,3.17745
146164,300.429,298.149,3.17745
146170,300.997,298.184,3.21462
146170,300.997,298.184,3.21462
146176,301.147,298.218,3.22411
146176,301.147,298.218,3.22411
146180,301.147,298.239,3.22479
146180,301.147,298.239,3.22479
146181,299.401,298.241,3.22398
146181,299.401,298.241,3.22398
146190,298.283,298.257,3.19697
146190,298.283,298.257,3.19697
146191,300.374,298.264,3.19253
146191,300.374,298.264,3.19253
146199,302.209,298.311,3.17333
146199,302.209,298.311,3.17333
146200,302.222,298.319,3.17154
146200,302.222,298.319,3.17154
146201,299.343,298.318,3.1709
146201,299.343,298.318,3.1709
146210,295.9,298.307,3.19807
146210,295.9,298.307,3.19807
146220,292.528,298.256,3.3424
146220,292.528,298.256,3.3424
146230,298.783,298.278,3.31113
146230,298.783,298.278,3.31113
146240,292.668,298.223,3.05065
146240,292.668,298.223,3.05065
146250,298.193,298.239,3.04193
146250,298.193,298.239,3.04193
146260,299.012,298.266,3.16991
146260,299.012,298.266,3.16991
146270,291.147,298.199,3.2402
146270,291.147,298.199,3.2402
146280,295.346,298.183,3.25972
146280,295.346,298.183,3.25972
146281,295.589,298.182,3.26083
146281,295.589,298.182,3.26083
146290,295.62,298.171,3.3573
146290,295.62,298.171,3.3573
146300,294.366,298.143,3.52814
146300,294.366,298.143,3.52814
146310,296.411,298.138,3.474
146310,296.411,298.138,3.474
146320,296.51,298.13,3.16902
146320,296.51,298.13,3.16902
146330,292.873,298.088,2.92601
146330,292.873,298.088,2.92601
146340,288.638,298.01,2.79614
146340,288.638,298.01,2.79614
146350,293.804,297.994,2.89744
146350,293.804,297.994,2.89744
146360,288.94,297.923,3.05419
146360,288.94,297.923,3.05419
146364,300.471,297.949,3.08645
146364,300.471,297.949,3.08645
146370,301.408,297.992,3.13086
146370,301.408,297.992,3.13086
146371,299.487,297.995,3.1378
146371,299.487,297.995,3.1378
146380,297.659,298.015,3.21627
146380,297.659,298.015,3.21627
146387,300.518,298.053,3.22488
146387,300.518,298.053,3.22488
146390,300.587,298.069,3.20362
146390,300.587,298.069,3.20362
146390,299.523,298.068,3.20198
146390,299.523,298.068,3.20198
146400,292.702,298.03,3.30833
146400,292.702,298.03,3.30833
146403,290.096,298.007,3.34514
146403,290.096,298.007,3.34514
146410,289.874,297.956,3.27024
146410,289.874,297.956,3.27024
146420,297.623,297.974,3.03906
146420,297.623,297.974,3.03906
146430,290.329,297.918,3.10626
146430,290.329,297.918,3.10626
146440,292.71,297.888,3.18175
146440,292.71,297.888,3.18175
146443,300.65,297.91,3.18739
146443,300.65,297.91,3.18739
146450,301.49,297.962,3.30982
146450,301.49,297.962,3.30982
146453,299.67,297.976,3.34907
146453,299.67,297.976,3.34907
146460,299.556,298.007,3.27562
146460,299.556,298.007,3.27562
146470,291.316,297.954,3.29679
146470,291.316,297.954,3.29679
146473,300.689,297.979,3.32923
146473,300.689,297.979,3.32923
146480,301.621,298.026,3.2924
146480,301.621,298.026,3.2924
146480,299.691,298.024,3.28926
146480,299.691,298.024,3.28926
146490,291.006,297.968,3.30834
146490,291.006,297.968,3.30834
146500,292.616,297.93,3.29406
146500,292.616,297.93,3.29406
146510,297.915,297.958,3.24501
146510,297.915,297.958,3.24501
146512,300.677,297.97,3.2375
146512,300.677,297.97,3.2375
146520,302.307,298.032,3.09862
146520,302.307,298.032,3.09862
146522,299.672,298.037,3.06966
146522,299.672,298.037,3.06966
146523,299.058,298.041,3.06067
146523,299.058,298.041,3.06067
146530,298.5,298.062,3.12667
146530,298.5,298.062,3.12667
146540,294.956,298.05,3.13191
146540,294.956,298.05,3.13191
146550,298.024,298.075,3.16494
146550,298.024,298.075,3.16494
146560,297.014,298.084,3.0961
146560,297.014,298.084,3.0961
146570,289.342,298.01,2.86292
146570,289.342,298.01,2.86292
146577,300.69,298.045,2.78708
146577,300.69,298.045,2.78708
146580,300.861,298.063,2.79413
146580,300.861,298.063,2.79413
146581,299.692,298.064,2.79717
146581,299.692,298.064,2.79717
146590,297.02,298.077,2.83656
146590,297.02,298.077,2.83656
146600,290.845,298.025,2.80869
146600,290.845,298.025,2.80869
146610,290.172,297.971,2.97506
146610,290.172,297.971,2.97506
146620,297.568,297.994,3.00676
146620,297.568,297.994,3.00676
146623,300.741,298.014,2.98545
146623,300.741,298.014,2.98545
146630,301.009,298.055,3.06279
146630,301.009,298.055,3.06279
146630,299.747,298.055,3.0695
146630,299.747,298.055,3.0695
146640,295.314,298.049,3.08243
146640,295.314,298.049,3.08243
146650,298.958,298.082,3.01684
146650,298.958,298.082,3.01684
146660,300.283,298.13,3.09522
146660,300.283,298.13,3.09522
146666,298.983,298.148,3.11158
146666,298.983,298.148,3.11158
146670,299.067,298.161,3.06206
146670,299.067,298.161,3.06206
146680,300.304,298.203,3.02424
146680,300.304,298.203,3.02424
146690,296.071,298.2,3.11481
146690,296.071,298.2,3.11481
146700,299.76,298.241,3.32838
146700,299.76,298.241,3.32838
146706,291.824,298.206,3.47161
146706,291.824,298.206,3.47161
146710,291.586,298.179,3.56079
146710,291.586,298.179,3.56079
146720,300.728,298.234,3.59618
146720,300.728,298.234,3.59618
146730,293.646,298.195,3.62104
146730,293.646,298.195,3.62104
146740,293.379,298.151,3.48617
146740,293.379,298.151,3.48617
146750,297.69,298.161,3.21706
146750,297.69,298.161,3.21706
146760,300.363,298.209,3.24983
146760,300.363,298.209,3.24983
146770,294.706,298.186,3.20301
146770,294.706,298.186,3.20301
146780,298.279,298.207,3.16771
146780,298.279,298.207,3.16771
146790,293.908,298.178,3.2634
146790,293.908,298.178,3.2634
146800,287.681,298.074,3.24286
146800,287.681,298.074,3.24286
146810,290.207,298.006,3.04094
146810,290.207,298.006,3.04094
146820,298.009,298.032,2.98172
146820,298.009,298.032,2.98172
146821,295.797,298.03,2.9919
146821,295.797,298.03,2.9919
146830,294.01,298.015,3.06926
146830,294.01,298.015,3.06926
146832,300.422,298.032,3.07668
146832,300.422,298.032,3.07668
146840,302.111,298.083,2.97783
146840,302.111,298.083,2.97783
146840,299.383,298.08,2.97138
146840,299.383,298.08,2.97138
146849,288.205,298.005,2.95283
146849,288.205,298.005,2.95283
146850,288.186,297.999,2.96017
146850,288.186,297.999,2.96017
146860,297.393,298.023,3.19211
146860,297.393,298.023,3.19211
146862,300.32,298.037,3.25611
146862,300.32,298.037,3.25611
146870,300.567,298.083,3.43057
146870,300.567,298.083,3.43057
146870,299.31,298.082,3.43315
146870,299.31,298.082,3.43315
146877,288.163,298.015,3.56424
146877,288.163,298.015,3.56424
146880,288.053,297.98,3.6345
146880,288.053,297.98,3.6345
146890,292.018,297.928,3.77847
146890,292.018,297.928,3.77847
146900,297.184,297.947,3.90665
146900,297.184,297.947,3.90665
146910,290.682,297.87,3.81201
146910,290.682,297.87,3.81201
146920,297.267,297.889,3.72436
146920,297.267,297.889,3.72436
146930,296.452,297.901,3.82442
146930,296.452,297.901,3.82442
146940,294.306,297.878,3.79497
146940,294.306,297.878,3.79497
146950,296.618,297.889,3.74006
146950,296.618,297.889,3.74006
146960,290.311,297.816,3.7007
146960,290.311,297.816,3.7007
146970,298.494,297.85,3.44004
146970,298.494,297.85,3.44004
146980,289.147,297.773,3.29665
146980,289.147,297.773,3.29665
146990,293.809,297.757,3.14131
146990,293.809,297.757,3.14131
146993,300.436,297.78,3.05315
146993,300.436,297.78,3.05315
147000,301.762,297.827,2.86535
147000,301.762,297.827,2.86535
147001,299.426,297.829,2.83985
147001,299.426,297.829,2.83985
147010,297.159,297.847,2.6904
147010,297.159,297.847,2.6904
147020,289.755,297.798,2.59956
147020,289.755,297.798,2.59956
147023,300.395,297.82,2.59865
147023,300.395,297.82,2.59865
147030,303.152,297.883,2.74136
147030,303.152,297.883,2.74136
147040,300.702,297.941,2.81496
147040,300.702,297.941,2.81496
147040,299.382,297.94,2.81363
147040,299.382,297.94,2.81363
147050,289.669,297.882,2.67516
147050,289.669,297.882,2.67516
147060,286.783,297.802,2.74531
147060,286.783,297.802,2.74531
147070,291.328,297.769,2.86808
147070,291.328,297.769,2.86808
147080,298.872,297.814,2.98176
147080,298.872,297.814,2.98176
147081,300.373,297.825,3.00409
147081,300.373,297.825,3.00409
147090,300.925,297.882,3.13203
147090,300.925,297.882,3.13203
147090,299.381,297.881,3.13589
147090,299.381,297.881,3.13589
147100,292.72,297.849,3.05821
147100,292.72,297.849,3.05821
147110,297.858,297.879,3.09762
147110,297.858,297.879,3.09762
147120,295.578,297.881,3.13461
147120,295.578,297.881,3.13461
147122,300.217,297.896,3.13125
147122,300.217,297.896,3.13125
147122,300.392,297.897,3.13203
147122,300.392,297.897,3.13203
147130,301.3,297.951,3.25883
147130,301.3,297.951,3.25883
147130,299.347,297.949,3.26395
147130,299.347,297.949,3.26395
147140,287.837,297.855,3.2323
147140,287.837,297.855,3.2323
147150,290.112,297.792,3.08063
147150,290.112,297.792,3.08063
147160,291.886,297.755,2.9638
147160,291.886,297.755,2.9638
147170,291.876,297.722,2.7911
147170,291.876,297.722,2.7911
147180,298.761,297.761,2.67407
147180,298.761,297.761,2.67407
147190,287.377,297.691,2.84405
147190,287.377,297.691,2.84405
147200,295.424,297.7,2.89298
147200,295.424,297.7,2.89298
147202,300.058,297.717,2.86508
147202,300.058,297.717,2.86508
147210,301.787,297.772,2.77144
147210,301.787,297.772,2.77144
147211,299.025,297.774,2.75779
147211,299.025,297.774,2.75779
147220,296.706,297.788,2.63845
147220,296.706,297.788,2.63845
147230,299.307,297.834,2.80387
147230,299.307,297.834,2.80387
147240,295.054,297.837,3.17855
147240,295.054,297.837,3.17855
147250,299.606,297.883,3.2298
147250,299.606,297.883,3.2298
147260,294.828,297.867,3.00516
147260,294.828,297.867,3.00516
147270,292.259,297.828,2.74877
147270,292.259,297.828,2.74877
147273,299.862,297.845,2.70695
147273,299.862,297.845,2.70695
147280,301.336,297.888,2.76803
147280,301.336,297.888,2.76803
147290,300.525,297.936,2.76329
147290,300.525,297.936,2.76329
147292,298.887,297.942,2.74833
147292,298.887,297.942,2.74833
147300,298.11,297.961,2.84834
147300,298.11,297.961,2.84834
147300,297.287,297.96,2.85271
147300,297.287,297.96,2.85271
147310,290.702,297.907,3.09513
147310,290.702,297.907,3.09513
147315,299.994,297.932,3.19251
147315,299.994,297.932,3.19251
147320,300.111,297.958,3.26054
147320,300.111,297.958,3.26054
147322,299.037,297.964,3.28308
147322,299.037,297.964,3.28308
147330,298.424,297.987,3.40068
147330,298.424,297.987,3.40068
147332,300.098,298,3.42197
147332,300.098,298,3.42197
147340,300.566,298.037,3.34086
147340,300.566,298.037,3.34086
147340,299.141,298.035,3.33741
147340,299.141,298.035,3.33741
147350,288.975,297.946,3.15178
147350,288.975,297.946,3.15178
147360,298.837,297.978,3.11191
147360,298.837,297.978,3.11191
147370,299.911,298.02,3.10605
147370,299.911,298.02,3.10605
147380,293.576,297.991,3.17982
147380,293.576,297.991,3.17982
147383,300.271,298.009,3.21642
147383,300.271,298.009,3.21642
147390,300.983,298.048,3.25645
147390,300.983,298.048,3.25645
147400,300.901,298.1,3.25314
147400,300.901,298.1,3.25314
147401,299.323,298.1,3.25127
147401,299.323,298.1,3.25127
147410,296.465,298.095,3.10609
147410,296.465,298.095,3.10609
147420,298.181,298.108,2.83704
147420,298.181,298.108,2.83704
147430,290.774,298.05,2.58712
147430,290.774,298.05,2.58712
147432,300.428,298.068,2.54071
147432,300.428,298.068,2.54071
147440,303.947,298.122,2.44676
147440,303.947,298.122,2.44676
147450,304.167,298.197,2.556
147450,304.167,298.197,2.556
147451,299.5,298.191,2.56894
147451,299.5,298.191,2.56894
147460,286.353,298.099,2.91444
147460,286.353,298.099,2.91444
147466,295.382,298.096,3.05584
