Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 05/26  09:00:00,300456476.989514,300456476.989514,6791184.,93124323.8539151,174055806.616312 
 05/26  10:00:00,317368882.048337,317368882.048337,6791184.,93124323.8539151,167093070.352576 
 05/26  11:00:00,336628042.631099,336628042.631099,20661272.0646763,93124323.8539151,174055806.616312 
 05/26  12:00:00,343284301.650831,343284301.650831,30807904.4675241,93124323.8539151,177667514.306075 
 05/26  13:00:00,355782082.091751,355782082.091751,26236716.3622264,93124323.8539151,179858086.836092 
 05/26  14:00:00,349664491.214423,349664491.214423,16519127.8573853,93124323.8539151,167093070.352576 
 05/26  15:00:00,355697824.219165,355697824.219165,19345553.518144,93124323.8539151,167093070.352576 
 05/26  16:00:00,368608385.92403,368608385.92403,20565494.6304626,93124323.8539151,177537174.74818 
 05/26  17:00:00,272906979.592695,272906979.592695,15455151.5409991,51735735.4743973,140923939.573165 
 05/26  18:00:00,170311572.596669,170311572.596669,11006822.7200043,31041441.2846384,69106004.4057846 
 05/26  19:00:00,151845942.363196,151845942.363196,6791184.,31902036.565095,59822356.0541363 
 05/26  20:00:00,138857782.301343,138857782.301343,10951915.9294673,25628768.2544254,59822356.0541363 
 05/26  21:00:00,126432794.274437,126432794.274437,6791184.,26303943.8957325,55180531.8783121 
 05/26  22:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 05/26  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 05/26  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 05/27  01:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/27  02:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/27  03:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/27  04:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/27  05:00:00,44236450.7095559,44236450.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/27  06:00:00,77380787.6604703,77380787.6604703,6791184.,9006795.87263348,55180531.8783121 
 05/27  07:00:00,102264411.326825,102264411.326825,6791184.,10359230.6946716,73747828.5816088 
 05/27  08:00:00,134293207.751908,134293207.751908,6791184.,31041441.2846384,85222049.4632748 
 05/27  09:00:00,165626958.021735,165626958.021735,6791184.,31041441.2846384,93345241.7709671 
 05/27  10:00:00,175488070.354196,175488070.354196,6791184.,31041441.2846384,89863873.6390989 
 05/27  11:00:00,189987295.288553,189987295.288553,6791184.,31041441.2846384,97987065.9467912 
 05/27  12:00:00,152415204.850428,152415204.850428,6791184.,15520720.6423192,72652542.3166 
 05/27  13:00:00,147818309.615422,147818309.615422,6791184.,15520720.6423192,63368893.9649517 
 05/27  14:00:00,143238550.691675,143238550.691675,6791184.,15520720.6423192,57566613.7451715 
 05/27  15:00:00,137983684.353798,137983684.353798,6791184.,15520720.6423192,52924789.5693473 
 05/27  16:00:00,140971072.02244,140971072.02244,6791184.,15520720.6423192,54085245.6133033 
 05/27  17:00:00,117000954.130966,117000954.130966,6791184.,5173573.54743972,48348135.1724704 
 05/27  18:00:00,75963767.6072206,75963767.6072206,6791184.,5173573.54743972,41385398.9087341 
 05/27  19:00:00,46493338.9145485,46493338.9145485,6791184.,4383752.74382243,33399901.5013581 
 05/27  20:00:00,43415217.8066114,43415217.8066113,6791184.,3890056.74973104,33399901.5013581 
 05/27  21:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/27  22:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/27  23:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/27  24:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  01:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  02:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  03:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  04:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  05:00:00,44236450.7095559,44236450.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  06:00:00,47295211.0148201,47295211.0148201,6791184.,5197456.41570554,41385398.9087341 
 05/28  07:00:00,47393330.1133662,47393330.1133662,6791184.,5295400.59723526,41385398.9087341 
 05/28  08:00:00,47283540.7336288,47283540.7336288,6791184.,5185657.14723192,41385398.9087341 
 05/28  09:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/28  10:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/28  11:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/28  12:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/28  13:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/28  14:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/28  15:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/28  16:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/28  17:00:00,47279504.2694501,47279504.26945,6791184.,5181629.80908723,41385398.9087341 
 05/28  18:00:00,38414137.7231876,38414137.7231876,6791184.,4407022.28513946,33399901.5013581 
 05/28  19:00:00,37870682.4797434,37870682.4797434,6791184.,3863789.01998815,33399901.5013581 
 05/28  20:00:00,43386355.7095559,43386355.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  21:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  22:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  23:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/28  24:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  01:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  02:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  03:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  04:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  05:00:00,44236450.7095559,44236450.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  06:00:00,47063956.8203321,47063956.8203321,6791184.,4966257.26215165,41385398.9087341 
 05/29  07:00:00,47277496.014855,47277496.014855,6791184.,5179615.34733582,41385398.9087341 
 05/29  08:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/29  09:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/29  10:00:00,53656852.1700405,53656852.1700405,6791184.,5173573.54743972,41385398.9087341 
 05/29  11:00:00,57259511.427237,57259511.4272369,6791184.,5173573.54743972,41385398.9087341 
 05/29  12:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/29  13:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/29  14:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/29  15:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 05/29  16:00:00,51492971.6962856,51492971.6962856,6791184.,5173573.54743972,41385398.9087341 
 05/29  17:00:00,51034227.3962991,51034227.3962991,6791184.,5185657.93991099,41385398.9087341 
 05/29  18:00:00,38430220.12893,38430220.12893,6791184.,4423101.76895648,33399901.5013581 
 05/29  19:00:00,37868095.7095559,37868095.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  20:00:00,43386355.7095559,43386355.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  21:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  22:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  23:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/29  24:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 05/30  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/30  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/30  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/30  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/30  05:00:00,55487075.1137362,55487075.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/30  06:00:00,78652919.1764023,78652919.1764023,6791184.,10005109.4479164,55180531.8783121 
 05/30  07:00:00,181702862.605983,181702862.605983,6791184.,32766238.3628982,95796493.4167736 
 05/30  08:00:00,316703586.98707,316703586.98707,6791184.,93836195.601647,204227663.759169 
 05/30  09:00:00,285040736.190744,285040736.190744,6791184.,93124323.8539151,174055806.616312 
 05/30  10:00:00,296070788.322054,296070788.322054,6791184.,93124323.8539151,167093070.352576 
 05/30  11:00:00,329128920.865298,329128920.865299,13129926.2672419,93124323.8539151,174055806.616312 
 05/30  12:00:00,342365106.025393,342365106.025393,29126577.2232693,93124323.8539151,177667514.306075 
 05/30  13:00:00,349607372.329638,349607372.329638,26027870.9477281,93124323.8539151,179858086.836092 
 05/30  14:00:00,336338758.460209,336338758.460209,20244338.2944105,93124323.8539151,167093070.352576 
 05/30  15:00:00,339411843.425434,339411843.425434,15598825.8850925,93124323.8539151,167093070.352576 
 05/30  16:00:00,353365795.265349,353365795.265349,20494311.0562785,93124323.8539151,177537174.74818 
 05/30  17:00:00,256011158.48736,256011158.48736,15466255.2269607,51735735.4743973,140923939.573165 
 05/30  18:00:00,150032913.714472,150032913.714473,11003712.2722377,31041441.2846384,69106004.4057846 
 05/30  19:00:00,129372477.435664,129372477.435664,6791184.,31863860.219087,59822356.0541363 
 05/30  20:00:00,115708866.309703,115708866.309703,10949853.2989935,25832380.0741916,59822356.0541363 
 05/30  21:00:00,107840341.46749,107840341.46749,6791184.,26303943.8957325,55180531.8783121 
 05/30  22:00:00,80271371.636263,80271371.6362629,6791184.,13151971.9478662,55180531.8783121 
 05/30  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 05/30  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 05/31  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/31  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/31  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/31  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/31  05:00:00,53364290.1137362,53364290.1137362,6791184.,3861201.79133858,44533202.0018108 
 05/31  06:00:00,80054591.9321151,80054591.9321151,6791184.,9000433.14829881,55180531.8783121 
 05/31  07:00:00,180997355.12192,180997355.12192,6791184.,31134956.6030269,95796493.4167736 
 05/31  08:00:00,356820876.73261,356820876.73261,6791184.,93124323.8539151,204227663.759169 
 05/31  09:00:00,332136710.894,332136710.894,6791184.,93124323.8539151,174055806.616312 
 05/31  10:00:00,329879842.874366,329879842.874366,6791184.,93124323.8539151,167093070.352576 
 05/31  11:00:00,344762334.584591,344762334.584591,20720063.5741859,93124323.8539151,174055806.616312 
 05/31  12:00:00,349102056.163292,349102056.163292,26122925.4527769,93124323.8539151,177667514.306075 
 05/31  13:00:00,361839024.795681,361839024.795681,26057285.1494158,93124323.8539151,179858086.836092 
 05/31  14:00:00,352646093.315727,352646093.315727,20269966.2851532,93124323.8539151,167093070.352576 
 05/31  15:00:00,357512223.397348,357512223.397348,15603203.8621824,93124323.8539151,167093070.352576 
 05/31  16:00:00,378356878.119138,378356878.119138,21873422.7786681,93124323.8539151,177537174.74818 
 05/31  17:00:00,282903695.14003,282903695.14003,14232820.2742976,51735735.4743973,140923939.573165 
 05/31  18:00:00,182447540.433645,182447540.433645,11024468.3051387,31072613.8501136,69106004.4057846 
 05/31  19:00:00,165125777.560999,165125777.560999,10946788.0281448,32116727.1990969,59822356.0541363 
 05/31  20:00:00,148949961.894097,148949961.894097,6791184.,25273973.6121299,59822356.0541363 
 05/31  21:00:00,145468732.925259,145468732.925259,6791184.,26303943.8957325,55180531.8783121 
 05/31  22:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 05/31  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 05/31  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 06/01  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/01  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/01  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/01  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/01  05:00:00,53364290.1137362,53364290.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/01  06:00:00,101949340.618746,101949340.618746,6791184.,9516118.18925432,55180531.8783121 
 06/01  07:00:00,180387570.725306,180387570.725306,6791184.,31171207.4024035,95796493.4167736 
 06/01  08:00:00,354690439.076973,354690439.076973,6791184.,93124323.8539151,204227663.759169 
 06/01  09:00:00,325748645.203852,325748645.203852,6791184.,93124323.8539151,174055806.616312 
 06/01  10:00:00,329931941.682385,329931941.682385,6791184.,93124323.8539151,167093070.352576 
 06/01  11:00:00,353685021.862218,353685021.862218,20634176.5074397,93124323.8539151,174055806.616312 
 06/01  12:00:00,365775040.39733,365775040.39733,27406911.4735615,93124323.8539151,177667514.306075 
 06/01  13:00:00,390100564.753006,390100564.753006,29511398.8715369,93124323.8539151,179858086.836092 
 06/01  14:00:00,386277429.272407,386277429.272407,15678122.4767174,93124323.8539151,167093070.352576 
 06/01  15:00:00,398309158.237171,398309158.237171,19688380.6901987,93124323.8539151,167093070.352576 
 06/01  16:00:00,421479702.55722,421479702.55722,20885012.2987552,93124323.8539151,177537174.74818 
 06/01  17:00:00,321110434.840553,321110434.840553,11104012.7259389,51735735.4743973,140923939.573165 
 06/01  18:00:00,208879994.461959,208879994.461959,15245054.2244386,31041441.2846384,69106004.4057846 
 06/01  19:00:00,189880296.479513,189880296.479513,6791184.,31863860.219087,59822356.0541363 
 06/01  20:00:00,181405902.733959,181405902.733959,6791184.,25433212.1678541,59822356.0541363 
 06/01  21:00:00,181918086.791244,181918086.791244,6791184.,26303943.8957325,55180531.8783121 
 06/01  22:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 06/01  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 06/01  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 06/02  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/02  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/02  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/02  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/02  05:00:00,53364290.1137362,53364290.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/02  06:00:00,148440521.370772,148440521.370772,6791184.,8948125.90346466,55180531.8783121 
 06/02  07:00:00,217631585.797611,217631585.797611,6791184.,31053524.8844306,95796493.4167736 
 06/02  08:00:00,431723335.401787,431723335.401787,6791184.,93124323.8539151,204227663.759169 
 06/02  09:00:00,422231677.755663,422231677.755663,6791184.,93124323.8539151,174055806.616312 
 06/02  10:00:00,428258230.59121,428258230.59121,6791184.,93124323.8539151,167093070.352576 
 06/02  11:00:00,441112772.830085,441112772.830085,20628975.9115297,93124323.8539151,174055806.616312 
 06/02  12:00:00,441700074.734402,441700074.734402,26596105.2239959,93124323.8539151,177667514.306075 
 06/02  13:00:00,451761764.46942,451761764.46942,30327678.3531464,93124323.8539151,179858086.836092 
 06/02  14:00:00,439815226.175887,439815226.175887,15663759.5648492,93124323.8539151,167093070.352576 
 06/02  15:00:00,431102900.440217,431102900.440217,16726242.3045339,93124323.8539151,167093070.352576 
 06/02  16:00:00,418665460.640434,418665460.640434,23904322.6790495,93124323.8539151,177537174.74818 
 06/02  17:00:00,295699313.608082,295699313.608082,11103372.8313709,51735735.4743973,140923939.573165 
 06/02  18:00:00,183743060.392968,183743060.392968,11034429.8106374,31346163.1588583,69106004.4057846 
 06/02  19:00:00,166859696.362184,166859696.362184,10954071.7292252,33409704.0085297,59822356.0541363 
 06/02  20:00:00,154092372.602872,154092372.602872,6791184.,25961161.7634442,59822356.0541363 
 06/02  21:00:00,145968254.527173,145968254.527173,6791184.,26303943.8957325,55180531.8783121 
 06/02  22:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 06/02  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 06/02  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 06/03  01:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/03  02:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/03  03:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/03  04:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/03  05:00:00,42113665.7095559,42113665.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/03  06:00:00,77391288.5851127,77391288.5851127,6791184.,9017305.89543968,55180531.8783121 
 06/03  07:00:00,97450858.0544358,97450858.0544358,6791184.,10507033.8254578,73747828.5816088 
 06/03  08:00:00,129717253.932917,129717253.932917,6791184.,31041441.2846384,85222049.4632748 
 06/03  09:00:00,137844087.8869,137844087.8869,6791184.,31041441.2846384,93345241.7709671 
 06/03  10:00:00,135622993.49893,135622993.49893,6791184.,31041441.2846384,89863873.6390989 
 06/03  11:00:00,156332081.25793,156332081.25793,6791184.,31041441.2846384,97987065.9467912 
 06/03  12:00:00,130286588.819481,130286588.819481,6791184.,15520720.6423192,72652542.3166 
 06/03  13:00:00,130024946.148179,130024946.148179,6791184.,15520720.6423192,63368893.9649517 
 06/03  14:00:00,122808355.578678,122808355.578678,6791184.,15520720.6423192,57566613.7451715 
 06/03  15:00:00,121248671.580186,121248671.580186,6791184.,15520720.6423192,52924789.5693473 
 06/03  16:00:00,125905086.283415,125905086.283415,6791184.,15520720.6423192,54085245.6133033 
 06/03  17:00:00,106293315.251952,106293315.251952,6791184.,5173573.54743972,48348135.1724704 
 06/03  18:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 06/03  19:00:00,45887658.4402727,45887658.4402727,6791184.,4372684.89833344,33399901.5013581 
 06/03  20:00:00,50204862.937718,50204862.937718,6791184.,3889724.5593729,33399901.5013581 
 06/03  21:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/03  22:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/03  23:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/03  24:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  01:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  02:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  03:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  04:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  05:00:00,42113665.7095559,42113665.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  06:00:00,47050380.5713937,47050380.5713937,6791184.,4952685.30905226,41385398.9087341 
 06/04  07:00:00,47273466.8735632,47273466.8735632,6791184.,5175587.48073842,41385398.9087341 
 06/04  08:00:00,52038360.9679498,52038360.9679498,6791184.,5173573.54743972,41385398.9087341 
 06/04  09:00:00,49301368.2501758,49301368.2501758,6791184.,5173573.54743972,41385398.9087341 
 06/04  10:00:00,57976099.170257,57976099.170257,6791184.,5173573.54743972,41385398.9087341 
 06/04  11:00:00,61034438.7928007,61034438.7928007,6791184.,5173573.54743972,41385398.9087341 
 06/04  12:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 06/04  13:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 06/04  14:00:00,56583048.7265572,56583048.7265572,6791184.,5173573.54743972,41385398.9087341 
 06/04  15:00:00,74085748.430501,74085748.430501,6791184.,5173573.54743972,41385398.9087341 
 06/04  16:00:00,88541288.30841,88541288.30841,6791184.,5173573.54743972,41385398.9087341 
 06/04  17:00:00,91171220.8214488,91171220.8214488,6791184.,5173573.54743972,41385398.9087341 
 06/04  18:00:00,68604265.4701699,68604265.47017,6791184.,4327390.07629177,33399901.5013581 
 06/04  19:00:00,45555101.4157485,45555101.4157485,6791184.,3840350.2770052,33399901.5013581 
 06/04  20:00:00,43386356.357055,43386356.357055,6791184.,3861201.79133858,33399901.5013581 
 06/04  21:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  22:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  23:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/04  24:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 06/05  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/05  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/05  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/05  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/05  05:00:00,53364290.1137362,53364290.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/05  06:00:00,84026826.3094665,84026826.3094665,6791184.,9405611.72546308,55180531.8783121 
 06/05  07:00:00,158954898.072781,158954898.072781,6791184.,31243709.0011567,95796493.4167736 
 06/05  08:00:00,321156927.6418,321156927.6418,6791184.,93124323.8539151,204227663.759169 
 06/05  09:00:00,295477008.778045,295477008.778045,6791184.,93124323.8539151,174055806.616312 
 06/05  10:00:00,298419412.229235,298419412.229235,6791184.,93124323.8539151,167093070.352576 
 06/05  11:00:00,314302489.93624,314302489.93624,11417233.7053879,93124323.8539151,174055806.616312 
 06/05  12:00:00,319061693.484089,319061693.484089,27403705.0353051,93124323.8539151,177667514.306075 
 06/05  13:00:00,336351803.460471,336351803.460471,29425888.0451884,93124323.8539151,179858086.836092 
 06/05  14:00:00,331958614.759218,331958614.759218,15656151.0346484,93124323.8539151,167093070.352576 
 06/05  15:00:00,335408572.472986,335408572.472986,15591905.0594614,93124323.8539151,167093070.352576 
 06/05  16:00:00,351737272.591177,351737272.591177,23801581.928202,93124323.8539151,177537174.74818 
 06/05  17:00:00,256557049.084561,256557049.084561,12312376.6301827,51735735.4743973,140923939.573165 
 06/05  18:00:00,147695152.730629,147695152.730629,11024415.1004383,31041441.2846384,69106004.4057846 
 06/05  19:00:00,130955622.040986,130955622.040986,10918436.1153959,31740027.6811825,59822356.0541363 
 06/05  20:00:00,111493437.636071,111493437.636071,6791184.,25169359.1224616,59822356.0541363 
 06/05  21:00:00,105722826.509413,105722826.509413,6791184.,26303943.8957325,55180531.8783121 
 06/05  22:00:00,80271371.636263,80271371.6362629,6791184.,13151971.9478662,55180531.8783121 
 06/05  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 06/05  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 06/06  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/06  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/06  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/06  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/06  05:00:00,53364290.1137362,53364290.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/06  06:00:00,77310002.9449982,77310002.9449982,6791184.,8936042.30367247,55180531.8783121 
 06/06  07:00:00,173967446.071483,173967446.071483,6791184.,31053524.8844306,95796493.4167736 
 06/06  08:00:00,326177461.991263,326177461.991263,6791184.,93124323.8539151,204227663.759169 
 06/06  09:00:00,305044330.60955,305044330.60955,6791184.,93124323.8539151,174055806.616312 
 06/06  10:00:00,316924813.605612,316924813.605612,6791184.,93124323.8539151,167093070.352576 
 06/06  11:00:00,341192621.240807,341192621.240807,20684787.2738603,93124323.8539151,174055806.616312 
 06/06  12:00:00,351740463.652866,351740463.652866,26075129.4858197,93124323.8539151,177667514.306075 
 06/06  13:00:00,365469367.625375,365469367.625375,25987852.7006499,93124323.8539151,179858086.836092 
 06/06  14:00:00,358885301.735491,358885301.735491,20242121.0915633,93124323.8539151,167093070.352576 
 06/06  15:00:00,368647280.352241,368647280.352241,15583462.4296334,93124323.8539151,167093070.352576 
 06/06  16:00:00,387470027.714908,387470027.714908,20443038.0322297,93124323.8539151,177537174.74818 
 06/06  17:00:00,293537637.511785,293537637.511785,15504857.9889204,51735735.4743973,140923939.573165 
 06/06  18:00:00,185577182.916702,185577182.916702,10996772.2673041,31041441.2846384,69106004.4057846 
 06/06  19:00:00,170760808.660029,170760808.660029,6791184.,31708855.1157072,59822356.0541363 
 06/06  20:00:00,158084147.246228,158084147.246228,10942493.3760411,25273973.6121299,59822356.0541363 
 06/06  21:00:00,150265129.243961,150265129.243961,6791184.,26303943.8957325,55180531.8783121 
 06/06  22:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 06/06  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 06/06  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 06/07  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/07  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/07  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/07  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/07  05:00:00,53364290.1137362,53364290.1137362,6791184.,3861201.79133858,44533202.0018108 
 06/07  06:00:00,79183663.4413527,79183663.4413526,6791184.,9618852.12023973,55180531.8783121 
 06/07  07:00:00,167327073.952353,167327073.952353,6791184.,31528106.0495852,95796493.4167736 
