Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 07/17  21:00:00,215018260.86786444,215018260.86786447,6791184.0,26303943.895732467,55180531.87831212 
 07/17  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/17  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/17  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/18  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/18  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/18  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/18  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/18  05:00:00,55487075.11373618,55487075.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/18  06:00:00,139448494.4779818,139448494.4779818,6791184.0,9105215.764796284,55180531.87831212 
 07/18  07:00:00,226420056.9628479,226420056.9628479,6791184.0,31147040.202819129,95796493.41677365 
 07/18  08:00:00,467964928.3638036,467964928.3638036,6791184.0,93124323.85391507,204227663.7591693 
 07/18  09:00:00,480967473.1577876,480967473.1577877,6791184.0,93124323.85391507,174055806.61631219 
 07/18  10:00:00,482379396.81530609,482379396.81530609,6791184.0,93124323.85391507,167093070.35257594 
 07/18  11:00:00,482843656.3824973,482843656.3824972,15959930.110703873,93124323.85391507,174055806.61631219 
 07/18  12:00:00,456470383.249375,456470383.24937507,25843375.51163457,93124323.85391507,177667514.30607478 
 07/18  13:00:00,472125215.6072686,472125215.6072686,25636768.461738215,93124323.85391507,179858086.8360924 
 07/18  14:00:00,464775175.16000786,464775175.16000786,15525947.111802863,93124323.85391507,167093070.35257594 
 07/18  15:00:00,471446131.4546901,471446131.4546901,15492604.475032364,93124323.85391507,167093070.35257594 
 07/18  16:00:00,503420465.0448859,503420465.0448858,20382261.812414074,93124323.85391507,177537174.74818034 
 07/18  17:00:00,389685667.82857117,389685667.82857117,11044411.452362227,51735735.47439728,140923939.57316489 
 07/18  18:00:00,244343638.01066388,244343638.01066385,10978130.432686694,31041441.284638365,69106004.40578464 
 07/18  19:00:00,217838343.32058753,217838343.32058753,6791184.0,31551429.000717284,59822356.05413629 
 07/18  20:00:00,205545957.30445684,205545957.30445684,10919969.766226504,25298140.811714259,59822356.05413629 
 07/18  21:00:00,204911269.59286887,204911269.59286884,6791184.0,26303943.895732467,55180531.87831212 
 07/18  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/18  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/18  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/19  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/19  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/19  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/19  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/19  05:00:00,55487075.11373618,55487075.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/19  06:00:00,187299051.47174544,187299051.47174544,6791184.0,9931280.366773207,55180531.87831212 
 07/19  07:00:00,252693126.39298154,252693126.39298154,6791184.0,32441729.28952872,95796493.41677365 
 07/19  08:00:00,475929802.09728118,475929802.09728118,6791184.0,94282758.4739545,204227663.7591693 
 07/19  09:00:00,462633994.62496128,462633994.62496128,6791184.0,93160574.65329165,174055806.61631219 
 07/19  10:00:00,466363020.8064135,466363020.8064135,6791184.0,93124323.85391507,167093070.35257594 
 07/19  11:00:00,475344843.96300527,475344843.9630052,14118915.388229697,93124323.85391507,174055806.61631219 
 07/19  12:00:00,485756230.4273781,485756230.4273782,25899951.56109482,93124323.85391507,177667514.30607478 
 07/19  13:00:00,509915102.4293679,509915102.4293679,22753543.188455635,93124323.85391507,179858086.8360924 
 07/19  14:00:00,511775065.8378698,511775065.8378698,15545951.51089906,93124323.85391507,167093070.35257594 
 07/19  15:00:00,525142926.3734301,525142926.3734301,15490490.317841445,93124323.85391507,167093070.35257594 
 07/19  16:00:00,532328402.7222608,532328402.7222607,20380999.684476209,93124323.85391507,177537174.74818034 
 07/19  17:00:00,392457681.657824,392457681.65782406,15306138.21210938,51735735.47439728,140923939.57316489 
 07/19  18:00:00,247185915.72807298,247185915.728073,6791184.0,31150200.816879758,69106004.40578464 
 07/19  19:00:00,232544545.6960695,232544545.69606955,10871278.7295679,31525337.04718055,59822356.05413629 
 07/19  20:00:00,224075924.68919815,224075924.68919815,6791184.0,25570385.843959925,59822356.05413629 
 07/19  21:00:00,220771893.1402689,220771893.14026893,6791184.0,26303943.895732467,55180531.87831212 
 07/19  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/19  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/19  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/20  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/20  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/20  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/20  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/20  05:00:00,55487075.11373618,55487075.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/20  06:00:00,225723551.50318239,225723551.5031824,6791184.0,9056768.259730362,55180531.87831212 
 07/20  07:00:00,271902016.6918403,271902016.6918404,6791184.0,31162277.28256029,95796493.41677365 
 07/20  08:00:00,475439867.9862693,475439867.9862693,6791184.0,93160574.65329165,204227663.7591693 
 07/20  09:00:00,461907931.24098727,461907931.2409873,6791184.0,93124323.85391507,174055806.61631219 
 07/20  10:00:00,475811806.5770509,475811806.5770509,6791184.0,93124323.85391507,167093070.35257594 
 07/20  11:00:00,508827162.95070216,508827162.95070216,15957859.915647395,93124323.85391507,174055806.61631219 
 07/20  12:00:00,509146552.15817299,509146552.15817299,25830765.530687207,93124323.85391507,177667514.30607478 
 07/20  13:00:00,531902534.03357276,531902534.03357276,25626495.62119678,93124323.85391507,179858086.8360924 
 07/20  14:00:00,522602589.07123789,522602589.0712378,15539028.122829119,93124323.85391507,167093070.35257594 
 07/20  15:00:00,500875271.34086617,500875271.34086617,15508860.951845585,93124323.85391507,167093070.35257594 
 07/20  16:00:00,512243425.0331676,512243425.03316757,20390301.055588254,93124323.85391507,177537174.74818034 
 07/20  17:00:00,387360111.20979496,387360111.209795,11049975.05427892,51735735.47439728,140923939.57316489 
 07/20  18:00:00,248687269.2253618,248687269.2253618,10954106.397657525,31245641.681899746,69106004.40578464 
 07/20  19:00:00,237500601.21719114,237500601.21719114,6791184.0,32659805.893170887,59822356.05413629 
 07/20  20:00:00,232490044.8538327,232490044.8538327,6791184.0,26132555.00874552,59822356.05413629 
 07/20  21:00:00,231744118.11970488,231744118.11970485,6791184.0,26303943.895732467,55180531.87831212 
 07/20  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/20  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/20  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/21  01:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/21  02:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/21  03:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/21  04:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/21  05:00:00,94167202.2817414,94167202.2817414,6791184.0,3861201.791338584,33399901.5013581 
 07/21  06:00:00,193773796.3552933,193773796.3552933,6791184.0,10486497.276446103,55180531.87831212 
 07/21  07:00:00,221869470.0482341,221869470.0482341,6791184.0,11356399.045022637,73747828.58160882 
 07/21  08:00:00,253511216.89592276,253511216.89592279,6791184.0,31077692.08401494,85222049.46327476 
 07/21  09:00:00,277694070.89705505,277694070.897055,6791184.0,31041441.284638365,93345241.77096707 
 07/21  10:00:00,283948104.7487005,283948104.7487005,6791184.0,31041441.284638365,89863873.63909894 
 07/21  11:00:00,299765852.73903,299765852.73903,6791184.0,31041441.284638365,97987065.94679125 
 07/21  12:00:00,253180649.38675959,253180649.38675959,6791184.0,15520720.642319182,72652542.31660003 
 07/21  13:00:00,246629839.86252267,246629839.8625227,6791184.0,15520720.642319182,63368893.96495168 
 07/21  14:00:00,245737611.17814008,245737611.17814005,6791184.0,15520720.642319182,57566613.74517146 
 07/21  15:00:00,232204878.41763378,232204878.4176338,6791184.0,15520720.642319182,52924789.569347288 
 07/21  16:00:00,221167600.1379431,221167600.1379431,6791184.0,15520720.642319182,54085245.61330333 
 07/21  17:00:00,185009605.1260636,185009605.1260636,6791184.0,5173573.547439723,48348135.17247035 
 07/21  18:00:00,60304546.15161377,60304546.15161377,6791184.0,5263063.113041761,41385398.90873409 
 07/21  19:00:00,38457146.22871702,38457146.22871702,6791184.0,4450014.823068145,33399901.5013581 
 07/21  20:00:00,43386355.70955594,43386355.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/21  21:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/21  22:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/21  23:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/21  24:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  01:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  02:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  03:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  04:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  05:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  06:00:00,47823760.00700776,47823760.00700776,6791184.0,5725898.862140374,41385398.90873409 
 07/22  07:00:00,47670786.165870148,47670786.165870148,6791184.0,5572712.001778272,41385398.90873409 
 07/22  08:00:00,47308682.585479978,47308682.58547999,6791184.0,5210787.120132013,41385398.90873409 
 07/22  09:00:00,47271447.37041931,47271447.37041931,6791184.0,5173573.547439723,41385398.90873409 
 07/22  10:00:00,47271447.37041931,47271447.37041931,6791184.0,5173573.547439723,41385398.90873409 
 07/22  11:00:00,47271447.37041931,47271447.37041931,6791184.0,5173573.547439723,41385398.90873409 
 07/22  12:00:00,47271447.37041931,47271447.37041931,6791184.0,5173573.547439723,41385398.90873409 
 07/22  13:00:00,56952824.564522,56952824.56452199,6791184.0,5173573.547439723,41385398.90873409 
 07/22  14:00:00,56906338.9811759,56906338.9811759,6791184.0,5173573.547439723,41385398.90873409 
 07/22  15:00:00,57519052.126123357,57519052.126123357,6791184.0,5173573.547439723,41385398.90873409 
 07/22  16:00:00,69748803.35597939,69748803.35597939,6791184.0,5173573.547439723,41385398.90873409 
 07/22  17:00:00,79446883.09599456,79446883.09599456,6791184.0,5173573.547439723,41385398.90873409 
 07/22  18:00:00,38341495.52273798,38341495.52273798,6791184.0,4334396.938010403,33399901.5013581 
 07/22  19:00:00,37863032.47680412,37863032.47680412,6791184.0,3856143.7768767585,33399901.5013581 
 07/22  20:00:00,43386355.70955594,43386355.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  21:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  22:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  23:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/22  24:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/23  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/23  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/23  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/23  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/23  05:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/23  06:00:00,148682271.46946974,148682271.46946974,6791184.0,9424699.898467079,55180531.87831212 
 07/23  07:00:00,217124166.4048671,217124166.4048671,6791184.0,31274880.773952865,95796493.41677365 
 07/23  08:00:00,435817338.0919761,435817338.09197607,6791184.0,93160574.65329165,204227663.7591693 
 07/23  09:00:00,412835192.96871826,412835192.96871826,6791184.0,93124323.85391507,174055806.61631219 
 07/23  10:00:00,410956227.9128641,410956227.9128641,6791184.0,93124323.85391507,167093070.35257594 
 07/23  11:00:00,438028427.97495386,438028427.97495386,11370801.380978879,93124323.85391507,174055806.61631219 
 07/23  12:00:00,450207952.88317796,450207952.88317796,25819915.994967499,93124323.85391507,177667514.30607478 
 07/23  13:00:00,478472822.15463086,478472822.15463086,25615329.51905672,93124323.85391507,179858086.8360924 
 07/23  14:00:00,465920052.2392686,465920052.2392686,15527134.104431227,93124323.85391507,167093070.35257594 
 07/23  15:00:00,487441179.79392918,487441179.79392918,15496506.295370888,93124323.85391507,167093070.35257594 
 07/23  16:00:00,497961061.6031621,497961061.6031621,20377054.146531505,93124323.85391507,177537174.74818034 
 07/23  17:00:00,356630756.7699409,356630756.7699409,11039839.934695537,51735735.47439728,140923939.57316489 
 07/23  18:00:00,228972180.49567873,228972180.49567873,10972850.00524136,31041441.284638365,69106004.40578464 
 07/23  19:00:00,212474342.05662305,212474342.05662305,6791184.0,31863860.219086995,59822356.05413629 
 07/23  20:00:00,201398260.60850544,201398260.60850544,6791184.0,25793871.832839554,59822356.05413629 
 07/23  21:00:00,197670171.28613878,197670171.28613878,6791184.0,26303943.895732467,55180531.87831212 
 07/23  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/23  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/23  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/24  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/24  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/24  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/24  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/24  05:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/24  06:00:00,110858539.39243765,110858539.39243764,6791184.0,9348988.262649155,55180531.87831212 
 07/24  07:00:00,188817612.4291417,188817612.4291417,6791184.0,31171207.40240351,95796493.41677365 
 07/24  08:00:00,411065912.5304322,411065912.5304323,6791184.0,93124323.85391507,204227663.7591693 
 07/24  09:00:00,407027616.0900431,407027616.0900432,6791184.0,93124323.85391507,174055806.61631219 
 07/24  10:00:00,424848811.5493837,424848811.54938367,6791184.0,93124323.85391507,167093070.35257594 
 07/24  11:00:00,444782148.3566115,444782148.3566116,15949998.600878247,93124323.85391507,174055806.61631219 
 07/24  12:00:00,442941423.5395807,442941423.5395807,25815635.730036607,93124323.85391507,177667514.30607478 
 07/24  13:00:00,458124457.13682129,458124457.13682129,25611454.45406154,93124323.85391507,179858086.8360924 
 07/24  14:00:00,451576248.80237397,451576248.80237397,15528035.365158149,93124323.85391507,167093070.35257594 
 07/24  15:00:00,450845631.7227289,450845631.7227289,15497973.097784564,93124323.85391507,167093070.35257594 
 07/24  16:00:00,469827439.0932743,469827439.09327426,20378125.70384856,93124323.85391507,177537174.74818034 
 07/24  17:00:00,349065190.8477956,349065190.8477956,11042982.188295857,51735735.47439728,140923939.57316489 
 07/24  18:00:00,216752341.27400447,216752341.2740045,10979678.572506445,31041441.284638365,69106004.40578464 
 07/24  19:00:00,197306877.33220277,197306877.3322028,6791184.0,31587682.17813108,59822356.05413629 
 07/24  20:00:00,185043967.0473073,185043967.04730738,6791184.0,25705283.28297815,59822356.05413629 
 07/24  21:00:00,184953269.10119096,184953269.10119099,6791184.0,26303943.895732467,55180531.87831212 
 07/24  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/24  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/24  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/25  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/25  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/25  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/25  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/25  05:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/25  06:00:00,101775637.03151402,101775637.03151402,6791184.0,9431413.148460266,55180531.87831212 
 07/25  07:00:00,178010618.84711448,178010618.84711445,6791184.0,31525317.826843889,95796493.41677365 
 07/25  08:00:00,391769082.5663402,391769082.5663402,6791184.0,93124323.85391507,204227663.7591693 
 07/25  09:00:00,383895337.93104967,383895337.93104967,6791184.0,93124323.85391507,174055806.61631219 
 07/25  10:00:00,407864624.1703024,407864624.1703024,6791184.0,93124323.85391507,167093070.35257594 
 07/25  11:00:00,428407222.66012939,428407222.66012939,15948842.545947578,93124323.85391507,174055806.61631219 
 07/25  12:00:00,428308728.5027983,428308728.50279846,25811168.633788445,93124323.85391507,177667514.30607478 
 07/25  13:00:00,443963513.01839008,443963513.01839008,25607607.56816488,93124323.85391507,179858086.8360924 
 07/25  14:00:00,439037667.3170543,439037667.3170543,15530507.869246249,93124323.85391507,167093070.35257594 
 07/25  15:00:00,449186397.8391192,449186397.83911916,15501206.94377286,93124323.85391507,167093070.35257594 
 07/25  16:00:00,467438889.05854478,467438889.05854478,20378628.20990871,93124323.85391507,177537174.74818034 
 07/25  17:00:00,351646422.20485576,351646422.20485576,11047887.722652443,51735735.47439728,140923939.57316489 
 07/25  18:00:00,223932975.81908987,223932975.81908987,10953525.712275574,31041441.284638365,69106004.40578464 
 07/25  19:00:00,206716965.0791825,206716965.0791825,6791184.0,31773248.93216982,59822356.05413629 
 07/25  20:00:00,200544297.12448675,200544297.12448678,6791184.0,25273973.612129876,59822356.05413629 
 07/25  21:00:00,199125779.0132304,199125779.01323045,6791184.0,26303943.895732467,55180531.87831212 
 07/25  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/25  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/25  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/26  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/26  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/26  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/26  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/26  05:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/26  06:00:00,152938254.33826018,152938254.3382602,6791184.0,9457801.189127546,55180531.87831212 
 07/26  07:00:00,216478458.0247199,216478458.0247199,6791184.0,31243709.001156674,95796493.41677365 
 07/26  08:00:00,427639343.56438717,427639343.5643872,6791184.0,93341828.65017453,204227663.7591693 
 07/26  09:00:00,415653526.90197756,415653526.9019775,6791184.0,93124323.85391507,174055806.61631219 
 07/26  10:00:00,442589409.3186635,442589409.3186635,6791184.0,93124323.85391507,167093070.35257594 
 07/26  11:00:00,458766294.4908281,458766294.4908281,15947881.266764489,93124323.85391507,174055806.61631219 
 07/26  12:00:00,458649633.7697612,458649633.7697613,25806679.333751486,93124323.85391507,177667514.30607478 
 07/26  13:00:00,469865667.73170897,469865667.7317089,25603844.83874159,93124323.85391507,179858086.8360924 
 07/26  14:00:00,462279658.35325178,462279658.35325178,15533864.320021127,93124323.85391507,167093070.35257594 
 07/26  15:00:00,476008616.3918161,476008616.3918161,15505393.464979593,93124323.85391507,167093070.35257594 
 07/26  16:00:00,489547564.15700259,489547564.1570025,19569239.698509493,93124323.85391507,177537174.74818034 
 07/26  17:00:00,376920233.1042247,376920233.1042247,11797575.665381762,51735735.47439728,140923939.57316489 
 07/26  18:00:00,235187022.5722338,235187022.57223384,10968262.86233124,31171212.158477956,69106004.40578464 
 07/26  19:00:00,215577051.91368339,215577051.9136834,6791184.0,33830371.596761237,59822356.05413629 
 07/26  20:00:00,214910720.8687477,214910720.8687477,6791184.0,26132555.00874552,59822356.05413629 
 07/26  21:00:00,212949608.87456615,212949608.87456615,6791184.0,26303943.895732467,55180531.87831212 
 07/26  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/26  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/26  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/27  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/27  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/27  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/27  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/27  05:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/27  06:00:00,181346156.94285549,181346156.94285549,6791184.0,9393525.15383465,55180531.87831212 
 07/27  07:00:00,248205566.45350803,248205566.45350806,6791184.0,31231625.401364477,95796493.41677365 
 07/27  08:00:00,462106030.9647003,462106030.9647003,6791184.0,93124323.85391507,204227663.7591693 
 07/27  09:00:00,450429265.7332351,450429265.7332351,6791184.0,93124323.85391507,174055806.61631219 
 07/27  10:00:00,449457034.03306278,449457034.0330627,6791184.0,93124323.85391507,167093070.35257594 
 07/27  11:00:00,458689092.84948816,458689092.8494882,15946975.866989688,93124323.85391507,174055806.61631219 
 07/27  12:00:00,481656152.8059276,481656152.8059276,25802390.595846885,93124323.85391507,177667514.30607478 
 07/27  13:00:00,504393391.77539286,504393391.7753928,24835693.691885476,93124323.85391507,179858086.8360924 
 07/27  14:00:00,488151065.5776491,488151065.5776491,16247491.05302335,93124323.85391507,167093070.35257594 
 07/27  15:00:00,479345546.8322134,479345546.8322134,15508465.125477579,93124323.85391507,167093070.35257594 
 07/27  16:00:00,487156276.82655456,487156276.82655456,17090444.22666798,93124323.85391507,177537174.74818034 
 07/27  17:00:00,370235729.07059207,370235729.07059207,14106894.823891042,51735735.47439728,140923939.57316489 
 07/27  18:00:00,238661715.41004957,238661715.41004957,10972462.736452792,31751404.131999487,69106004.40578464 
 07/27  19:00:00,216366487.82322384,216366487.82322384,6791184.0,33863252.47611798,59822356.05413629 
 07/27  20:00:00,208067113.34632755,208067113.34632758,6791184.0,26237505.75207216,59822356.05413629 
 07/27  21:00:00,205508976.96256877,205508976.96256877,6791184.0,26303943.895732467,55180531.87831212 
 07/27  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/27  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/27  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/28  01:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  02:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  03:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  04:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  05:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  06:00:00,175323696.79879306,175323696.79879306,6791184.0,9768298.53131865,55180531.87831212 
 07/28  07:00:00,199845409.31455723,199845409.31455726,6791184.0,10727927.232526746,73747828.58160882 
 07/28  08:00:00,230523181.62023518,230523181.62023518,6791184.0,31355084.559231685,85222049.46327476 
 07/28  09:00:00,234013131.12696893,234013131.12696893,6791184.0,31041441.284638365,93345241.77096707 
 07/28  10:00:00,236960198.56091289,236960198.56091289,6791184.0,31041441.284638365,89863873.63909894 
 07/28  11:00:00,253446272.2876767,253446272.2876767,6791184.0,31041441.284638365,97987065.94679125 
 07/28  12:00:00,214201283.2555217,214201283.25552175,6791184.0,15520720.642319182,72652542.31660003 
 07/28  13:00:00,205013005.83880616,205013005.8388062,6791184.0,15520720.642319182,63368893.96495168 
 07/28  14:00:00,208990112.9491435,208990112.9491435,6791184.0,15520720.642319182,57566613.74517146 
 07/28  15:00:00,210995149.13414715,210995149.1341472,6791184.0,15520720.642319182,52924789.569347288 
 07/28  16:00:00,213173840.62708754,213173840.6270875,6791184.0,15520720.642319182,54085245.61330333 
 07/28  17:00:00,196645876.552181,196645876.55218105,6791184.0,5173573.547439723,48348135.17247035 
 07/28  18:00:00,47302621.84805584,47302621.84805583,6791184.0,5204746.112914988,41385398.90873409 
 07/28  19:00:00,38460834.92171587,38460834.92171587,6791184.0,4453704.104897807,33399901.5013581 
 07/28  20:00:00,43386355.70955594,43386355.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  21:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  22:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  23:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/28  24:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/29  01:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/29  02:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/29  03:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/29  04:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/29  05:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/29  06:00:00,47909482.684801537,47909482.684801537,6791184.0,5811594.395212429,41385398.90873409 
 07/29  07:00:00,47696186.66282594,47696186.66282594,6791184.0,5598103.183179868,41385398.90873409 
