Time,CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
12:15:00,5.441988E+03,3.771126E+04,2.808838E-01,3.299453E+00,1.041763E+04,2.689585E+04,5.376972E-01,2.353182E+00,1.824069E+04,2.970250E+04,9.414784E-01,2.598743E+00,9.082186E+03,8.245249E+03,4.687475E-01,7.214060E-01,5.913411E+03,8.166198E+03,3.052009E-01,7.144713E-01,9.169119E+03,1.179147E+04,4.732343E-01,1.031677E+00,5.992304E+03,5.296349E+03,3.092728E-01,4.633966E-01,6.182243E+03,6.201042E+03,3.190826E-01,5.425477E-01,4.076770E+03,6.795421E+03,2.104131E-01,5.945335E-01,6.308897E+03,9.785398E+03,3.256195E-01,8.561535E-01,4.143930E+03,4.003904E+03,2.138794E-01,3.503136E-01,7.374051E+03,7.625667E+03,3.805901E-01,6.671933E-01,4.841896E+03,7.766595E+03,2.499000E-01,6.795063E-01,7.474639E+03,1.118292E+04,3.857817E-01,9.784285E-01,4.917016E+03,4.911744E+03,2.537771E-01,4.297439E-01 
12:30:00,5.385148E+03,3.763735E+04,2.779500E-01,3.292986E+00,1.032163E+04,2.681773E+04,5.327426E-01,2.346347E+00,1.805030E+04,2.981845E+04,9.316516E-01,2.608887E+00,9.026657E+03,8.312300E+03,4.658815E-01,7.272722E-01,5.877329E+03,7.771380E+03,3.033387E-01,6.799283E-01,9.113002E+03,1.208673E+04,4.703380E-01,1.057508E+00,5.956191E+03,5.354238E+03,3.074089E-01,4.684612E-01,6.147845E+03,6.227096E+03,3.173071E-01,5.448270E-01,4.053958E+03,6.374485E+03,2.092357E-01,5.577057E-01,6.273747E+03,1.003709E+04,3.238053E-01,8.781724E-01,4.121062E+03,4.036157E+03,2.126991E-01,3.531352E-01,7.333381E+03,7.648218E+03,3.784910E-01,6.691662E-01,4.815127E+03,7.344461E+03,2.485183E-01,6.425735E-01,7.433301E+03,1.143234E+04,3.836481E-01,1.000249E+00,4.890197E+03,4.941686E+03,2.523928E-01,4.323634E-01 
12:45:00,5.330394E+03,3.756485E+04,2.751239E-01,3.286644E+00,1.022836E+04,2.674121E+04,5.279282E-01,2.339652E+00,1.786950E+04,2.992594E+04,9.223196E-01,2.618292E+00,8.974119E+03,8.373989E+03,4.631699E-01,7.326692E-01,5.843196E+03,7.425404E+03,3.015770E-01,6.496590E-01,9.059891E+03,1.233800E+04,4.675968E-01,1.079491E+00,5.922027E+03,5.431005E+03,3.056456E-01,4.751776E-01,6.115058E+03,6.249720E+03,3.156149E-01,5.468063E-01,4.032233E+03,6.003765E+03,2.081144E-01,5.252718E-01,6.240243E+03,1.024695E+04,3.220761E-01,8.965321E-01,4.099283E+03,4.089056E+03,2.115751E-01,3.577634E-01,7.294321E+03,7.667669E+03,3.764751E-01,6.708678E-01,4.789442E+03,6.972884E+03,2.471927E-01,6.100645E-01,7.393606E+03,1.164013E+04,3.815994E-01,1.018428E+00,4.864464E+03,4.991917E+03,2.510647E-01,4.367582E-01 
13:00:00,5.277507E+03,3.749437E+04,2.723942E-01,3.280477E+00,1.013755E+04,2.666682E+04,5.232414E-01,2.333143E+00,1.769737E+04,3.002454E+04,9.134352E-01,2.626918E+00,8.924242E+03,8.430608E+03,4.605957E-01,7.376227E-01,5.810794E+03,7.134357E+03,2.999046E-01,6.241957E-01,9.009459E+03,1.254181E+04,4.649939E-01,1.097321E+00,5.889598E+03,5.540975E+03,3.039719E-01,4.847993E-01,6.083715E+03,6.269474E+03,3.139972E-01,5.485344E-01,4.011477E+03,5.689358E+03,2.070432E-01,4.977649E-01,6.208214E+03,1.041173E+04,3.204229E-01,9.109473E-01,4.078477E+03,4.176777E+03,2.105012E-01,3.654386E-01,7.256703E+03,7.684537E+03,3.745335E-01,6.723435E-01,4.764724E+03,6.657961E+03,2.459169E-01,5.825124E-01,7.355383E+03,1.180308E+04,3.796266E-01,1.032683E+00,4.839701E+03,5.076822E+03,2.497866E-01,4.441870E-01 
13:15:00,5.226330E+03,3.742657E+04,2.697528E-01,3.274546E+00,1.004904E+04,2.659517E+04,5.186730E-01,2.326875E+00,1.753316E+04,3.011414E+04,9.049595E-01,2.634756E+00,8.876772E+03,8.482695E+03,4.581456E-01,7.421797E-01,5.779957E+03,6.901372E+03,2.983131E-01,6.038126E-01,8.961449E+03,1.269635E+04,4.625160E-01,1.110840E+00,5.858735E+03,5.695880E+03,3.023790E-01,4.983529E-01,6.053691E+03,6.287084E+03,3.124476E-01,5.500750E-01,3.991606E+03,5.434409E+03,2.060176E-01,4.754602E-01,6.177532E+03,1.052972E+04,3.188394E-01,9.212685E-01,4.058557E+03,4.310642E+03,2.094731E-01,3.771513E-01,7.220401E+03,7.699518E+03,3.726598E-01,6.736541E-01,4.740889E+03,6.402817E+03,2.446867E-01,5.601906E-01,7.318505E+03,1.191945E+04,3.777232E-01,1.042863E+00,4.815823E+03,5.208144E+03,2.485542E-01,4.556772E-01 
13:30:00,5.176725E+03,3.736213E+04,2.671924E-01,3.268908E+00,9.962665E+03,2.652686E+04,5.142148E-01,2.320898E+00,1.737615E+04,3.019506E+04,8.968556E-01,2.641836E+00,8.831482E+03,8.530651E+03,4.558081E-01,7.463752E-01,5.750539E+03,6.725818E+03,2.967947E-01,5.884543E-01,8.915636E+03,1.279982E+04,4.601515E-01,1.119892E+00,5.829292E+03,5.904680E+03,3.008593E-01,5.166222E-01,6.024879E+03,6.303095E+03,3.109605E-01,5.514757E-01,3.972548E+03,5.238300E+03,2.050339E-01,4.583037E-01,6.148093E+03,1.059959E+04,3.173199E-01,9.273803E-01,4.039454E+03,4.499395E+03,2.084871E-01,3.936667E-01,7.185313E+03,7.713101E+03,3.708488E-01,6.748425E-01,4.717866E+03,6.206743E+03,2.434984E-01,5.430370E-01,7.282869E+03,1.198791E+04,3.758840E-01,1.048852E+00,4.792759E+03,5.394821E+03,2.473638E-01,4.720111E-01 
13:45:00,5.128581E+03,3.730159E+04,2.647075E-01,3.263611E+00,9.878294E+03,2.646241E+04,5.098600E-01,2.315260E+00,1.722572E+04,3.026728E+04,8.890917E-01,2.648155E+00,8.788183E+03,8.574529E+03,4.535733E-01,7.502141E-01,5.722415E+03,6.603252E+03,2.953432E-01,5.777319E-01,8.871832E+03,1.285135E+04,4.578906E-01,1.124398E+00,5.801146E+03,6.173705E+03,2.994066E-01,5.401610E-01,5.997196E+03,6.317724E+03,3.095317E-01,5.527555E-01,3.954245E+03,5.096743E+03,2.040892E-01,4.459198E-01,6.119809E+03,1.062052E+04,3.158601E-01,9.292099E-01,4.021107E+03,4.749226E+03,2.075402E-01,4.155263E-01,7.151355E+03,7.725459E+03,3.690962E-01,6.759236E-01,4.695599E+03,6.065261E+03,2.423492E-01,5.306597E-01,7.248391E+03,1.200764E+04,3.741044E-01,1.050576E+00,4.770454E+03,5.643178E+03,2.462126E-01,4.937417E-01 
14:00:00,5.081811E+03,3.724535E+04,2.622935E-01,3.258690E+00,9.795826E+03,2.640219E+04,5.056036E-01,2.309992E+00,1.708137E+04,3.033075E+04,8.816407E-01,2.653707E+00,8.746716E+03,8.614167E+03,4.514331E-01,7.536818E-01,5.695483E+03,6.524895E+03,2.939531E-01,5.708775E-01,8.829877E+03,1.285059E+04,4.557252E-01,1.124330E+00,5.774192E+03,6.506313E+03,2.980155E-01,5.692630E-01,5.970571E+03,6.330950E+03,3.081575E-01,5.539126E-01,3.936648E+03,5.001349E+03,2.031810E-01,4.375748E-01,6.092608E+03,1.059229E+04,3.144562E-01,9.267388E-01,4.003470E+03,5.063653E+03,2.066298E-01,4.430377E-01,7.118461E+03,7.736533E+03,3.673984E-01,6.768924E-01,4.674043E+03,5.969624E+03,2.412366E-01,5.222934E-01,7.215001E+03,1.197838E+04,3.723811E-01,1.048015E+00,4.748861E+03,5.956572E+03,2.450981E-01,5.211626E-01 
14:15:00,5.036158E+03,3.719351E+04,2.599372E-01,3.254155E+00,9.714888E+03,2.634634E+04,5.014260E-01,2.305105E+00,1.694209E+04,3.038526E+04,8.744521E-01,2.658476E+00,8.706835E+03,8.648431E+03,4.493747E-01,7.566795E-01,5.669585E+03,6.476362E+03,2.926165E-01,5.666322E-01,8.789526E+03,1.279731E+04,4.536426E-01,1.119668E+00,5.748275E+03,6.902884E+03,2.966778E-01,6.039612E-01,5.944883E+03,6.341807E+03,3.068317E-01,5.548625E-01,3.919681E+03,4.938094E+03,2.023053E-01,4.320416E-01,6.066370E+03,1.051480E+04,3.131020E-01,9.199581E-01,3.986463E+03,5.443183E+03,2.057521E-01,4.762449E-01,7.086500E+03,7.745298E+03,3.657489E-01,6.776593E-01,4.653112E+03,5.905549E+03,2.401563E-01,5.166884E-01,7.182567E+03,1.190003E+04,3.707071E-01,1.041159E+00,4.727895E+03,6.335426E+03,2.440160E-01,5.543108E-01 
14:30:00,4.991635E+03,3.714586E+04,2.576391E-01,3.249987E+00,9.635528E+03,2.629466E+04,4.973299E-01,2.300584E+00,1.680770E+04,3.043037E+04,8.675156E-01,2.662423E+00,8.668453E+03,8.676777E+03,4.473938E-01,7.591594E-01,5.644665E+03,6.437804E+03,2.913303E-01,5.632596E-01,8.750691E+03,1.269281E+04,4.516383E-01,1.110524E+00,5.723336E+03,7.355962E+03,2.953907E-01,6.436032E-01,5.920103E+03,6.349847E+03,3.055527E-01,5.555658E-01,3.903319E+03,4.887170E+03,2.014608E-01,4.275870E-01,6.041063E+03,1.038945E+04,3.117958E-01,9.089901E-01,3.970065E+03,5.880167E+03,2.049057E-01,5.144787E-01,7.055449E+03,7.751287E+03,3.641462E-01,6.781832E-01,4.632788E+03,5.853303E+03,2.391073E-01,5.121182E-01,7.151066E+03,1.177396E+04,3.690813E-01,1.030128E+00,4.707538E+03,6.772349E+03,2.429653E-01,5.925393E-01 
14:45:00,4.948253E+03,3.710180E+04,2.554000E-01,3.246132E+00,9.557786E+03,2.624663E+04,4.933173E-01,2.296382E+00,1.667802E+04,3.046522E+04,8.608224E-01,2.665471E+00,8.631503E+03,8.698476E+03,4.454867E-01,7.610577E-01,5.620678E+03,6.400985E+03,2.900923E-01,5.600387E-01,8.713307E+03,1.253919E+04,4.497088E-01,1.097082E+00,5.699332E+03,7.845393E+03,2.941518E-01,6.864255E-01,5.896205E+03,6.354433E+03,3.043192E-01,5.559670E-01,3.887547E+03,4.840210E+03,2.006467E-01,4.234791E-01,6.016661E+03,1.021836E+04,3.105363E-01,8.940205E-01,3.954257E+03,6.354503E+03,2.040898E-01,5.559801E-01,7.025290E+03,7.753849E+03,3.625897E-01,6.784073E-01,4.613060E+03,5.804773E+03,2.380891E-01,5.078728E-01,7.120481E+03,1.160228E+04,3.675027E-01,1.015107E+00,4.687779E+03,7.247273E+03,2.419455E-01,6.340925E-01 
15:00:00,4.905984E+03,3.706047E+04,2.532183E-01,3.242516E+00,9.481631E+03,2.620145E+04,4.893866E-01,2.292429E+00,1.655280E+04,3.048878E+04,8.543590E-01,2.667532E+00,8.595907E+03,8.712704E+03,4.436495E-01,7.623023E-01,5.597574E+03,6.363473E+03,2.888998E-01,5.567570E-01,8.677294E+03,1.233970E+04,4.478500E-01,1.079627E+00,5.676211E+03,8.352260E+03,2.929585E-01,7.307728E-01,5.873154E+03,6.354819E+03,3.031295E-01,5.560006E-01,3.872340E+03,4.794785E+03,1.998618E-01,4.195051E-01,5.993129E+03,1.000487E+04,3.093218E-01,8.753413E-01,3.939016E+03,6.847707E+03,2.033032E-01,5.991318E-01,6.995995E+03,7.752224E+03,3.610777E-01,6.782650E-01,4.593908E+03,5.757599E+03,2.371006E-01,5.037457E-01,7.090780E+03,1.138835E+04,3.659697E-01,9.963886E-01,4.668596E+03,7.741457E+03,2.409555E-01,6.773300E-01 
15:15:00,4.864794E+03,3.702084E+04,2.510924E-01,3.239049E+00,9.407027E+03,2.615815E+04,4.855360E-01,2.288641E+00,1.643178E+04,3.049956E+04,8.481128E-01,2.668475E+00,8.561589E+03,8.712828E+03,4.418782E-01,7.623130E-01,5.575304E+03,6.319769E+03,2.877504E-01,5.529333E-01,8.642577E+03,1.209649E+04,4.460582E-01,1.058348E+00,5.653926E+03,8.864101E+03,2.918083E-01,7.755546E-01,5.850917E+03,6.344642E+03,3.019817E-01,5.551101E-01,3.857675E+03,4.745526E+03,1.991050E-01,4.151956E-01,5.970432E+03,9.751116E+03,3.081503E-01,8.531390E-01,3.924320E+03,7.348072E+03,2.025447E-01,6.429093E-01,6.967533E+03,7.739994E+03,3.596086E-01,6.771949E-01,4.575310E+03,5.706411E+03,2.361408E-01,4.992674E-01,7.061932E+03,1.113436E+04,3.644808E-01,9.741656E-01,4.649971E+03,8.242649E+03,2.399941E-01,7.211801E-01 
15:30:00,4.824653E+03,3.698186E+04,2.490205E-01,3.235639E+00,9.333934E+03,2.611575E+04,4.817634E-01,2.284932E+00,1.631474E+04,3.049615E+04,8.420721E-01,2.668176E+00,8.528483E+03,8.701178E+03,4.401696E-01,7.612933E-01,5.553825E+03,6.270790E+03,2.866418E-01,5.486480E-01,8.609089E+03,1.181470E+04,4.443298E-01,1.033693E+00,5.632433E+03,9.362653E+03,2.906990E-01,8.191731E-01,5.829460E+03,6.326305E+03,3.008743E-01,5.535056E-01,3.843531E+03,4.693375E+03,1.983749E-01,4.106329E-01,5.948536E+03,9.462196E+03,3.070202E-01,8.278604E-01,3.910146E+03,7.837851E+03,2.018131E-01,6.857599E-01,6.939875E+03,7.719550E+03,3.581811E-01,6.754060E-01,4.557248E+03,5.652178E+03,2.352085E-01,4.945225E-01,7.033908E+03,1.084548E+04,3.630344E-01,9.488906E-01,4.631881E+03,8.732798E+03,2.390605E-01,7.640634E-01 
15:45:00,4.785526E+03,3.694264E+04,2.470010E-01,3.232208E+00,9.262315E+03,2.607340E+04,4.780668E-01,2.281226E+00,1.620149E+04,3.047723E+04,8.362265E-01,2.666520E+00,8.496527E+03,8.678037E+03,4.385202E-01,7.592684E-01,5.533096E+03,6.216304E+03,2.855720E-01,5.438810E-01,8.576768E+03,1.150075E+04,4.426616E-01,1.006224E+00,5.611691E+03,9.833815E+03,2.896284E-01,8.603946E-01,5.808753E+03,6.300172E+03,2.998055E-01,5.512189E-01,3.829887E+03,4.638133E+03,1.976707E-01,4.057997E-01,5.927409E+03,9.144397E+03,3.059297E-01,8.000552E-01,3.896473E+03,8.303429E+03,2.011074E-01,7.264924E-01,6.912992E+03,7.691259E+03,3.567937E-01,6.729305E-01,4.539701E+03,5.594722E+03,2.343029E-01,4.894956E-01,7.006678E+03,1.052814E+04,3.616290E-01,9.211252E-01,4.614309E+03,9.198028E+03,2.381536E-01,8.047659E-01 
16:00:00,4.747384E+03,3.690244E+04,2.450324E-01,3.228691E+00,9.192132E+03,2.603035E+04,4.744444E-01,2.277460E+00,1.609182E+04,3.044159E+04,8.305663E-01,2.663402E+00,8.465663E+03,8.642569E+03,4.369273E-01,7.561649E-01,5.513081E+03,6.155486E+03,2.845390E-01,5.385598E-01,8.545555E+03,1.116227E+04,4.410507E-01,9.766094E-01,5.591664E+03,1.026672E+04,2.885948E-01,8.982688E-01,5.788766E+03,6.265518E+03,2.987739E-01,5.481868E-01,3.816722E+03,4.578960E+03,1.969912E-01,4.006226E-01,5.907021E+03,8.805191E+03,3.048774E-01,7.703773E-01,3.883281E+03,8.734026E+03,2.004265E-01,7.641639E-01,6.886859E+03,7.654386E+03,3.554448E-01,6.697042E-01,4.522653E+03,5.533280E+03,2.334230E-01,4.841199E-01,6.980215E+03,1.018996E+04,3.602632E-01,8.915374E-01,4.597237E+03,9.627674E+03,2.372724E-01,8.423546E-01 
16:15:00,4.710197E+03,3.686069E+04,2.431129E-01,3.225038E+00,9.123347E+03,2.598601E+04,4.708941E-01,2.273580E+00,1.598558E+04,3.038823E+04,8.250824E-01,2.658733E+00,8.435840E+03,8.594941E+03,4.353881E-01,7.519975E-01,5.493746E+03,6.088302E+03,2.835411E-01,5.326817E-01,8.515399E+03,1.080870E+04,4.394943E-01,9.456743E-01,5.572317E+03,1.065293E+04,2.875963E-01,9.320566E-01,5.769470E+03,6.222574E+03,2.977780E-01,5.444293E-01,3.804018E+03,4.515963E+03,1.963355E-01,3.951108E-01,5.887342E+03,8.453770E+03,3.038618E-01,7.396308E-01,3.870550E+03,9.121124E+03,1.997695E-01,7.980295E-01,6.861448E+03,7.609162E+03,3.541333E-01,6.657473E-01,4.506085E+03,5.467859E+03,2.325679E-01,4.783961E-01,6.954491E+03,9.840341E+03,3.589355E-01,8.609482E-01,4.580646E+03,1.001341E+04,2.364161E-01,8.761015E-01 
16:30:00,4.673934E+03,3.681695E+04,2.412413E-01,3.221211E+00,9.055925E+03,2.593992E+04,4.674141E-01,2.269548E+00,1.588259E+04,3.031611E+04,8.197666E-01,2.652423E+00,8.407009E+03,8.534522E+03,4.339000E-01,7.467110E-01,5.475058E+03,6.014261E+03,2.825765E-01,5.262035E-01,8.486249E+03,1.044995E+04,4.379898E-01,9.142865E-01,5.553619E+03,1.098502E+04,2.866312E-01,9.611097E-01,5.750839E+03,6.170838E+03,2.968164E-01,5.399027E-01,3.791756E+03,4.448703E+03,1.957026E-01,3.892261E-01,5.868346E+03,8.099937E+03,3.028813E-01,7.086734E-01,3.858264E+03,9.457061E+03,1.991353E-01,8.274187E-01,6.836735E+03,7.555068E+03,3.528578E-01,6.610143E-01,4.489980E+03,5.398038E+03,2.317367E-01,4.722873E-01,6.929482E+03,9.489227E+03,3.576447E-01,8.302285E-01,4.564519E+03,1.034796E+04,2.355838E-01,9.053694E-01 
16:45:00,4.638568E+03,3.677098E+04,2.394159E-01,3.217189E+00,8.989829E+03,2.589179E+04,4.640026E-01,2.265337E+00,1.578270E+04,3.022478E+04,8.146113E-01,2.644432E+00,8.379124E+03,8.460860E+03,4.324608E-01,7.402659E-01,5.456989E+03,5.933048E+03,2.816439E-01,5.190979E-01,8.458060E+03,1.009694E+04,4.365349E-01,8.834012E-01,5.535540E+03,1.125694E+04,2.856981E-01,9.848990E-01,5.732846E+03,6.109925E+03,2.958877E-01,5.345731E-01,3.779919E+03,4.376882E+03,1.950917E-01,3.829424E-01,5.850004E+03,7.754547E+03,3.019346E-01,6.784548E-01,3.846403E+03,9.735524E+03,1.985232E-01,8.517796E-01,6.812696E+03,7.491696E+03,3.516171E-01,6.554696E-01,4.474324E+03,5.323531E+03,2.309286E-01,4.657685E-01,6.905162E+03,9.147537E+03,3.563895E-01,8.003336E-01,4.548842E+03,1.062535E+04,2.347746E-01,9.296367E-01 
