Time,CORE_BOTTOM:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
15:30:00,2.177329E+03,3.737699E+04,1.123810E-01,3.270203E+00,5.622525E+03,2.592636E+04,2.902020E-01,2.268359E+00,9.921495E+03,3.133670E+04,5.120898E-01,2.741712E+00,4.603356E+03,9.188054E+03,2.375973E-01,8.039010E-01,3.011382E+03,6.320598E+03,1.554292E-01,5.530132E-01,4.613012E+03,1.092670E+04,2.380956E-01,9.560148E-01,3.033215E+03,9.346064E+03,1.565561E-01,8.177310E-01,2.757088E+03,6.726932E+03,1.423044E-01,5.885607E-01,1.848918E+03,4.767226E+03,9.543011E-02,4.170971E-01,2.790523E+03,8.525709E+03,1.440302E-01,7.459339E-01,1.868041E+03,7.753197E+03,9.641713E-02,6.783566E-01,3.620291E+03,7.997691E+03,1.868576E-01,6.997485E-01,2.392996E+03,5.581504E+03,1.235120E-01,4.883448E-01,3.637807E+03,9.761425E+03,1.877617E-01,8.540568E-01,2.414712E+03,8.582148E+03,1.246328E-01,7.508901E-01 
15:45:00,2.160433E+03,3.734109E+04,1.115090E-01,3.267062E+00,5.583342E+03,2.588853E+04,2.881796E-01,2.265048E+00,9.853207E+03,3.131822E+04,5.085652E-01,2.740094E+00,4.581694E+03,9.163157E+03,2.364792E-01,8.017223E-01,2.997152E+03,6.273941E+03,1.546948E-01,5.489310E-01,4.591065E+03,1.071824E+04,2.369629E-01,9.377757E-01,3.019009E+03,9.691851E+03,1.558229E-01,8.479835E-01,2.747074E+03,6.699505E+03,1.417875E-01,5.861608E-01,1.842120E+03,4.718329E+03,9.507924E-02,4.128191E-01,2.780234E+03,8.313720E+03,1.434991E-01,7.273860E-01,1.861231E+03,8.094032E+03,9.606560E-02,7.081754E-01,3.604600E+03,7.968583E+03,1.860477E-01,6.972015E-01,2.382560E+03,5.532071E+03,1.229733E-01,4.840198E-01,3.621861E+03,9.548999E+03,1.869386E-01,8.354707E-01,2.404274E+03,8.923798E+03,1.240941E-01,7.807805E-01 
16:00:00,2.143924E+03,3.730486E+04,1.106569E-01,3.263892E+00,5.544936E+03,2.585057E+04,2.861973E-01,2.261728E+00,9.787100E+03,3.128151E+04,5.051531E-01,2.736882E+00,4.560792E+03,9.125000E+03,2.354004E-01,7.983835E-01,2.983424E+03,6.221526E+03,1.539862E-01,5.443450E-01,4.569889E+03,1.049371E+04,2.358699E-01,9.181304E-01,3.005304E+03,9.998508E+03,1.551155E-01,8.748122E-01,2.737402E+03,6.663063E+03,1.412883E-01,5.829722E-01,1.835559E+03,4.666338E+03,9.474057E-02,4.082703E-01,2.770298E+03,8.089381E+03,1.429863E-01,7.077577E-01,1.854657E+03,8.399043E+03,9.572629E-02,7.348596E-01,3.589355E+03,7.930320E+03,1.852608E-01,6.938536E-01,2.372428E+03,5.479429E+03,1.224504E-01,4.794140E-01,3.606373E+03,9.324537E+03,1.861392E-01,8.158315E-01,2.394141E+03,9.229206E+03,1.235711E-01,8.074999E-01 
16:15:00,2.127652E+03,3.726784E+04,1.098170E-01,3.260653E+00,5.506990E+03,2.581202E+04,2.842388E-01,2.258355E+00,9.722596E+03,3.122553E+04,5.018238E-01,2.731984E+00,4.540502E+03,9.077724E+03,2.343531E-01,7.942469E-01,2.970104E+03,6.165730E+03,1.532987E-01,5.394632E-01,4.549336E+03,1.025989E+04,2.348091E-01,8.976723E-01,2.992006E+03,1.025693E+04,1.544292E-01,8.974202E-01,2.728005E+03,6.621768E+03,1.408033E-01,5.793590E-01,1.829189E+03,4.613785E+03,9.441180E-02,4.036724E-01,2.760648E+03,7.860057E+03,1.424882E-01,6.876934E-01,1.848275E+03,8.659122E+03,9.539693E-02,7.576126E-01,3.574456E+03,7.887104E+03,1.844919E-01,6.900723E-01,2.362534E+03,5.426068E+03,1.219397E-01,4.747453E-01,3.591242E+03,9.094900E+03,1.853582E-01,7.957396E-01,2.384246E+03,9.489381E+03,1.230604E-01,8.302616E-01 
16:30:00,2.111644E+03,3.722977E+04,1.089908E-01,3.257323E+00,5.469579E+03,2.577261E+04,2.823078E-01,2.254907E+00,9.659741E+03,3.114975E+04,4.985796E-01,2.725354E+00,4.520817E+03,9.022933E+03,2.333371E-01,7.894527E-01,2.957186E+03,6.103868E+03,1.526320E-01,5.340506E-01,4.529399E+03,1.002804E+04,2.337801E-01,8.773866E-01,2.979110E+03,1.046593E+04,1.537635E-01,9.157045E-01,2.718884E+03,6.577268E+03,1.403326E-01,5.754654E-01,1.823011E+03,4.557868E+03,9.409295E-02,3.987801E-01,2.751285E+03,7.636989E+03,1.420049E-01,6.681766E-01,1.842087E+03,8.873075E+03,9.507751E-02,7.763299E-01,3.559912E+03,7.840608E+03,1.837412E-01,6.860040E-01,2.352883E+03,5.369276E+03,1.214416E-01,4.697764E-01,3.576475E+03,8.871396E+03,1.845960E-01,7.761846E-01,2.374595E+03,9.703221E+03,1.225622E-01,8.489693E-01 
16:45:00,2.095939E+03,3.719060E+04,1.081802E-01,3.253896E+00,5.432789E+03,2.573221E+04,2.804089E-01,2.251372E+00,9.598599E+03,3.105388E+04,4.954238E-01,2.716966E+00,4.501743E+03,8.967636E+03,2.323526E-01,7.846144E-01,2.944672E+03,6.035534E+03,1.519861E-01,5.280717E-01,4.510083E+03,9.802425E+03,2.327831E-01,8.576469E-01,2.966618E+03,1.062164E+04,1.531188E-01,9.293270E-01,2.710047E+03,6.536543E+03,1.398765E-01,5.719021E-01,1.817030E+03,4.498304E+03,9.378423E-02,3.935686E-01,2.742217E+03,7.424456E+03,1.415369E-01,6.495818E-01,1.836095E+03,9.037050E+03,9.476824E-02,7.906747E-01,3.545737E+03,7.797833E+03,1.830095E-01,6.822614E-01,2.343484E+03,5.308703E+03,1.209565E-01,4.644767E-01,3.562088E+03,8.658302E+03,1.838535E-01,7.575405E-01,2.365195E+03,9.866907E+03,1.220771E-01,8.632888E-01 
17:00:00,2.080546E+03,3.715035E+04,1.073857E-01,3.250375E+00,5.396634E+03,2.569079E+04,2.785428E-01,2.247748E+00,9.539126E+03,3.093779E+04,4.923542E-01,2.706808E+00,4.483260E+03,8.916609E+03,2.313986E-01,7.801497E-01,2.932552E+03,5.960283E+03,1.513605E-01,5.214877E-01,4.491369E+03,9.584637E+03,2.318172E-01,8.385921E-01,2.954517E+03,1.071973E+04,1.524942E-01,9.379074E-01,2.701489E+03,6.504303E+03,1.394347E-01,5.690814E-01,1.811241E+03,4.434619E+03,9.348545E-02,3.879967E-01,2.733437E+03,7.224088E+03,1.410837E-01,6.320513E-01,1.830296E+03,9.146690E+03,9.446895E-02,8.002656E-01,3.531929E+03,7.763535E+03,1.822968E-01,6.792605E-01,2.334334E+03,5.243896E+03,1.204842E-01,4.588065E-01,3.548077E+03,8.457211E+03,1.831303E-01,7.399467E-01,2.356045E+03,9.976101E+03,1.216048E-01,8.728408E-01 
17:15:00,2.065463E+03,3.710926E+04,1.066072E-01,3.246780E+00,5.361113E+03,2.564851E+04,2.767095E-01,2.244049E+00,9.481267E+03,3.080189E+04,4.893679E-01,2.694917E+00,4.465349E+03,8.867827E+03,2.304742E-01,7.758817E-01,2.920810E+03,5.877649E+03,1.507544E-01,5.142577E-01,4.473237E+03,9.372092E+03,2.308813E-01,8.199962E-01,2.942796E+03,1.074593E+04,1.518892E-01,9.401980E-01,2.693202E+03,6.478427E+03,1.390070E-01,5.668175E-01,1.805640E+03,4.366132E+03,9.319633E-02,3.820045E-01,2.724937E+03,7.033164E+03,1.406450E-01,6.153473E-01,1.824685E+03,9.187902E+03,9.417934E-02,8.038698E-01,3.518478E+03,7.735626E+03,1.816026E-01,6.768189E-01,2.325428E+03,5.174289E+03,1.200245E-01,4.527163E-01,3.534434E+03,8.265450E+03,1.824261E-01,7.231694E-01,2.347138E+03,1.001652E+04,1.211451E-01,8.763752E-01 
17:30:00,2.050687E+03,3.706785E+04,1.058445E-01,3.243156E+00,5.326220E+03,2.560583E+04,2.749085E-01,2.240315E+00,9.424970E+03,3.064680E+04,4.864621E-01,2.681348E+00,4.447990E+03,8.827207E+03,2.295782E-01,7.723279E-01,2.909434E+03,5.788317E+03,1.501673E-01,5.064417E-01,4.455666E+03,9.167750E+03,2.299744E-01,8.021180E-01,2.931439E+03,1.070445E+04,1.513030E-01,9.365669E-01,2.685178E+03,6.464744E+03,1.385929E-01,5.656206E-01,1.800220E+03,4.293563E+03,9.291658E-02,3.756553E-01,2.716710E+03,6.854611E+03,1.402204E-01,5.997257E-01,1.819256E+03,9.164867E+03,9.389912E-02,8.018529E-01,3.505378E+03,7.719962E+03,1.809264E-01,6.754486E-01,2.316759E+03,5.100552E+03,1.195771E-01,4.462648E-01,3.521149E+03,8.085913E+03,1.817405E-01,7.074615E-01,2.338469E+03,9.992298E+03,1.206976E-01,8.742548E-01 
17:45:00,2.036213E+03,3.702658E+04,1.050975E-01,3.239546E+00,5.291944E+03,2.556316E+04,2.731393E-01,2.236581E+00,9.370182E+03,3.047298E+04,4.836343E-01,2.666140E+00,4.431163E+03,8.793704E+03,2.287097E-01,7.693968E-01,2.898410E+03,5.691928E+03,1.495983E-01,4.980082E-01,4.438636E+03,8.973480E+03,2.290954E-01,7.851210E-01,2.920434E+03,1.059312E+04,1.507351E-01,9.268247E-01,2.677409E+03,6.462150E+03,1.381918E-01,5.653939E-01,1.794975E+03,4.216499E+03,9.264587E-02,3.689127E-01,2.708746E+03,6.690005E+03,1.398093E-01,5.853243E-01,1.814002E+03,9.075268E+03,9.362797E-02,7.940123E-01,3.492616E+03,7.715464E+03,1.802678E-01,6.750554E-01,2.308321E+03,5.022290E+03,1.191416E-01,4.394174E-01,3.508213E+03,7.920337E+03,1.810728E-01,6.929752E-01,2.330031E+03,9.901215E+03,1.202621E-01,8.662843E-01 
18:00:00,2.022036E+03,3.698553E+04,1.043657E-01,3.235954E+00,5.258273E+03,2.552049E+04,2.714015E-01,2.232849E+00,9.316852E+03,3.028094E+04,4.808817E-01,2.649338E+00,4.414848E+03,8.763581E+03,2.278676E-01,7.667614E-01,2.887727E+03,5.588194E+03,1.490469E-01,4.889320E-01,4.422127E+03,8.784002E+03,2.282434E-01,7.685433E-01,2.909769E+03,1.040897E+04,1.501846E-01,9.107115E-01,2.669885E+03,6.466869E+03,1.378035E-01,5.658071E-01,1.789899E+03,4.134821E+03,9.238391E-02,3.617665E-01,2.701036E+03,6.534695E+03,1.394114E-01,5.717363E-01,1.808919E+03,8.915982E+03,9.336558E-02,7.800748E-01,3.480185E+03,7.718315E+03,1.796261E-01,6.753051E-01,2.300106E+03,4.939177E+03,1.187176E-01,4.321456E-01,3.495614E+03,7.763437E+03,1.804225E-01,6.792480E-01,2.321817E+03,9.740188E+03,1.198381E-01,8.521942E-01 
18:15:00,2.008148E+03,3.694431E+04,1.036489E-01,3.232348E+00,5.225197E+03,2.547741E+04,2.696943E-01,2.229079E+00,9.264929E+03,3.007100E+04,4.782017E-01,2.630969E+00,4.441352E+03,8.730465E+03,2.292356E-01,7.638643E-01,2.905588E+03,5.484381E+03,1.499687E-01,4.798490E-01,4.448447E+03,8.594576E+03,2.296018E-01,7.519701E-01,2.927648E+03,1.014886E+04,1.511073E-01,8.879527E-01,2.685008E+03,6.472551E+03,1.385841E-01,5.663046E-01,1.799927E+03,4.055265E+03,9.290150E-02,3.548059E-01,2.715982E+03,6.383340E+03,1.401828E-01,5.584942E-01,1.818939E+03,8.683745E+03,9.388277E-02,7.597549E-01,3.503232E+03,7.722051E+03,1.808157E-01,6.756323E-01,2.315547E+03,4.858325E+03,1.195145E-01,4.250716E-01,3.518503E+03,7.610451E+03,1.816038E-01,6.658632E-01,2.337258E+03,9.505945E+03,1.206351E-01,8.316985E-01 
18:30:00,1.994850E+03,3.690208E+04,1.029625E-01,3.228653E+00,5.193149E+03,2.543290E+04,2.680401E-01,2.225185E+00,9.214950E+03,2.984333E+04,4.756221E-01,2.611050E+00,4.468457E+03,8.680324E+03,2.306346E-01,7.594773E-01,2.923842E+03,5.376039E+03,1.509109E-01,4.703699E-01,4.475375E+03,8.401027E+03,2.309917E-01,7.350361E-01,2.945920E+03,9.810841E+03,1.520504E-01,8.583772E-01,2.700430E+03,6.465118E+03,1.393801E-01,5.656544E-01,1.810157E+03,3.973551E+03,9.342950E-02,3.476566E-01,2.731235E+03,6.239507E+03,1.409700E-01,5.459102E-01,1.829161E+03,8.376250E+03,9.441038E-02,7.328505E-01,3.526687E+03,7.712439E+03,1.820263E-01,6.747915E-01,2.331261E+03,4.775174E+03,1.203256E-01,4.177964E-01,3.541808E+03,7.456797E+03,1.828067E-01,6.524198E-01,2.352973E+03,9.196293E+03,1.214462E-01,8.046052E-01 
18:45:00,1.982550E+03,3.685735E+04,1.023277E-01,3.224740E+00,5.162720E+03,2.538543E+04,2.664696E-01,2.221032E+00,9.167792E+03,2.959786E+04,4.731881E-01,2.589574E+00,4.496349E+03,8.589193E+03,2.320741E-01,7.515038E-01,2.942609E+03,5.266179E+03,1.518795E-01,4.607578E-01,4.503099E+03,8.206952E+03,2.324225E-01,7.180560E-01,2.964703E+03,9.379015E+03,1.530199E-01,8.205945E-01,2.716243E+03,6.420610E+03,1.401962E-01,5.617602E-01,1.820647E+03,3.894115E+03,9.397093E-02,3.407065E-01,2.746888E+03,6.092772E+03,1.417780E-01,5.330724E-01,1.839644E+03,7.977338E+03,9.495143E-02,6.979480E-01,3.550682E+03,7.665245E+03,1.832647E-01,6.706622E-01,2.347331E+03,4.692450E+03,1.211550E-01,4.105587E-01,3.565662E+03,7.305654E+03,1.840379E-01,6.391961E-01,2.369043E+03,8.795049E+03,1.222756E-01,7.694982E-01 
19:00:00,1.971427E+03,3.680859E+04,1.017536E-01,3.220474E+00,5.134321E+03,2.533354E+04,2.650038E-01,2.216492E+00,9.123959E+03,2.933450E+04,4.709257E-01,2.566532E+00,4.525154E+03,8.449225E+03,2.335607E-01,7.392570E-01,2.961968E+03,5.153983E+03,1.528786E-01,4.509414E-01,4.531743E+03,8.018733E+03,2.339008E-01,7.015882E-01,2.984078E+03,8.864502E+03,1.540198E-01,7.755772E-01,2.732509E+03,6.330562E+03,1.410357E-01,5.538812E-01,1.831438E+03,3.813023E+03,9.452785E-02,3.336116E-01,2.763004E+03,5.952653E+03,1.426097E-01,5.208132E-01,1.850428E+03,7.497627E+03,9.550798E-02,6.559764E-01,3.575329E+03,7.572192E+03,1.845367E-01,6.625202E-01,2.363827E+03,4.609197E+03,1.220064E-01,4.032747E-01,3.590177E+03,7.163036E+03,1.853031E-01,6.267181E-01,2.385540E+03,8.312934E+03,1.231270E-01,7.273158E-01 
19:15:00,1.961138E+03,3.675470E+04,1.012225E-01,3.215759E+00,5.107241E+03,2.527619E+04,2.636061E-01,2.211474E+00,9.082901E+03,2.905354E+04,4.688065E-01,2.541949E+00,4.554738E+03,8.269405E+03,2.350874E-01,7.235230E-01,2.981831E+03,5.045356E+03,1.539036E-01,4.414374E-01,4.561170E+03,7.842743E+03,2.354194E-01,6.861905E-01,3.003956E+03,8.303709E+03,1.550456E-01,7.265109E-01,2.749125E+03,6.204710E+03,1.418933E-01,5.428693E-01,1.842462E+03,3.736746E+03,9.509679E-02,3.269381E-01,2.779477E+03,5.826705E+03,1.434599E-01,5.097939E-01,1.861444E+03,6.972678E+03,9.607655E-02,6.100468E-01,3.600454E+03,7.442872E+03,1.858334E-01,6.512048E-01,2.380639E+03,4.531107E+03,1.228740E-01,3.964424E-01,3.615175E+03,7.035028E+03,1.865932E-01,6.155186E-01,2.402351E+03,7.785844E+03,1.239946E-01,6.811984E-01 
19:30:00,1.951435E+03,3.669508E+04,1.007217E-01,3.210543E+00,5.081131E+03,2.521268E+04,2.622584E-01,2.205917E+00,9.044326E+03,2.875591E+04,4.668155E-01,2.515909E+00,4.585030E+03,8.059421E+03,2.366506E-01,7.051499E-01,3.002152E+03,4.936948E+03,1.549523E-01,4.319525E-01,4.591306E+03,7.669795E+03,2.369746E-01,6.710590E-01,3.024291E+03,7.729825E+03,1.560950E-01,6.762994E-01,2.766026E+03,6.050364E+03,1.427655E-01,5.293642E-01,1.853676E+03,3.662192E+03,9.567552E-02,3.204152E-01,2.796240E+03,5.706005E+03,1.443250E-01,4.992339E-01,1.872651E+03,6.435931E+03,9.665492E-02,5.630853E-01,3.625966E+03,7.284861E+03,1.871500E-01,6.373790E-01,2.397707E+03,4.454648E+03,1.237548E-01,3.897529E-01,3.640563E+03,6.912244E+03,1.879034E-01,6.047762E-01,2.419419E+03,7.246829E+03,1.248754E-01,6.340380E-01 
19:45:00,1.942198E+03,3.662984E+04,1.002449E-01,3.204834E+00,5.055875E+03,2.514301E+04,2.609549E-01,2.199823E+00,9.008068E+03,2.844411E+04,4.649440E-01,2.488629E+00,4.615990E+03,7.832108E+03,2.382483E-01,6.852607E-01,3.022906E+03,4.832871E+03,1.560233E-01,4.228465E-01,4.622113E+03,7.501996E+03,2.385643E-01,6.563780E-01,3.045059E+03,7.174629E+03,1.571667E-01,6.277235E-01,2.783178E+03,5.880790E+03,1.436508E-01,5.145270E-01,1.865059E+03,3.593254E+03,9.626300E-02,3.143838E-01,2.813260E+03,5.592576E+03,1.452034E-01,4.893100E-01,1.884028E+03,5.918629E+03,9.724205E-02,5.178254E-01,3.651832E+03,7.111256E+03,1.884849E-01,6.221889E-01,2.415009E+03,4.383630E+03,1.246477E-01,3.835394E-01,3.666309E+03,6.796398E+03,1.892321E-01,5.946409E-01,2.436722E+03,6.727236E+03,1.257684E-01,5.885773E-01 
20:00:00,1.933378E+03,3.655995E+04,9.978970E-02,3.198720E+00,5.031420E+03,2.506806E+04,2.596926E-01,2.193265E+00,8.973979E+03,2.812208E+04,4.631846E-01,2.460455E+00,4.647580E+03,7.594164E+03,2.398784E-01,6.644416E-01,3.044068E+03,4.734683E+03,1.571153E-01,4.142559E-01,4.653552E+03,7.343634E+03,2.401867E-01,6.425228E-01,3.066235E+03,6.651717E+03,1.582594E-01,5.819727E-01,2.800564E+03,5.701949E+03,1.445480E-01,4.988791E-01,1.876600E+03,3.530854E+03,9.685858E-02,3.089244E-01,2.830519E+03,5.489630E+03,1.460941E-01,4.803033E-01,1.895562E+03,5.433886E+03,9.783731E-02,4.754147E-01,3.678031E+03,6.928086E+03,1.898369E-01,6.061621E-01,2.432532E+03,4.319173E+03,1.255520E-01,3.779001E-01,3.692391E+03,6.691043E+03,1.905780E-01,5.854233E-01,2.454245E+03,6.240203E+03,1.266727E-01,5.459658E-01 
20:15:00,1.924955E+03,3.648679E+04,9.935500E-02,3.192319E+00,5.007744E+03,2.498906E+04,2.584706E-01,2.186353E+00,8.941926E+03,2.779435E+04,4.615302E-01,2.431780E+00,4.637439E+03,7.355094E+03,2.393546E-01,6.435242E-01,3.037399E+03,4.636686E+03,1.567708E-01,4.056820E-01,4.643262E+03,7.197815E+03,2.396552E-01,6.297649E-01,3.059579E+03,6.174729E+03,1.579156E-01,5.402404E-01,2.795761E+03,5.522416E+03,1.443000E-01,4.831708E-01,1.873349E+03,3.469229E+03,9.669076E-02,3.035329E-01,2.825595E+03,5.399496E+03,1.458398E-01,4.724175E-01,1.892306E+03,4.994864E+03,9.766917E-02,4.370044E-01,3.669391E+03,6.744057E+03,1.893907E-01,5.900605E-01,2.426829E+03,4.255165E+03,1.252575E-01,3.723000E-01,3.683637E+03,6.598426E+03,1.901260E-01,5.773204E-01,2.448543E+03,5.798883E+03,1.263782E-01,5.073542E-01 
20:30:00,1.916606E+03,3.641196E+04,9.892406E-02,3.185772E+00,4.984377E+03,2.490760E+04,2.572646E-01,2.179226E+00,8.911192E+03,2.746538E+04,4.599439E-01,2.402999E+00,4.627732E+03,7.125947E+03,2.388533E-01,6.234753E-01,3.031014E+03,4.544758E+03,1.564410E-01,3.976391E-01,4.633408E+03,7.062983E+03,2.391462E-01,6.179684E-01,3.053207E+03,5.755638E+03,1.575865E-01,5.035738E-01,2.791100E+03,5.352459E+03,1.440593E-01,4.683006E-01,1.870198E+03,3.413596E+03,9.652801E-02,2.986656E-01,2.820816E+03,5.312148E+03,1.455931E-01,4.647757E-01,1.889149E+03,4.613269E+03,9.750613E-02,4.036189E-01,3.660961E+03,6.569546E+03,1.889554E-01,5.747919E-01,2.421268E+03,4.197056E+03,1.249703E-01,3.672161E-01,3.675095E+03,6.516522E+03,1.896849E-01,5.701547E-01,2.442982E+03,5.414857E+03,1.260910E-01,4.737557E-01 
