Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 02/24  20:00:00,257011537.612692,257011537.612692,4597200.,40954241.7640594,59822356.0541363 
 02/24  21:00:00,256070025.789311,256070025.789311,8684289.87858733,27302827.8427063,59822356.0541363 
 02/24  22:00:00,259900614.059374,259900614.059374,4597200.,27302827.8427063,55180531.8783121 
 02/24  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 02/24  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 02/25  01:00:00,61036195.0902863,61036195.0902863,4597200.,7915463.67251137,33399901.5013581 
 02/25  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/25  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/25  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/25  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/25  06:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/25  07:00:00,221029042.236247,221029042.236247,9402251.03676756,13651413.9213531,55180531.8783121 
 02/25  08:00:00,281588950.438053,281588950.438053,4671501.59731755,12220025.330464,73747828.5816088 
 02/25  09:00:00,240020398.182947,240020398.182947,4597200.,32972408.8497276,85222049.4632748 
 02/25  10:00:00,228462427.734493,228462427.734493,4597200.,32382007.7510574,93345241.7709671 
 02/25  11:00:00,217252097.493049,217252097.493049,4597200.,32220230.1960299,89863873.6390989 
 02/25  12:00:00,222335341.404478,222335341.404479,4597200.,32220230.1960299,97987065.9467912 
 02/25  13:00:00,200413305.119293,200413305.119293,4597200.,16110115.098015,72652542.3166 
 02/25  14:00:00,180252016.99215,180252016.99215,4597200.,16110115.098015,63368893.9649517 
 02/25  15:00:00,167423287.819919,167423287.819919,4597200.,16110115.098015,57566613.7451715 
 02/25  16:00:00,166923489.021076,166923489.021076,5921229.92356008,16207184.0993739,52924789.5693473 
 02/25  17:00:00,174651507.274563,174651507.274563,7328632.12185519,16605287.6556659,54085245.6133033 
 02/25  18:00:00,104764902.002113,104764902.002113,4597200.,6648412.74323238,48348135.1724704 
 02/25  19:00:00,78390468.9441826,78390468.9441826,4597200.,6825706.96067657,41385398.9087341 
 02/25  20:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 02/25  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/25  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/25  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/25  24:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  06:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  07:00:00,71101061.9758415,71101061.9758415,4597200.,6825706.96067657,41385398.9087341 
 02/26  08:00:00,48485899.8511791,48485899.8511791,4597200.,6079476.43819329,41385398.9087341 
 02/26  09:00:00,47919588.5470328,47919588.5470328,4597200.,5513528.42548896,41385398.9087341 
 02/26  10:00:00,47825777.6976586,47825777.6976586,4597200.,5419783.39412378,41385398.9087341 
 02/26  11:00:00,47776007.4023561,47776007.4023561,4597200.,5370038.36600498,41385398.9087341 
 02/26  12:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 02/26  13:00:00,51721576.1521423,51721576.1521423,4597200.,5370038.36600498,41385398.9087341 
 02/26  14:00:00,51747520.1873853,51747520.1873853,4597200.,5370038.36600498,41385398.9087341 
 02/26  15:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 02/26  16:00:00,47813763.8722556,47813763.8722556,4597200.,5407787.42208901,41385398.9087341 
 02/26  17:00:00,47973227.2741651,47973227.2741651,4597200.,5567198.15069042,41385398.9087341 
 02/26  18:00:00,56232938.1042089,56232938.1042089,4597200.,6537036.15217426,41385398.9087341 
 02/26  19:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 02/26  20:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/26  24:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 02/27  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/27  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/27  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/27  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/27  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/27  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 02/27  07:00:00,239555941.004072,239555941.004072,4597200.,13651413.9213531,55180531.8783121 
 02/27  08:00:00,358946797.609399,358946797.609399,4597200.,36379792.0961433,95796493.4167736 
 02/27  09:00:00,397014411.645613,397014411.645613,4597200.,97825488.9842877,204227663.759169 
 02/27  10:00:00,343226366.114185,343226366.114185,4597200.,96757757.1211063,174055806.616312 
 02/27  11:00:00,334344902.580188,334344902.580188,4597200.,96660690.5880898,167093070.352576 
 02/27  12:00:00,344909579.948205,344909579.948205,4597200.,96660690.5880898,174055806.616312 
 02/27  13:00:00,352384924.450129,352384924.450129,18243965.63409,96660690.5880898,177667514.306075 
 02/27  14:00:00,350504026.422915,350504026.422915,18197520.7157661,96660690.5880898,179858086.836092 
 02/27  15:00:00,335196230.636984,335196230.636984,15528585.9988005,96660690.5880898,167093070.352576 
 02/27  16:00:00,333084580.770827,333084580.770827,10924827.5789516,96989527.4725223,167093070.352576 
 02/27  17:00:00,344426265.164188,344426265.164188,17697275.88773,99030173.5725762,177537174.74818 
 02/27  18:00:00,307985739.829559,307985739.829559,8805335.66124771,65518318.4408749,140923939.573165 
 02/27  19:00:00,238451383.601622,238451383.601622,8767157.53945125,40954241.7640594,69106004.4057846 
 02/27  20:00:00,244414446.588944,244414446.588944,8707167.33563243,40954241.7640594,59822356.0541363 
 02/27  21:00:00,247063184.173854,247063184.173854,8687400.25335623,27302827.8427063,59822356.0541363 
 02/27  22:00:00,251993037.02378,251993037.02378,4597200.,27302827.8427063,55180531.8783121 
 02/27  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 02/27  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 02/28  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 02/28  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/28  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/28  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/28  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 02/28  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 02/28  07:00:00,202168420.137929,202168420.137929,4597200.,13651413.9213531,55180531.8783121 
 02/28  08:00:00,333119284.368504,333119284.368504,4597200.,36915523.4171282,95796493.4167736 
 02/28  09:00:00,401746968.715493,401746968.715493,4597200.,97938371.2203275,204227663.759169 
 02/28  10:00:00,356213857.913089,356213857.913089,4597200.,97593728.5062414,174055806.616312 
 02/28  11:00:00,326018719.250165,326018719.250165,13247980.7972226,96660690.5880898,167093070.352576 
 02/28  12:00:00,333148967.873318,333148967.873318,13448823.7760788,96660690.5880898,174055806.616312 
 02/28  13:00:00,361549534.601251,361549534.601251,22732625.7797869,96660690.5880898,177667514.306075 
 02/28  14:00:00,336820490.43427,336820490.43427,18195469.5663535,96660690.5880898,179858086.836092 
 02/28  15:00:00,321288546.834573,321288546.834573,13269675.20792,96660690.5880898,167093070.352576 
 02/28  16:00:00,320996596.999144,320996596.999144,13119256.5092482,97243104.5962433,167093070.352576 
 02/28  17:00:00,336091493.098489,336091493.098489,17695741.4338491,100579867.93922,177537174.74818 
 02/28  18:00:00,308533196.076344,308533196.076344,8804677.41757882,64878775.837598,140923939.573165 
 02/28  19:00:00,248903383.571099,248903383.571099,8762030.19748113,40954241.7640594,69106004.4057846 
 02/28  20:00:00,250828149.135232,250828149.135232,8686849.60919832,40954241.7640594,59822356.0541363 
 02/28  21:00:00,252300406.09607,252300406.09607,4597200.,27302827.8427063,59822356.0541363 
 02/28  22:00:00,256931756.621362,256931756.621362,8636068.40005165,27302827.8427063,55180531.8783121 
 02/28  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 02/28  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 03/01  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 03/01  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/01  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/01  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/01  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/01  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 03/01  07:00:00,203853500.741009,203853500.741009,4597200.,13651413.9213531,55180531.8783121 
 03/01  08:00:00,347868907.725206,347868907.725206,4597200.,40351577.366134,95796493.4167736 
 03/01  09:00:00,435693480.786185,435693480.786185,4597200.,110355516.356511,204227663.759169 
 03/01  10:00:00,378474551.301189,378474551.30119,4597200.,101027982.220801,174055806.616312 
 03/01  11:00:00,342145679.011305,342145679.011305,13247923.4654015,97421407.1491983,167093070.352576 
 03/01  12:00:00,337570228.573464,337570228.573464,13452001.6754934,96660690.5880898,174055806.616312 
 03/01  13:00:00,362847663.39765,362847663.39765,22740546.5507267,96660690.5880898,177667514.306075 
 03/01  14:00:00,359760974.566151,359760974.566151,18191581.6674787,96660690.5880898,179858086.836092 
 03/01  15:00:00,354360404.116168,354360404.116168,13317986.425322,96660690.5880898,167093070.352576 
 03/01  16:00:00,353137715.667212,353137715.667212,13118337.9410356,96989527.4725223,167093070.352576 
 03/01  17:00:00,360860879.098629,360860879.098629,17700821.0436282,99518836.2929282,177537174.74818 
 03/01  18:00:00,306446909.961531,306446909.961531,8796504.22384535,65312021.3721601,140923939.573165 
 03/01  19:00:00,233920130.25714,233920130.257141,8748713.19601985,40954241.7640594,69106004.4057846 
 03/01  20:00:00,235251889.839609,235251889.839609,8665072.81131801,40954241.7640594,59822356.0541363 
 03/01  21:00:00,239723404.952706,239723404.952706,4597200.,27302827.8427063,59822356.0541363 
 03/01  22:00:00,246572846.022428,246572846.022428,4597200.,27302827.8427063,55180531.8783121 
 03/01  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 03/01  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 03/02  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 03/02  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/02  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/02  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/02  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/02  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 03/02  07:00:00,198904422.751136,198904422.751136,4597200.,13405580.4717688,55180531.8783121 
 03/02  08:00:00,313551060.894771,313551060.894771,4597200.,34709817.9659817,95796493.4167736 
 03/02  09:00:00,389379614.827359,389379614.827359,4597200.,98248696.2204802,204227663.759169 
 03/02  10:00:00,348441188.793294,348441188.793294,4597200.,96698318.0001031,174055806.616312 
 03/02  11:00:00,340737735.824987,340737735.824987,13240760.5544945,96660690.5880898,167093070.352576 
 03/02  12:00:00,352936394.622081,352936394.622081,17824874.3262743,96660690.5880898,174055806.616312 
 03/02  13:00:00,358133894.625726,358133894.625726,18953927.3951633,96660690.5880898,177667514.306075 
 03/02  14:00:00,366976113.171483,366976113.171483,22019669.2260967,96660690.5880898,179858086.836092 
 03/02  15:00:00,355429447.246582,355429447.246582,13198292.6096743,96660690.5880898,167093070.352576 
 03/02  16:00:00,354761444.552078,354761444.552078,13112948.577501,96870649.2305159,167093070.352576 
 03/02  17:00:00,366542051.372266,366542051.372266,13365925.808877,99200952.0893055,177537174.74818 
 03/02  18:00:00,294724508.991732,294724508.991732,13135501.7585297,62343464.6381334,140923939.573165 
 03/02  19:00:00,220055762.758693,220055762.758693,8723998.87109663,40954241.7640594,69106004.4057846 
 03/02  20:00:00,218043541.276176,218043541.276176,4597200.,40954241.7640594,59822356.0541363 
 03/02  21:00:00,217410328.922797,217410328.922797,8678141.28312616,27302827.8427063,59822356.0541363 
 03/02  22:00:00,223726042.889134,223726042.889134,4597200.,27302827.8427063,55180531.8783121 
 03/02  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 03/02  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 03/03  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 03/03  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/03  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/03  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/03  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/03  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 03/03  07:00:00,169426445.119049,169426445.119049,4597200.,13325166.254014,55180531.8783121 
 03/03  08:00:00,296390265.965576,296390265.965576,4597200.,34116163.333571,95796493.4167736 
 03/03  09:00:00,388500052.238598,388500052.238598,4597200.,98242700.2145137,204227663.759169 
 03/03  10:00:00,344543108.607642,344543108.607642,4597200.,96773572.8241296,174055806.616312 
 03/03  11:00:00,335891123.860767,335891123.860767,13247447.4538174,96660690.5880898,167093070.352576 
 03/03  12:00:00,349084739.645304,349084739.645304,17837100.1660936,96660690.5880898,174055806.616312 
 03/03  13:00:00,358969222.068963,358969222.068963,18267552.4487696,96660690.5880898,177667514.306075 
 03/03  14:00:00,364165080.358952,364165080.358952,21524151.4057951,96660690.5880898,179858086.836092 
 03/03  15:00:00,344692936.819775,344692936.819775,14319055.9992984,96660690.5880898,167093070.352576 
 03/03  16:00:00,342751995.340005,342751995.340005,13113349.3257359,96870649.2305159,167093070.352576 
 03/03  17:00:00,354136302.207266,354136302.207266,13367693.5659775,99028623.3272351,177537174.74818 
 03/03  18:00:00,303015303.611653,303015303.611653,13024073.6670012,63935971.8839638,140923939.573165 
 03/03  19:00:00,223843970.649565,223843970.649565,8723741.80409652,40954241.7640594,69106004.4057846 
 03/03  20:00:00,225439182.094562,225439182.094562,4597200.,40954241.7640594,59822356.0541363 
 03/03  21:00:00,223477096.007814,223477096.007814,8684258.42721722,27302827.8427063,59822356.0541363 
 03/03  22:00:00,226510067.039746,226510067.039746,4597200.,27302827.8427063,55180531.8783121 
 03/03  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 03/03  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 03/04  01:00:00,61036195.0902863,61036195.0902863,4597200.,7915463.67251137,33399901.5013581 
 03/04  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/04  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/04  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/04  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/04  06:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/04  07:00:00,166256135.448863,166256135.448863,4597200.,13651413.9213531,55180531.8783121 
 03/04  08:00:00,248469408.251538,248469408.251538,4597200.,12999894.1584431,73747828.5816088 
 03/04  09:00:00,250246523.326232,250246523.326232,4597200.,34524410.7974627,85222049.4632748 
 03/04  10:00:00,226310636.464995,226310636.464995,4597200.,32257857.6080432,93345241.7709671 
 03/04  11:00:00,206661350.144616,206661350.144616,4597200.,32220230.1960299,89863873.6390989 
 03/04  12:00:00,208898860.463126,208898860.463126,4597200.,32220230.1960299,97987065.9467912 
 03/04  13:00:00,178374760.035388,178374760.035388,4597200.,16110115.098015,72652542.3166 
 03/04  14:00:00,162597561.316905,162597561.316905,4597200.,16110115.098015,63368893.9649517 
 03/04  15:00:00,162162855.951678,162162855.951678,4597200.,16126293.2649081,57566613.7451715 
 03/04  16:00:00,161788169.891414,161788169.891414,4597200.,16157651.4985379,52924789.5693473 
 03/04  17:00:00,183082857.560851,183082857.560851,8656456.88228323,16937819.768137,54085245.6133033 
 03/04  18:00:00,113232130.273508,113232130.273508,4597200.,6452882.72684096,48348135.1724704 
 03/04  19:00:00,78390461.0354683,78390461.0354683,4597200.,6825706.96067657,41385398.9087341 
 03/04  20:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 03/04  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/04  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/04  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/04  24:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  06:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  07:00:00,63739820.459801,63739820.459801,4597200.,6753997.4446361,41385398.9087341 
 03/05  08:00:00,48332777.0941285,48332777.0941285,4597200.,5926437.86687284,41385398.9087341 
 03/05  09:00:00,47836238.5312031,47836238.5312031,4597200.,5430235.45301636,41385398.9087341 
 03/05  10:00:00,47842836.9772255,47842836.9772255,4597200.,5436839.7997945,41385398.9087341 
 03/05  11:00:00,47830291.6326582,47830291.6326582,4597200.,5424297.3291234,41385398.9087341 
 03/05  12:00:00,47792523.3642668,47792523.3642668,4597200.,5386549.23295032,41385398.9087341 
 03/05  13:00:00,47795831.5906006,47795831.5906006,4597200.,5389851.40633938,41385398.9087341 
 03/05  14:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 03/05  15:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 03/05  16:00:00,47784368.0848304,47784368.0848304,4597200.,5378400.56163959,41385398.9087341 
 03/05  17:00:00,47926248.8664582,47926248.8664582,4597200.,5520242.02284462,41385398.9087341 
 03/05  18:00:00,48814086.5746128,48814086.5746128,4597200.,6407771.78781677,41385398.9087341 
 03/05  19:00:00,71353662.8269691,71353662.8269691,4597200.,7915463.67251137,33399901.5013581 
 03/05  20:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/05  24:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 03/06  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/06  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/06  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/06  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/06  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/06  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 03/06  07:00:00,214472654.575363,214472654.575363,4597200.,13263767.5955774,55180531.8783121 
 03/06  08:00:00,344961622.713051,344961622.713051,4597200.,33967451.7833916,95796493.4167736 
 03/06  09:00:00,397948578.417879,397948578.417879,4597200.,97587732.5002749,204227663.759169 
 03/06  10:00:00,348993394.480586,348993394.480586,4597200.,97340156.3192052,174055806.616312 
 03/06  11:00:00,337455845.24108,337455845.24108,4597200.,96660690.5880898,167093070.352576 
 03/06  12:00:00,342923320.903622,342923320.903622,4597200.,96660690.5880898,174055806.616312 
 03/06  13:00:00,351490116.195513,351490116.195513,18219737.9727073,96660690.5880898,177667514.306075 
 03/06  14:00:00,359742611.162043,359742611.162043,18177051.3882835,96660690.5880898,179858086.836092 
 03/06  15:00:00,347352933.042118,347352933.042118,13297445.9430257,96757759.5894487,167093070.352576 
 03/06  16:00:00,346382898.848933,346382898.848933,13114563.5831233,97825518.6043968,167093070.352576 
 03/06  17:00:00,354536739.90522,354536739.90522,17696492.9668185,100638790.311776,177537174.74818 
 03/06  18:00:00,283534583.93775,283534583.93775,8788524.64317266,62269376.8249161,140923939.573165 
 03/06  19:00:00,217378641.770861,217378641.770861,8734797.74346153,40954241.7640594,69106004.4057846 
 03/06  20:00:00,220945638.095649,220945638.095649,8663508.93809164,40954241.7640594,59822356.0541363 
 03/06  21:00:00,224341464.612243,224341464.612244,4597200.,27302827.8427063,59822356.0541363 
 03/06  22:00:00,234004743.974905,234004743.974905,4597200.,27302827.8427063,55180531.8783121 
 03/06  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 03/06  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 03/07  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 03/07  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/07  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/07  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/07  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/07  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 03/07  07:00:00,178114250.989959,178114250.989959,4597200.,13252215.9065891,55180531.8783121 
 03/07  08:00:00,294224273.11879,294224273.11879,4597200.,34684733.0246395,95796493.4167736 
 03/07  09:00:00,382502528.270524,382502528.270524,4597200.,98173441.3964536,204227663.759169 
 03/07  10:00:00,347240704.431057,347240704.431057,4597200.,96757757.1211063,174055806.616312 
 03/07  11:00:00,342179628.534208,342179628.534208,13239039.0792753,96660690.5880898,167093070.352576 
 03/07  12:00:00,355053914.461747,355053914.461747,17826815.062274,96660690.5880898,174055806.616312 
 03/07  13:00:00,357743017.503796,357743017.503796,18203948.3360543,96660690.5880898,177667514.306075 
 03/07  14:00:00,365478001.600056,365478001.600056,22714519.359854,96660690.5880898,179858086.836092 
 03/07  15:00:00,351741604.45955,351741604.45955,13155940.8300257,96660690.5880898,167093070.352576 
 03/07  16:00:00,349505693.163174,349505693.163174,13108716.8374232,96951897.5921665,167093070.352576 
 03/07  17:00:00,359814643.094333,359814643.094332,13360235.1458362,100535341.859329,177537174.74818 
 03/07  18:00:00,285937547.328884,285937547.328885,13039871.4580077,61521608.697563,140923939.573165 
 03/07  19:00:00,209437201.239496,209437201.239496,8722501.50369122,40954241.7640594,69106004.4057846 
 03/07  20:00:00,212267055.656375,212267055.656375,4597200.,40954241.7640594,59822356.0541363 
 03/07  21:00:00,214375053.017466,214375053.017466,8684657.55828192,27302827.8427063,59822356.0541363 
 03/07  22:00:00,221635441.808774,221635441.808774,4597200.,27302827.8427063,55180531.8783121 
 03/07  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 03/07  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 03/08  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 03/08  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/08  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/08  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/08  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 03/08  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 03/08  07:00:00,183350998.227623,183350998.227623,4597200.,13299639.6270766,55180531.8783121 
 03/08  08:00:00,307905747.872968,307905747.872968,4597200.,33789878.2239526,95796493.4167736 
 03/08  09:00:00,389400958.48967,389400958.48967,4597200.,97641175.6153115,204227663.759169 
 03/08  10:00:00,336017022.118989,336017022.118989,4597200.,96660690.5880898,174055806.616312 
 03/08  11:00:00,329376198.811638,329376198.811638,13238796.6850323,96660690.5880898,167093070.352576 
 03/08  12:00:00,340953678.512445,340953678.512445,13438724.2685996,96660690.5880898,174055806.616312 
 03/08  13:00:00,351493674.848411,351493674.848411,22705717.8187855,96660690.5880898,177667514.306075 
 03/08  14:00:00,358602829.18095,358602829.18095,18176153.5002109,96660690.5880898,179858086.836092 
 03/08  15:00:00,342968949.627737,342968949.627737,13257544.1478358,96660690.5880898,167093070.352576 
 03/08  16:00:00,338034931.631084,338034931.631084,13112696.1449043,96811210.1095127,167093070.352576 
 03/08  17:00:00,348307399.020958,348307399.020958,17693610.6711619,98599399.7278863,177537174.74818 
 03/08  18:00:00,294235883.117952,294235883.117953,8788132.48958078,62074227.9793461,140923939.573165 
