Date/Time,PERIMETER_TOP_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),CUSTOM_ZONE_CLGT_SETPOINT:Schedule Value [](Each Call),CORE_BOTTOM VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),CORE_MID VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),CORE_TOP VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_2 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_1 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_4 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_BOT_ZN_3 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_BOT_ZN_2 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_BOT_ZN_1 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_BOT_ZN_4 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_MID_ZN_3 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_MID_ZN_2 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_MID_ZN_1 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_MID_ZN_4 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Temperature [C](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Mass Flow Rate [kg/s](Each Call) 
 07/21  17:53:00,31.6194901527466,16.0002292971129,16.,0.653614150748832,0.509435093384322,0.492808175620558,0.55021843807425,0.387724284726871,0.598070138233409,0.724066723697461,0.561278278515436,0.365476752748002,0.675406083765689,0.785627089883165,0.709830438853104,0.407216528883461,0.672141352816486,0.786915387611009,12.7981697014657,4.7935302001806 
 07/21  17:54:00,31.6083234860799,16.0002291691825,16.,0.6535685598161,0.509391662211846,0.492546800423164,0.549851536811914,0.386899175266531,0.596911365959531,0.721162321118501,0.560989681493173,0.36471156215699,0.67413674649733,0.7823998127606,0.709133159473511,0.406506067659756,0.671055518841621,0.783981255175835,12.7981469951615,4.79033373826696 
 07/21  17:55:00,31.5971568194133,16.000229040922,16.,0.6535226641275,0.509347632365134,0.492284625211929,0.549474082581857,0.386072663553332,0.595748985817016,0.71822261673461,0.560689888672003,0.363945078951744,0.67286368411882,0.779131414331111,0.708408792738986,0.405794242362389,0.66996584403089,0.78100969304258,12.7981252960138,4.78704533837746 
 07/21  17:56:00,31.5859901527466,16.0002289193471,16.,0.653475517741479,0.509302441103414,0.492019141938338,0.549078658716577,0.385241130964157,0.594574499549228,0.715221687182176,0.560371784222509,0.363174367978988,0.671578795124673,0.775792908947012,0.707646879718525,0.40507832851538,0.66886451834465,0.777974536227928,12.7980841821854,4.78360038613862 
 07/21  17:57:00,31.5748234860799,16.000228778961,16.,0.653429181030071,0.509256991373087,0.491753161636927,0.548674407822823,0.384407784781705,0.593394764555686,0.712177171473088,0.560044054649585,0.362402065254846,0.670288640731216,0.77240357850383,0.706854007541846,0.404360494485432,0.667757291625096,0.774892690133557,12.7980639396907,4.78007853239187 
 07/21  17:58:00,31.5636568194133,16.0002286367856,16.,0.653382107277582,0.509210956540666,0.49148602304799,0.548257959551264,0.383572791839759,0.592211172596373,0.709095587603019,0.559703018307268,0.36162813186112,0.668994066352446,0.768969633818072,0.706032442798819,0.403641325531452,0.666646427758229,0.771772072917207,12.7980393764369,4.77645041448743 
 07/21  17:59:00,31.5524901527466,16.0002283642859,16.,0.653348312063573,0.509170115770138,0.491227233291226,0.547923515891591,0.382779396871318,0.591088448148957,0.706212911125425,0.559452547626083,0.360900791761541,0.66778110298323,0.765769452279058,0.705338345642442,0.402961440774317,0.665599102184977,0.768855098876406,12.7982264875052,4.77353672481082 
 07/21  18:00:00,31.5413234860799,16.0002284515483,16.,0.653280526420225,0.509116198738295,0.490945089165696,0.547436092413895,0.381933660563194,0.589885625014888,0.703049829948477,0.559030759836845,0.3601153628497,0.666462555618734,0.762237247916783,0.704456733831917,0.402236707257155,0.66447626727696,0.765658127981574,12.7979051351507,4.76929026740602 
 07/21  18:01:00,31.5245734860799,16.0002287334433,16.,0.653253359595926,0.509066124227357,0.490677600195094,0.546975876778508,0.381059510833191,0.588640399098973,0.699831352596051,0.558697622877835,0.360555663178293,0.665113055857094,0.758666711241784,0.70349297268648,0.401476547991477,0.663293887368406,0.762387256265847,12.7979404554067,4.76528084606685 
 07/21  18:02:00,31.5078234860799,16.0002293188693,16.,0.653008974844131,0.50884451285922,0.490212230318885,0.546086834088517,0.379582721526143,0.586772864910442,0.695993516064771,0.557787008140473,0.359336719592943,0.662920854651862,0.754333522776658,0.701900944818945,0.400138005020307,0.661452599601305,0.758495970587969,12.7968671857974,4.75753546225413 
 07/21  18:03:00,31.4910734860799,16.0002269957112,16.,0.653068435842244,0.508831237266308,0.490003777191818,0.545846390846092,0.378751793724442,0.585589061010001,0.692762472945782,0.557682314465857,0.358643600498359,0.661644336109761,0.750743596796473,0.700918048623221,0.399403484994601,0.660306522147316,0.755175020849841,12.7983423900907,4.75544070885396 
 07/21  18:04:00,31.4743234860799,16.0002255009239,16.,0.652964463333221,0.508776644090035,0.489697919152744,0.545212684922689,0.377846308344744,0.584287590946707,0.689356655030872,0.557073248996214,0.35785182706048,0.660201223674143,0.746922304759237,0.699847879737901,0.398636842249925,0.659105220171222,0.75175337831893,12.7976112582415,4.7499198315593 
 07/21  18:05:00,31.4575734860799,16.0002235368927,16.,0.65294665357215,0.508739536179138,0.489447857344832,0.544789376619618,0.378151348608363,0.583050127156965,0.685994023483159,0.556708921719277,0.357097185067465,0.658840270828661,0.743154845922076,0.698770460664521,0.399040467912344,0.657923590892266,0.748319294142655,12.7981721256288,4.7462319487216 
 07/21  18:06:00,31.4408234860799,16.000222796488,16.,0.652882635985799,0.508674497451449,0.489150075026449,0.5441697111042,0.377489055255229,0.581753724555968,0.68252788758934,0.556193656355538,0.356311594630639,0.65742997643639,0.739291054936638,0.697623108513307,0.398505837614686,0.656703421077678,0.744805235579587,12.7976722480997,4.74083339215458 
 07/21  18:07:00,31.4240734860799,16.000222094912,16.,0.652842553858781,0.508620325959623,0.488880343203486,0.543650635286673,0.376657500041655,0.580488698388149,0.679065461114228,0.555736952767113,0.355534321950058,0.656040572081004,0.735411522385974,0.69645896297905,0.397788588668092,0.655494985739065,0.741269047688833,12.7978309750134,4.7363111780023 
 07/21  18:08:00,31.4073234860799,16.0002217849613,16.,0.652829722684486,0.508565204875912,0.488594987592416,0.543062168156183,0.375812946569714,0.579197767234627,0.675520211644483,0.55534324140898,0.358177226855954,0.654667781627899,0.731488436824555,0.695248167028762,0.39706789380066,0.654276210208212,0.737665078599823,12.7976978366725,4.73118442330522 
 07/21  18:09:00,31.3905734860799,16.0002214981274,16.,0.652727725785766,0.508509453428811,0.488314778626142,0.542484552462756,0.374967212059622,0.577908916595725,0.671936940054895,0.554668969150279,0.358043112254336,0.653199817475267,0.727410866629523,0.693999060722586,0.396340883808548,0.653051828536101,0.734011481285955,12.797715855324,4.72615220686364 
 07/21  18:10:00,31.3738234860799,16.0002208377734,16.,0.652698371427225,0.508490307190791,0.488060135145958,0.54199663977376,0.377345094629253,0.57664835297445,0.66835229387925,0.554198068658193,0.357398301787291,0.651801431118989,0.723371190955591,0.692766566648467,0.39881759211507,0.651872148278274,0.730371587342937,12.7983447641284,4.72190148742585 
 07/21  18:11:00,31.3570734860799,16.0002212304203,16.,0.652636803600397,0.508398834261811,0.487739392390062,0.54124110518701,0.377113393871487,0.575307939048881,0.664640992192531,0.553617875152752,0.356705517053091,0.650368354753921,0.719252508076753,0.691402039719392,0.3987173734004,0.650597690894142,0.726589015176212,12.7974833786584,4.71531923280068 
 07/21  18:12:00,31.3403234860799,16.0002208961122,16.,0.652614166815345,0.508337891740006,0.487466187930757,0.540661186450816,0.376393640170963,0.5740219415123,0.660959050326661,0.553139103997622,0.356009531461609,0.651291406762552,0.715132278237072,0.690045328657381,0.39811540790777,0.649360394896228,0.722812204114202,12.7977307705879,4.71026695213679 
 07/21  18:13:00,31.3235734860799,16.0002207061853,16.,0.652531706820418,0.508278884885218,0.487174836917472,0.539999487387056,0.375634571574279,0.572712974935123,0.657273168394944,0.552467991042993,0.355264955016163,0.650300726749259,0.710963786875263,0.688657239548629,0.397486422853432,0.648123768406635,0.719057799703082,12.7975883000164,4.70450219722115 
 07/21  18:14:00,31.3068234860799,16.0002204280477,16.,0.652491744184175,0.508218021893924,0.486888021142388,0.539345529799094,0.37488077352273,0.57140311303074,0.653575675411819,0.551904456382815,0.354560290838559,0.648992565197146,0.706813952886951,0.687217812817138,0.396855927235448,0.646876980903856,0.715278618359479,12.7976063857982,4.69880488642491 
 07/21  18:15:00,31.2900734860799,16.0002194266889,16.,0.652523310611754,0.508177117700783,0.486668417718504,0.538941308889805,0.374173434599243,0.572002665443749,0.649918758437505,0.551535345569527,0.353896598789432,0.647739841915902,0.702681752736735,0.685765236545272,0.396234769592405,0.647668752955598,0.711474543374022,12.7992046601595,4.6952832939043 
 07/21  18:16:00,31.2733234860799,16.0002199965913,16.,0.65242715835168,0.508094883931922,0.486331228167203,0.538068349705831,0.373365186968227,0.571003645461465,0.646056264619433,0.55077307403865,0.353156927551393,0.646343135730794,0.69835491061901,0.68422146772401,0.395570264808624,0.646806972313403,0.707561499106117,12.7981212813797,4.68767803039014 
 07/21  18:17:00,31.2565734860799,16.0002196971934,16.,0.652395473348997,0.508029440518196,0.486056281563652,0.537427311007813,0.372596851779088,0.569777414724009,0.642231945596519,0.550187200791096,0.352446251128457,0.644998411005919,0.694043645044086,0.682665058779723,0.39491048893418,0.645634749029214,0.703624083870008,12.7984869050396,4.68209326960097 
 07/21  18:18:00,31.2398234860799,16.0002196308606,16.,0.652329870728036,0.507964112585488,0.485754151393471,0.536668958892863,0.371801302760903,0.568504103519137,0.638327782241857,0.549486630185064,0.35171252236817,0.643611770123209,0.689644655821053,0.681073118216808,0.394243994559596,0.644444386467947,0.699640436963157,12.7982587155351,4.67548646853101 
 07/21  18:19:00,31.2230734860799,16.0002193808511,16.,0.652380069474588,0.507897596907868,0.485462822400777,0.535941878278589,0.371008844878355,0.56723012689109,0.634396046012865,0.549844902481703,0.351036189407796,0.642332398740796,0.685317157230374,0.679443992191992,0.393571039532125,0.643237292285857,0.695610477082375,12.7983012270757,4.66915210631899 
 07/21  18:20:00,31.2063234860799,16.0002191929246,16.,0.652193741202413,0.507828846864873,0.485162215885235,0.535168235438949,0.37019358937155,0.565950664575598,0.630386697413379,0.548921276278725,0.350216123217276,0.640803631273527,0.680662203188833,0.677760195208865,0.392879760855557,0.642032218908001,0.691506789131777,12.7982000872434,4.66241209170054 
 07/21  18:21:00,31.1895734860799,16.0002182287996,16.,0.652184962843027,0.507780174021608,0.484930223824737,0.535345124889043,0.369422486882389,0.564750331671436,0.626417212289591,0.548379227091015,0.349482526055659,0.639439100290443,0.676134390749971,0.677904684671099,0.392195390747618,0.640851196974805,0.687377852925611,12.7997238217172,4.66395316132388 
 07/21  18:22:00,31.1728234860799,16.0002195039921,16.,0.652162791690343,0.507689920885424,0.48454744959356,0.534385538075158,0.368533169656064,0.563369926365263,0.622213714161828,0.547778182575237,0.348738729855431,0.644423255654856,0.671545867824117,0.67650082270978,0.391475162687336,0.639612532441152,0.683150938208601,12.7978067914379,4.65559319362059 
 07/21  18:23:00,31.1560734860799,16.0002192034941,16.,0.652038581336233,0.507615733141296,0.484268853011293,0.533697921352458,0.367720279358503,0.562107260950483,0.618107532680221,0.546855458426695,0.347937384785643,0.644224265755751,0.666807501207713,0.674777043283661,0.390764173343765,0.63839010095741,0.678905831308712,12.7983167774516,4.64960264278055 
 07/21  18:24:00,31.1393234860799,16.0002226617274,16.,0.651450628615208,0.507370837948611,0.483630733484406,0.52904015653593,0.365900185008088,0.564389256825402,0.603223187031891,0.541775638485994,0.346058657172192,0.641080095119355,0.649509427820376,0.666224350117614,0.389179816202504,0.641290781730743,0.663575462141976,12.7906742114452,4.60902396571638 
 07/21  18:25:00,31.1225734860799,16.0002148219464,16.,0.652149384839847,0.507483730478682,0.483766515483591,0.529689405912259,0.36537878743772,0.564592139475156,0.599070715469483,0.542985254855798,0.345680344947517,0.640594693469149,0.644965421635201,0.664267301301704,0.388591436661427,0.641405166109856,0.658973893321003,12.8007629104819,4.61468025834041 
 07/21  18:26:00,31.1058234860799,16.0002160650584,16.,0.651741271080041,0.507382374214585,0.483275367448869,0.528080143812963,0.364393643671706,0.563314614209472,0.594354353593644,0.54109543334707,0.344714508792518,0.639046631383634,0.639533040541606,0.662202738829653,0.387843737505278,0.640411989533034,0.654314152628117,12.7966373039966,4.60066028747215 
 07/21  18:27:00,31.0890734860799,16.0002150472415,16.,0.651843832172794,0.507304783099973,0.483036564328475,0.527406951816194,0.363587840579435,0.562305197611484,0.589948037768271,0.540648850976221,0.3440057948853,0.637977110842246,0.634607612310677,0.660092005236425,0.387104122294181,0.639417501786122,0.649686569385967,12.7982917550749,4.59479540555666 
 07/21  18:28:00,31.0723234860799,16.000215476933,16.,0.651701446493975,0.507223003097334,0.482692807841666,0.526312182776549,0.362704485278749,0.561141494939397,0.585425957874551,0.539472712940725,0.343171261730088,0.636655888616598,0.629458754008952,0.65795902507459,0.38636302293363,0.638382264746647,0.645070046977106,12.7975438071244,4.58525772362777 
 07/21  18:29:00,31.0555734860799,16.0002153706317,16.,0.651677045110457,0.507139616302562,0.482391728021613,0.525359825919987,0.36185366661906,0.560007805924558,0.58094413618833,0.538623884223949,0.342398317811142,0.6354361125464,0.624408669895745,0.655806754764989,0.385620907658187,0.637322897890606,0.640438944653487,12.7977895145481,4.57696074366967 
 07/21  18:30:00,31.0388234860799,16.0002153490766,16.,0.651638255035519,0.507054246659778,0.482074846345356,0.524365168745733,0.360991849190752,0.558841763146943,0.57642681765966,0.537752605737268,0.345031858028601,0.634192449692788,0.6193245397722,0.653629739475582,0.384877419305462,0.636245349140866,0.635788448213464,12.7977005808489,4.5682952412552 
 07/21  18:31:00,31.0220734860799,16.0002148613676,16.,0.65160014186811,0.507005777581239,0.481792431109497,0.523494997402338,0.363370817771842,0.557714056855802,0.571940529969127,0.536702514556799,0.344912210357685,0.632896287494067,0.614173314262319,0.651484718457521,0.387355810994092,0.63521237462412,0.631173338468509,12.7983564814859,4.56071426554582 
 07/21  18:32:00,31.0053234860799,16.000215248116,16.,0.65173471070621,0.506897601680522,0.481454627805182,0.522389820402348,0.363197202115906,0.556522137438899,0.56737698021461,0.535818680908142,0.344344061913337,0.631669688396696,0.609071378756021,0.649241559242553,0.38731270402964,0.634104015994327,0.626470765580251,12.7975991481236,4.55108590895251 
 07/21  18:33:00,30.9885734860799,16.0002150217199,16.,0.651756807476121,0.506815865130934,0.481156638846145,0.521432552801576,0.362551212218496,0.555366642107308,0.562841476205116,0.534824542338487,0.343749172508859,0.630397683045398,0.603911707742006,0.647002796871424,0.386783800849987,0.633017803970729,0.62178040451405,12.797779483963,4.54274614634837 
 07/21  18:34:00,30.9718234860799,16.0002148602114,16.,0.651784926226143,0.506726194305624,0.48083559864112,0.520404901051568,0.3618450778771,0.554158452891888,0.55824621875567,0.534854460458813,0.343156176906722,0.629183710103585,0.598800217500979,0.644708269658735,0.386203223606436,0.631892215523569,0.617045163693228,12.7976336489339,4.5337931935608 
 07/21  18:35:00,30.9550734860799,16.0002140292316,16.,0.651600093547148,0.506651413263961,0.480577241750799,0.520322728635342,0.361151338503947,0.553005068089027,0.553698921443587,0.533696438243187,0.342419937191656,0.627739653314124,0.593460715171777,0.644238768567922,0.385598015885495,0.630765542497766,0.612301456434862,12.7990787132561,4.53307730341328 
 07/21  18:36:00,30.9383234860799,16.0002151195632,16.,0.651582479227117,0.506537141330083,0.480180638267373,0.519168974423742,0.360338241684014,0.551685863087134,0.548977666599554,0.532886997488746,0.342999618455242,0.62644747145281,0.588255862788164,0.642226891650069,0.384946358220369,0.62958198198543,0.607494043311734,12.7973557762886,4.52302573975386 
 07/21  18:37:00,30.9215734860799,16.0002148707901,16.,0.651476786686986,0.506438003182504,0.479874687934309,0.518237769095509,0.359583873474244,0.550466879578499,0.54435089975624,0.531817129190639,0.342530106338346,0.625066490802886,0.58295873067074,0.639906707072187,0.384296247655566,0.628412612327539,0.602693708323015,12.7977627224238,4.51491303295494 
 07/21  18:38:00,30.9048234860799,16.000214616922,16.,0.65147533572104,0.506349906183206,0.479548421683292,0.51723006606694,0.359963126093591,0.549210619519503,0.539675733873748,0.531037952121742,0.341913228179512,0.630145262314263,0.577723299224486,0.637562850804611,0.3847947328707,0.627240690797494,0.597878730730882,12.7977773041935,4.50613387441354 
 07/21  18:39:00,30.8880734860799,16.0002139557738,16.,0.651327396279497,0.506290613319617,0.479251551974282,0.516330060469926,0.35942257982268,0.553020014374655,0.535023193974665,0.529833134802261,0.341206692492859,0.629964289570581,0.572344423803177,0.635218663853533,0.384385232703752,0.631647813347291,0.593085284260105,12.7985170421655,4.49829298121352 
 07/21  18:40:00,30.8713234860799,16.0002143943578,16.,0.651277433084757,0.506139294167304,0.478874342378732,0.515123291687134,0.358631033938604,0.552707757613153,0.5302804514547,0.528906906342251,0.340539133415019,0.628862473566807,0.567049862389319,0.632728547497375,0.383713492199027,0.631518446769528,0.588182401432295,12.7974146198923,4.48777955199223 
 07/21  18:41:00,30.8545734860799,16.0002125787644,16.,0.651464830409746,0.506085522631753,0.478719339170942,0.516671199993588,0.357995564168049,0.551836340146147,0.525786728808586,0.530666657464796,0.339987157068867,0.630267886022735,0.561962745425037,0.635395450098902,0.383103894241568,0.630606888436417,0.583396050037739,12.8015284796653,4.50126500558783 
 07/21  18:42:00,30.8378234860799,16.0002154769679,16.,0.65107889740047,0.505966629851418,0.478220316613523,0.515401861394209,0.357094326295236,0.552363361110606,0.52203184803586,0.529212295636783,0.339135092126152,0.629221454765898,0.557657383700682,0.633955111502113,0.38243718851688,0.631590441538592,0.579709232149471,12.7975177693095,4.49020646503496 
 07/21  18:43:00,30.8210734860799,16.0002155620482,16.,0.651083313339251,0.505826267120357,0.477900193502648,0.514500822744878,0.356316590741275,0.551604931533465,0.517591505884339,0.528514116297593,0.338473590734638,0.628144697628463,0.552674672366166,0.631614398789389,0.38174064069726,0.630903294887144,0.575069209407427,12.7978778649625,4.48235657183216 
 07/21  18:44:00,30.8043234860799,16.0002153199053,16.,0.650969722383576,0.505717173289012,0.477552483434328,0.513496112831243,0.35551766594207,0.550556100946136,0.512953932584035,0.527481001820067,0.337737894820386,0.626996633076989,0.547402689274974,0.629287166192973,0.381066824106031,0.629968183848845,0.570288366632267,12.7976389578895,4.47360348945584 
 07/21  18:45:00,30.7875734860799,16.000214741576,16.,0.650910106976597,0.505609641744824,0.477218650943249,0.512534618028338,0.354727517599101,0.549518601656359,0.508353814018589,0.526592691616572,0.337023988391569,0.625901073179728,0.54220141810757,0.626924181273308,0.380392519672835,0.629028132403153,0.565531576136434,12.7977146773596,4.46522689925801 
 07/21  18:46:00,30.7708234860799,16.0002144179008,16.,0.650795476870506,0.505490253260993,0.476859324841827,0.511305380007785,0.353915365246235,0.548429207484567,0.503187417437295,0.525362101877824,0.336279073602186,0.624733337940959,0.536332127648714,0.624059475604684,0.379705668387262,0.628047026767529,0.560194648532769,12.7972184017943,4.45451771692789 
 07/21  18:47:00,30.7540734860799,16.0002138842724,16.,0.650705961664496,0.505370692319502,0.476509717934092,0.509966715690777,0.353108108684009,0.547335931054206,0.497366754578187,0.524044696727303,0.335544494372288,0.623574957161415,0.529693619190947,0.62075013546705,0.379015920255788,0.627048097089034,0.554151751969921,12.7969665601508,4.4428552073 
 07/21  18:48:00,30.7373234860799,16.0002131368244,16.,0.650632582019595,0.505263315136408,0.476173309460865,0.50867635620226,0.352308805830538,0.546246398285627,0.491549376412315,0.5227713663056,0.33481651932849,0.622420845405881,0.523057772218777,0.617478805336639,0.378333077697932,0.626050951584235,0.548108380661089,12.7970443085395,4.43161353172304 
 07/21  18:49:00,30.7205734860799,16.0002128964254,16.,0.650494710558017,0.505104945418887,0.47579927991852,0.507270324469169,0.35116893960848,0.544642459871808,0.482420585978417,0.521298268637405,0.333703454447024,0.620575814441234,0.512374980407531,0.613855457928792,0.377296342753668,0.624462013478431,0.53853559860746,12.7962525086151,4.41936411383989 
 07/21  18:50:00,30.7038234860799,16.0002107285728,16.,0.650675358936096,0.505081494795093,0.475616418818186,0.507635752557648,0.353664467323394,0.543685249621081,0.477261953217256,0.521868389946505,0.336499527404081,0.619618113229248,0.506504365695339,0.613451228567719,0.376661876275566,0.623520196116833,0.533108109869027,12.800018559477,4.42254774139016 
 07/21  18:51:00,30.6870734860799,16.000212745734,16.,0.650356449640952,0.504972714216848,0.475129854387093,0.506066351257009,0.35338434073918,0.542382454772116,0.471826713135161,0.520192940431482,0.336315893903505,0.618181060206344,0.500301613004102,0.610894397842703,0.379144250689721,0.622472757032384,0.527620525234339,12.7966764440665,4.40887503976797 
 07/21  18:52:00,30.6703234860799,16.0002123210028,16.,0.650356337917932,0.504829871675939,0.474822257363549,0.505050644913568,0.352723679924361,0.541276768118692,0.466518251040073,0.519287491702335,0.335756197632902,0.617037746292051,0.494271511186099,0.608004858645292,0.379077214388351,0.621375327823989,0.522038100392182,12.7975426014089,4.40002615595223 
 07/21  18:53:00,30.6535734860799,16.0002121673306,16.,0.650241040075803,0.504711593330345,0.474461561721933,0.503832076768053,0.352006826044751,0.5401088821929,0.461063843904303,0.518055694445705,0.335116201581951,0.615785063954562,0.488205741519702,0.605146520615082,0.378513919932059,0.620306243182088,0.516380104678713,12.797194493714,4.38940993010027 
 07/21  18:54:00,30.6368234860799,16.0002109926226,16.,0.650268346724141,0.504685346649629,0.474191853419942,0.502943310374479,0.351339153928497,0.544049294758137,0.458999286901472,0.517227893669721,0.334533476405105,0.621010049891297,0.485705684642981,0.602428654335573,0.378001124915597,0.624872128286405,0.514290906976601,12.7988768667967,4.38166695339557 
 07/21  18:55:00,30.6200734860799,16.0002117966692,16.,0.650070693815613,0.504490861184418,0.473763689063622,0.501490663053782,0.350540765567958,0.543818792773605,0.454235077577201,0.515769757154328,0.333817498860332,0.620953850568666,0.480412579407329,0.59950392798504,0.377337029804405,0.624844681187518,0.509357750500476,12.7970491089159,4.36901141821151 
 07/21  18:56:00,30.6033234860799,16.0002111285164,16.,0.650034771670914,0.504381659524915,0.473441977317779,0.500442233474303,0.349840820329757,0.542932777370163,0.450485078661662,0.514773064045031,0.333205944086707,0.620080198967729,0.475993310107947,0.596701690838227,0.376751788617372,0.624060301300885,0.505469513521782,12.7977417137783,4.35987744794765 
 07/21  18:57:00,30.5865734860799,16.0002109150743,16.,0.64992390426194,0.504251155810218,0.473074563667001,0.499234632269309,0.349113562814076,0.541974547276257,0.445789692147768,0.513581367419194,0.332564267189526,0.61910537251596,0.470608712299158,0.593920227931006,0.37615450929138,0.623224099131731,0.500616566658697,12.7973473748363,4.34935676662303 
 07/21  18:58:00,30.5698234860799,16.0002104693102,16.,0.649852203223127,0.504130362383835,0.472729421008026,0.498128416569188,0.348400535066987,0.541011604500398,0.440923083362582,0.512517852347207,0.33194047986367,0.618131037287207,0.465009499887354,0.591205253354141,0.375560417849671,0.622365151466758,0.495593430660324,12.7974760918155,4.33971936082288 
 07/21  18:59:00,30.5530734860799,16.0002101388956,16.,0.650006292714564,0.504012136365507,0.472380825381508,0.49703003784773,0.347684282911026,0.540028347536441,0.436321918078138,0.514110124011921,0.331431387319245,0.61735117356729,0.460044298776832,0.588557058035838,0.374966276707244,0.621490671389815,0.490762199161194,12.7975222043819,4.33015023116781 
 07/21  19:00:00,30.5363234860799,16.0002098685795,16.,0.649469381825815,0.503871427089527,0.472068020154302,0.49696963353816,0.346818553339312,0.538814627361864,0.428217257887676,0.511136293809061,0.330373725288805,0.615555034746986,0.450389245177542,0.588335112336386,0.374177067790752,0.620284020591909,0.48220554436601,12.7984123997391,4.32962398584029 
 07/21  19:01:00,30.5240401527466,16.0002098067063,16.,0.649765683013459,0.503823702321926,0.471741873981982,0.496461038787405,0.346155057129062,0.537893206144227,0.427036695014458,0.511324324813723,0.329978240142887,0.614963832583914,0.449332999817536,0.587102621554468,0.373670705163324,0.619538300307564,0.481064781967984,12.7988564486125,4.32519308325926 
 07/21  19:02:00,30.5117568194133,16.000210399541,16.,0.649313764375293,0.503463057240596,0.471127936970627,0.495012451053458,0.3447216408762,0.536155555203039,0.423221725391316,0.509557635261929,0.328510627772812,0.612882358528314,0.444953664707206,0.584337242033387,0.372379146541742,0.617853235938284,0.47714232819402,12.7968480788657,4.3125729153954 
 07/21  19:03:00,30.4994734860799,16.0002078628878,16.,0.649387932525761,0.503373840872792,0.470842622136417,0.494413700741203,0.34408077026925,0.535256700522947,0.419847854300517,0.509175775841664,0.327988853354422,0.612040391800095,0.441218337050945,0.582400118109405,0.371832240310823,0.617025904901021,0.473630434791735,12.7984383224433,4.30735657311104 
 07/21  19:04:00,30.4871901527466,16.0002057671888,16.,0.64925035727077,0.503248637691208,0.470471434909563,0.493518299349343,0.343384013959024,0.534265243175388,0.416572761026914,0.508241082645279,0.327369033592719,0.611007869768414,0.437543284074623,0.580487934943712,0.37126487768112,0.616159826563607,0.470269015041812,12.7979892734476,4.29955579197367 
 07/21  19:05:00,30.4749068194133,16.0002036981078,16.,0.649197466054848,0.503126100051796,0.4701287972424,0.492761630700165,0.34271325438246,0.533311434266634,0.413493029349722,0.507575407945398,0.32679696249562,0.610060953192489,0.434124225638766,0.578660308497854,0.370704484143747,0.615302770491556,0.467089826358589,12.7982277657244,4.29296365734063 
 07/21  19:06:00,30.4626234860799,16.0002023890094,16.,0.64911052348342,0.503002832759638,0.469776213356871,0.49200263776241,0.342042356555443,0.532354321476284,0.410577278953006,0.50685495634126,0.326216066281545,0.609093538479126,0.430884648818803,0.576921481931631,0.370150369447821,0.614453589011868,0.464093051913733,12.7982433150044,4.28635127339075 
 07/21  19:07:00,30.4503401527466,16.0002016200059,16.,0.649037085672607,0.502879243840622,0.469426753146872,0.491291653318982,0.341381847721337,0.531410853184099,0.407834557439196,0.506211357772164,0.325651006040631,0.608152361716037,0.427852993492201,0.575276034395324,0.369603970920851,0.613615241839739,0.461276611615743,12.7983377344029,4.28015714181392 
 07/21  19:08:00,30.4380568194133,16.0002013685524,16.,0.648920030668848,0.502739796061686,0.469051159203587,0.4903057397303,0.340638238554484,0.530337870192701,0.404553444550856,0.505250183865725,0.324991898644747,0.607035781812004,0.424190566811285,0.573149236957941,0.368980872927019,0.612645000955678,0.457898173378886,12.7978523909803,4.27156781394869 
 07/21  19:09:00,30.4257734860799,16.0002006749097,16.,0.64889802398714,0.502631437439349,0.46873116459702,0.489803570591829,0.340014867831283,0.529444020241969,0.402273198231229,0.504850295320817,0.324471030370161,0.606165152051652,0.421707194807179,0.571759216427506,0.368461153715708,0.611843244988376,0.45555926587967,12.7987089162635,4.26719289161914 
